policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh,max_balance_error
B3,2025-08-06,48651.76928681733,10284.406476598022,58936.175763415355,2896.012725862835,5986.536221505854,17307.203091711523,14037.115517707545,1515.4699190323927,9510.82209636581,1515.4699190323927,6.821210263296962e-13
B3,2025-08-07,44199.887897010354,1260.5039033887595,45460.39180039911,575.820340912477,1815.3797437844555,19998.45044736196,16461.91555823819,1223.058034726834,10795.737497537326,1223.058034726834,2.8421709430404007e-12
B3,2025-08-08,23939.32797048904,1764.9852621085768,25704.31323259762,400.3139516305158,22499.70014627265,13272.014878996624,10676.379277727969,1200.0,10798.635791346775,1305.2277839038325,1.1368683772161603e-12
B3,2025-08-09,23323.949312076402,4352.769869501785,27676.719181578184,1310.8227582669588,19514.801734662095,12692.577190433134,10314.73782959186,1199.9999999999998,10553.523095397359,1267.7274446360368,2.1600499167107046e-12
B3,2025-08-10,45347.28391023257,9534.147291665635,54881.4312018982,2990.268516452839,4713.970815146475,18423.47463703726,14934.083200599016,1255.4288395262288,10456.651189442011,1255.4288395262288,3.410605131648481e-12
B3,2025-08-11,45208.400278629924,1873.35464342149,47081.75492205142,569.4898211920196,2515.6107708252543,19922.438191579575,16127.95315930301,1200.0,10800.0,1265.6752571667253,1.6910917111090384e-12
B3,2025-08-12,46834.5165471597,9897.489520774345,56732.00606793404,3151.265938835115,3440.833413883805,16923.749808489167,13729.50625689065,1200.0,9523.517991928717,1242.0431327062593,2.3021584638627246e-12
B3,2025-08-13,47093.849290415754,5577.965789255636,52671.81507967139,2233.3099747668357,4788.2425520742745,17031.530010050763,13774.841539380139,1200.0,9588.450041410622,1265.0406535517864,5.115907697472721e-13
B3,2025-08-14,46578.997000649535,12844.331881018918,59423.32888166845,2930.430695569029,5145.297866854024,17101.52015368897,13910.767912684682,1200.0,9456.329653902376,1200.0,5.002220859751105e-12
B3,2025-08-15,25515.16150802218,1810.1185264572466,27325.28003447943,591.4752789029925,23057.074073611082,12235.945817565213,9911.116112227828,1200.0,9755.604704657815,1200.0,2.2737367544323206e-13
B3,2025-08-16,23211.451899119842,2395.8208810509714,25607.272780170813,799.0174836879796,20702.572252965092,13162.662241624117,10591.594161862387,1200.0,10555.557359022972,1277.9580598368188,5.229594535194337e-12
B3,2025-08-17,44084.628204726585,9778.343947097768,53862.97215182435,2235.47170272938,4261.5576358505805,18403.61893567012,14953.978936087626,1200.0,10280.678355127618,1225.6829507314528,3.1579183712437953e-12
B3,2025-08-18,47759.373484349664,5002.015566615626,52761.38905096529,1245.2152403380232,6250.852586877018,17789.408335779954,14279.1870042894,1200.0,9489.985490717772,1370.3871148340756,5.115907697472721e-12
B3,2025-08-19,45426.70056010474,3116.5865477719926,48543.287107876735,1075.9101187408246,3501.827504756576,19080.339978622582,15480.466374549273,1342.1749016507677,10800.0,1342.1749016507677,2.2737367544323206e-12
B3,2025-08-20,45560.38044218433,22483.038592704983,68043.41903488932,6756.693296395664,2512.176286353308,19635.128529430465,16032.411520324365,1200.0,10454.894309167672,1200.0,4.547473508864641e-13
B3,2025-08-21,45482.11736436101,7177.274870965933,52659.392235326945,2325.927375262898,3884.6103732294423,18945.751266479092,15342.9088702351,1200.0,10800.0,1203.499617347737,3.865352482534945e-12
B3,2025-08-22,23617.832548940758,6291.848078704495,29909.68062764525,1737.7061411428933,18189.98560813922,14099.160751955558,11343.01386264161,1200.0,10800.0,1289.3955578392884,1.7053025658242404e-12
B3,2025-08-23,24007.190748466426,1877.6334792382554,25884.82422770468,573.2176005722303,16119.873436917142,12768.908830717726,10423.272154936725,1200.0,10315.768268790001,1200.0,5.7980287238024175e-12
B3,2025-08-24,45910.3797749802,11205.981435966318,57116.361210946525,2753.596657745152,7062.13804127269,18450.280779438246,14877.673602259893,1200.0,10435.892425486987,1274.5042545389897,1.5916157281026244e-12
B3,2025-08-25,47130.32836021177,15263.427354479549,62393.75571469132,4852.034687665166,2925.1799605236292,19740.48846226344,15789.612069243041,1274.5042545389897,10769.855627263796,1496.9304603060427,2.6147972675971687e-12
B3,2025-08-26,47614.23475491301,2218.750501143015,49832.985256056025,473.9674621020447,5223.983176276024,19557.518415207145,15622.690186628544,1200.0,10737.552548665622,1740.152382182995,4.746425474877469e-12
B3,2025-08-27,46602.54720606915,8731.578959575858,55334.12616564501,2470.4782996883227,3378.1904623282167,19581.634077076997,16282.734210665905,1200.0,10773.306901195749,1271.6961508123925,7.73070496506989e-12
B3,2025-08-28,47641.200085468525,16102.49596421249,63743.69604968101,5651.979737821342,3453.264140238431,17859.811917075607,14472.437600365778,1200.0,9588.466811129056,1265.0406535517973,4.547473508864641e-13
B3,2025-08-29,25696.957976994665,1762.2715114708328,27459.2294884655,470.32806162620784,17429.643622137497,14155.880195800328,11232.828118472602,1200.0,10800.0,1524.412698135876,2.7284841053187847e-12
B3,2025-08-30,24625.219836460048,1390.5976858613526,26015.8175223214,483.78337118223453,21077.4422735367,12546.038931885749,10453.663723466818,1200.6658218699235,10445.002880297881,1200.6658218699235,2.5011104298755527e-12
B3,2025-08-31,46186.37025239171,6295.411964644041,52481.782217035754,2029.8528563779187,3421.4016055928846,19357.335975525355,15645.545474813329,1200.0,10447.231712703939,1238.3287833834868,3.751665644813329e-12
B3,2025-09-01,48224.50625658541,0.0,48224.50625658541,0.0,15901.145938791115,17189.796636778778,12004.7610532576,1238.3287833834868,10800.0,3370.5223639759424,2.2737367544323206e-13
B3,2025-09-02,45139.89738993911,3034.4794883419536,48174.376878281066,655.0084125031898,13451.654561442228,16687.38555314945,13860.447491564639,1200.0,10800.0,2988.672148960849,1.1368683772161603e-13
B3,2025-09-03,44554.40723308165,272.05093008614637,44826.458163167794,71.06014515577385,10502.95238641144,15967.053590484567,12909.668586043168,2478.9806484155256,10800.0,3014.944173682331,1.5631940186722204e-13
B3,2025-09-04,43771.42849117762,1902.3615087582755,45673.78999993589,434.23480107201925,11324.217629863111,17113.118367822888,14324.441312941242,1200.0,10800.0,2500.704801454884,2.7000623958883807e-13
B3,2025-09-05,21712.852761076454,588.6026882179885,22301.455449294444,252.56215562114187,27160.06193065049,12145.283005218409,9434.287215254351,1610.4536195290445,10800.0,2948.918155868839,1.3642420526593924e-12
B3,2025-09-06,22025.163525023232,1400.8452265982057,23426.008751621437,359.5051305214114,27524.297845055582,11080.118234393976,9100.332440622691,1200.0,10426.543844993077,2809.544077242651,3.410605131648481e-13
B3,2025-09-07,42141.679200493665,3306.863405498825,45448.54260599249,1060.870651071495,8709.014598391619,17003.424770786783,14343.158889465118,1200.0,10341.736866088144,2175.7831604339526,5.684341886080801e-13
B3,2025-09-08,33741.48334090237,30790.203400486593,64531.68674138896,9024.571997067966,1308.4920771078043,18365.720081002568,15754.438110002637,1199.9999999999995,10701.802487280753,1200.0,3.502975687297294e-12
B3,2025-09-09,35907.167567619465,14135.565916724876,50042.73348434434,3670.7302551611447,4481.7944258599955,19234.78194640855,15580.173376590938,1200.0,10694.963614507778,1200.0,5.870859354217828e-12
B3,2025-09-10,35684.97607810826,34407.45445669361,70092.43053480187,9461.94848157583,1321.8606396999633,20136.34914652037,16310.442808681495,1200.0,10676.372032704989,1200.0,4.206412995699793e-12
B3,2025-09-11,35911.07537625595,16739.63025940787,52650.70563566382,4158.016691111311,4707.673010511228,19322.59799596238,15651.30437672953,1199.9999999999995,10659.366754626739,1200.0,4.547473508864641e-12
B3,2025-09-12,15607.393372824903,9701.195351050686,25308.58872387559,2943.133150872515,17526.110694651637,13498.537326466416,10933.815234437801,1200.0,10579.449539776937,1200.0,2.2737367544323206e-12
B3,2025-09-13,15517.39473234972,12172.406706282803,27689.801438632523,3138.5497665723897,21473.61921473886,13514.838975043464,10947.019569785203,1200.0,10538.10474739489,1200.0,1.1368683772161603e-12
B3,2025-09-14,36360.39270465814,29355.218164633232,65715.61086929137,8054.4464072545225,3235.1521295758075,18728.663220309994,15170.217208451095,1200.0,10344.00479966147,1200.0,4.446443213623752e-12
B3,2025-09-15,39204.07049582734,8712.397896267727,47916.46839209507,2131.924896093255,5570.991176489321,19282.515826936993,15568.876593773804,1200.0,10309.489856121923,1255.5124733835116,1.7053025658242404e-12
B3,2025-09-16,39150.42559370644,13347.791980598791,52498.21757430523,4152.037949269169,2910.5302432807684,18977.325663501393,15421.595013481287,1200.0,10250.356357812205,1200.0,3.588240815588506e-12
B3,2025-09-17,38704.75050722758,14783.99852061454,53488.749027842125,4165.166673012469,1571.3609814000083,18953.47633163881,15352.315828627434,1200.0,10216.456910533301,1200.0,9.094947017729282e-13
B3,2025-09-18,38406.030264006724,18447.05883266216,56853.08909666888,4601.4030508655205,3162.6827179743923,18629.288324994966,15074.047913188408,1200.0,10242.498512278342,1217.417366730569,3.865352482534945e-12
B3,2025-09-19,17575.013413865585,8995.0744124251,26570.087826290684,2460.151439724668,15564.213579757552,13539.583231980672,10982.738047961866,1200.0,10144.189142896908,1200.0,3.6415315207705135e-13
B3,2025-09-20,16271.865905061268,15722.119640761364,31993.98554582263,4092.1300014514895,15871.84343300474,13807.294981988542,11183.90893541072,1199.9999999999998,10349.458171930884,1200.0,2.5011104298755527e-12
B3,2025-09-21,39614.27321341558,13283.29982744953,52897.57304086511,3420.215810080599,4624.871728415173,17472.42681937165,14148.905952857283,1200.0,10379.676932553075,1204.1775231486263,5.4569682106375694e-12
B3,2025-09-22,42468.88672615973,9438.462560931743,51907.34928709148,2620.9106117287324,5817.071150451237,17731.563294503067,14352.280595545775,1200.0,10246.053967998363,1215.6060487060827,1.5134560271690134e-12
B3,2025-09-23,42876.63667648998,10748.780223724772,53625.416900214754,2541.8229507937203,4886.374172516692,18841.983744343568,15222.293639028498,1200.0,10131.286850838535,1259.7318196947374,3.979039320256561e-12
B3,2025-09-24,41881.48720299382,11340.205536684765,53221.69273967858,3089.554943032192,5205.580089740382,19128.259079291973,15547.648491951759,1200.0,10191.77706799187,1200.0,1.7053025658242404e-12
B3,2025-09-25,41181.4625542511,12524.13840611737,53705.600960368465,3491.745805788203,4906.720988980643,19125.123489102778,15491.350026173252,1200.0,10221.737685650562,1200.0,2.5011104298755527e-12
B3,2025-09-26,19014.40448741567,4248.026529293943,23262.431016709616,1318.1495431452677,14907.853720857034,14130.307841494783,11445.549351610778,1200.0,10095.83106094785,1200.0,6.252776074688882e-13
B3,2025-09-27,17570.91204168638,19921.45636087587,37492.36840256225,5525.732191078742,16803.723861378054,14058.371795807734,11387.281154604272,1200.0,10117.780592351366,1200.0,2.9558577807620168e-12
B3,2025-09-28,41301.72612604086,19863.063438404122,61164.78956444499,5545.9729821712635,2893.558246533435,17702.468559854253,14338.999533481947,1200.0,9828.716009013982,1200.0,2.7711166694643907e-13
B3,2025-09-29,44796.30382129671,6437.83508356798,51234.13890486469,1545.3820369778537,5945.868764180681,18770.20893212416,15203.869235020573,1200.0,10247.769423295302,1200.0,2.3874235921539366e-12
B3,2025-09-30,44565.28878665763,11990.26819624183,56555.55698289946,3243.126663487594,4144.151449708738,20048.428009498864,16239.22668769408,1200.0,10278.396494141376,1200.0,2.8421709430404007e-12
B3,2025-10-01,44841.32837051938,205.7672920911384,45047.09566261052,86.42813178417768,17769.99784857386,17278.607110834913,13411.722884104693,1200.0,10198.990614598548,1848.8320840795466,6.821210263296962e-13
B3,2025-10-02,41906.030447783436,1654.0915492956071,43560.12199707904,690.7269434792267,11848.215306207196,18221.434117804656,14844.61123794521,1473.590655399133,10146.759123963795,1754.110303497949,4.405364961712621e-13
B3,2025-10-03,18220.80770659604,670.1849283537881,18890.992634949827,302.873225679714,22499.987626846785,13559.541784468189,10685.448280763356,1415.8579310869302,10134.048155871655,2084.9775975600355,4.831690603168681e-13
B3,2025-10-04,18766.49480772278,2163.1323766027385,20929.627184325516,665.8574453351828,18240.495748252986,13148.387150187293,10647.870750413069,1200.0,9811.096096273823,2087.5585322696315,1.1368683772161603e-13
B3,2025-10-05,39911.38034053572,2021.9114449682095,41933.29178550393,809.8143503801441,6393.916962445971,17903.58154924397,14966.388079803117,1278.4707066285714,10176.564540685378,1571.4618379190774,5.343281372915953e-12
B3,2025-10-06,42519.054605050806,3130.496389695965,45649.55099474677,1224.5890430396635,6438.179915942017,18655.322021346747,14931.710723634695,1349.754205619702,10167.368352983363,1770.4619642037112,2.2737367544323206e-13
B3,2025-10-07,42189.422198078115,5518.412223422347,47707.83442150046,1498.5409113992848,6483.652164764036,18755.125407705957,15041.682969667596,1200.0,10196.787630264253,1937.0937537306293,2.1600499167107046e-12
B3,2025-10-08,37152.3573017665,12838.407170059336,49990.76447182584,3445.997214931022,3994.234705238389,18304.655638762928,15487.187208874644,1200.0,9931.346850213306,1203.2980409787688,1.5631940186722204e-13
B3,2025-10-09,37397.17924071439,14385.605128581328,51782.78436929572,3318.400254994096,4676.2667671749,19359.13906118262,15683.870876438818,1200.0,9976.52313353865,1200.0,2.2737367544323206e-13
B3,2025-10-10,16249.90671041346,6262.20918292668,22512.11589334014,1703.8089259548071,20820.00917584553,14520.723001435645,11761.785631162873,1200.0,9951.081433652402,1200.0,1.0231815394945443e-12
B3,2025-10-11,14805.648526455481,7877.301717980385,22682.950244435866,1978.4337652194415,14054.569229856274,15615.305078683437,12648.397113733588,1200.0,10604.3148150036,1200.0,2.2737367544323206e-12
B3,2025-10-12,36546.41298375161,18821.565300259674,55367.97828401128,5224.760762378758,1995.6739349340087,19155.831615461895,15516.223608524137,1200.0,10161.694913780506,1200.0,2.6147972675971687e-12
B3,2025-10-13,40965.02345141427,5021.339878504684,45986.36332991895,1277.0149325761988,6611.732831069602,19204.27388717457,15555.461848611405,1200.0,10059.549946823601,1200.0,2.2737367544323206e-13
B3,2025-10-14,39811.23509212197,16050.631361064301,55861.86645318627,3991.8893569636825,3880.5016758182246,19255.620980061783,15597.052993850044,1200.0,10055.890822979982,1200.0,4.433786671143025e-12
B3,2025-10-15,40112.82911975109,17152.721787789404,57265.55090754049,4764.305758741526,3500.634663924705,19383.13127771962,15700.336334952892,1200.0,9921.721187334098,1200.0,1.5631940186722204e-13
B3,2025-10-16,40392.36046979147,25273.684958672588,65666.04542846406,6750.321504357596,5220.49285649332,19943.38583318236,16154.142524877716,1200.0,10088.67511545935,1200.0,2.5011104298755527e-12
B3,2025-10-17,17575.527711843035,4232.829631249872,21808.357343092906,1224.1051287478126,15663.513061520358,15074.43917914383,12195.86823251968,1200.0,10136.366431298777,1216.0305584298007,1.3073986337985843e-12
B3,2025-10-18,16399.677980517918,7294.844054380435,23694.522034898353,2368.7087032515915,14651.379241437837,15057.845162165164,12211.282083940612,1200.0,10137.258779188189,1200.0,1.7053025658242404e-12
B3,2025-10-19,39296.57486466424,21754.243287166984,61050.81815183123,5569.65364151448,1212.822062628142,20234.973786127695,16390.328766763436,1200.0,10197.523678177356,1200.0,1.2505552149377763e-12
B3,2025-10-20,44262.10660723533,8329.75056101384,52591.85716824917,1817.9248129134705,4485.8510763232125,19550.83413718956,15836.175651123547,1200.0,10009.962370426721,1200.0,2.2737367544323206e-13
B3,2025-10-21,44943.15459930488,10047.084020385379,54990.23861969026,2896.9167958274834,4740.274789715026,20434.051653154253,16551.581839054943,1200.0,10062.111695592266,1200.0,1.4210854715202004e-13
B3,2025-10-22,44268.11636712308,15924.899003523456,60193.01537064654,3633.062084128385,5673.58002159906,19548.785659718196,15834.516384371733,1200.0,10013.651004144373,1200.0,2.2737367544323206e-13
B3,2025-10-23,44256.57407388779,8716.429633400297,52973.00370728808,2197.2871554642215,6015.566435899245,20152.915370075043,16323.861449760789,1200.0,10011.983315237532,1200.0,1.7053025658242404e-13
B3,2025-10-24,17967.294900621688,5078.687003366192,23045.98190398788,1302.340130509763,13602.762441149254,15640.389672588895,12668.715634797005,1200.0,10075.668240784784,1200.0,3.183231456205249e-12
B3,2025-10-25,17468.593785364003,7285.934306817189,24754.528092181194,1791.1499253266784,12735.755337305593,15160.405093160083,12279.928125459668,1200.0,9911.381636158017,1200.0,2.7284841053187847e-12
B3,2025-10-26,44130.16147911982,5584.550654508567,49714.71213362839,1568.9711298887964,3377.0399700569274,19749.310662128326,15996.941636323943,1199.9999999999995,9774.35055669016,1200.0,2.2737367544323206e-13
B3,2025-10-27,46385.38866999588,5890.409250264329,52275.797920260215,1578.7199117830376,8479.180787994199,19775.921213387,16018.496182843477,1200.0,10136.834304393888,1200.0,1.5916157281026244e-12
B3,2025-10-28,45439.067651102625,8209.301177111824,53648.36882821445,2052.682795831712,4514.91368012376,19640.3369577473,15908.67293577531,1200.0,9860.67188632747,1200.0,2.4158453015843406e-13
B3,2025-10-29,45570.43574535361,17691.844145662548,63262.27989101616,4643.2657876078765,4013.046634584326,20523.056725448765,16623.675947613498,1200.0,9961.662203532525,1200.0,1.2789769243681803e-13
B3,2025-10-30,45037.57646492558,8517.063595730395,53554.64006065598,2133.025156452284,5331.184147866313,19691.818075443276,15950.372641109054,1200.0,10019.787272978125,1200.0,1.2789769243681803e-13
B3,2025-10-31,18990.599099534607,5262.056428971905,24252.65552850651,1740.1830951075076,9902.530071012477,16068.393130788549,13015.398435938725,1200.0,10065.190002894878,1200.0,2.2737367544323206e-13
B3,2025-11-01,17771.799053026007,6128.161507452703,23899.960560478707,1976.5948526913323,9752.9850860388,15996.170286771732,12956.897932285101,1200.0,10107.661030922143,1200.0,1.0800249583553523e-12
B3,2025-11-02,44358.92024054443,14255.74949478558,58614.66973533001,3300.886544319307,2014.9764438300883,21438.92671582903,17360.97403774908,1200.0,10374.907620641308,1205.062891191584,6.0254023992456496e-12
B3,2025-11-03,48317.98519138016,3351.01096522949,51668.996156609646,1155.5257732307764,4406.656179995467,19437.96150671499,15749.305422511567,1200.0,10084.015262982535,1200.0,1.8189894035458565e-12
B3,2025-11-04,48134.66317343636,3872.2296148430764,52006.89278827944,774.5228421591696,5960.7189476793865,19710.446779085883,15964.636535200763,1200.0,10084.6761019413,1200.917062065336,4.774847184307873e-12
B3,2025-11-05,48415.43566528271,4776.625222461416,53192.06088774413,1218.530227078783,4400.880495038116,19908.309208331393,16079.870501049534,1200.0,10088.899998767532,1251.8725706196672,1.5916157281026244e-12
B3,2025-11-06,47026.12723887641,16012.40314735942,63038.530386235834,3837.225759489671,3671.2526459075343,20031.006583526287,16271.077764434256,1200.0,10185.253903689232,1200.8032019774757,2.0463630789890885e-12
B3,2025-11-07,19150.22469151178,4113.613099838574,23263.837791350354,1072.4142536854497,10120.347897419777,16614.75278766174,13458.672639785736,1200.0,10046.19378510585,1200.0,2.8421709430404007e-13
B3,2025-11-08,18112.147643164077,2427.5577958292597,20539.705438993336,612.6965883121511,8009.0692654548475,16691.555082368734,13520.15961671868,1200.0,10232.715115042134,1200.0,2.1600499167107046e-12
B3,2025-11-09,48029.330173408576,9697.352374428725,57726.6825478373,2864.6401967824836,3595.4607610014878,21413.73295772174,17345.123695754603,1200.0,10470.826376178027,1200.0,4.774847184307873e-12
B3,2025-11-10,49881.308901240685,11888.45393017758,61769.762831418266,3116.7231850231733,4371.507177629816,20323.68037910024,16462.181107071192,1200.0,10252.18256826881,1200.0,3.979039320256561e-12
B3,2025-11-11,49862.17863317801,4606.2196733384535,54468.398306516465,1176.2213274710134,4354.608421235311,20072.298258200564,16258.561589142459,1200.0,10115.007737834185,1200.0,1.5916157281026244e-12
B3,2025-11-12,50077.40521259188,4439.125642477319,54516.5308550692,985.8159627084449,5196.827331728086,20478.382254754604,16587.48962635123,1200.0,10120.495379734877,1200.0,2.913225216616411e-13
B3,2025-11-13,49535.09751688318,10933.695762765561,60468.793279648744,2975.638524993918,5036.524368098768,19961.149499530617,16168.531094619791,1200.0,10268.086217369633,1200.0,3.865352482534945e-12
B3,2025-11-14,19888.179964609553,4318.706276264706,24206.88624087426,1377.684658868764,7520.60163750241,16772.629229315935,13577.2823268911,1200.0,10070.601658901223,1209.4970542831159,5.229594535194337e-12
B3,2025-11-15,18631.925583570806,4402.176707582062,23034.102291152867,1204.9570957055007,4640.731137233954,17521.61510835097,14184.428263488731,1200.0,10433.028789513332,1218.4748034781805,3.069544618483633e-12
B3,2025-11-16,51031.560300769306,6816.7934023294,57848.353703098706,1520.3780549296725,3577.197575519766,21358.377339215847,17316.9129678952,1200.0,9971.317500752044,1200.0,2.2737367544323206e-13
B3,2025-11-17,52209.59349030907,1890.9208671419597,54100.51435745103,535.3326326058086,6049.086414074386,20746.977166789995,16775.483095846997,1200.0,10234.764963261247,1232.8537880587712,4.547473508864641e-13
B3,2025-11-18,51586.832634452694,6927.778533924228,58514.61116837693,2216.501233824861,4508.515527506148,21024.649113680545,17031.19207091569,1200.0,10224.71172627208,1231.4912449093815,1.5916157281026244e-12
B3,2025-11-19,51819.39315748533,8781.581758778579,60600.974916263905,2092.52051484081,4191.5005303283215,20925.37470524576,16977.895631667507,1200.0,10068.462096074292,1200.0,1.1368683772161603e-12
B3,2025-11-20,51728.43125853275,6537.528325773668,58265.959584306416,1790.41482389436,4280.415211882567,20939.42910374456,16960.112218174287,1200.0,10094.01987499647,1200.9170620653358,2.8421709430404007e-12
B3,2025-11-21,20293.266779097346,2166.143231780621,22459.410010877968,866.8252597584207,6128.963349941446,17158.44384187856,13888.480893723541,1200.0,10051.596023561591,1211.871082285443,1.8758328224066645e-12
B3,2025-11-22,19686.760365247403,3230.013458393765,22916.773823641168,903.0294849796454,3823.424764605259,18133.203498680105,14698.578807987784,1200.0,10081.766542955587,1200.0,1.9326762412674725e-12
B3,2025-11-23,52170.6714491779,6158.472733813081,58329.14418299098,1427.2875624211893,3997.381699292141,21092.787733429595,17083.768513750852,1200.0,10409.348528567787,1201.543944807917,2.2737367544323206e-12
B3,2025-11-24,52852.68277484098,5562.193777096073,58414.87655193705,1388.805244194987,6187.168306809846,19654.399839551093,15921.453420363507,1200.0,10039.938906722573,1200.0,2.2737367544323206e-13
B3,2025-11-25,53006.9412250432,5403.854301733739,58410.79552677694,1320.6681112336396,4263.350803521633,20839.40665651146,16879.91939177428,1200.0,10076.592283932796,1200.0,9.094947017729282e-13
B3,2025-11-26,53024.8498358882,6096.782438835334,59121.63227472353,1666.317100287474,4125.368865802173,21671.95161073324,17554.280804693924,1200.0,10265.953551549912,1200.0,2.1600499167107046e-12
B3,2025-11-27,52997.150017633714,5486.087198950569,58483.237216584275,1339.1506185626858,4716.859125735595,21891.321759054776,17731.97062483437,1200.0,10382.760257400383,1200.0,2.6147972675971687e-12
B3,2025-11-28,20415.112819158683,4600.622042518529,25015.734861677214,1095.9227991269472,4729.2995541829,17851.536614753604,14459.74465795042,1200.0,10000.143360523336,1200.0,1.1937117960769683e-12
B3,2025-11-29,20275.371928494536,10640.506423391353,30915.878351885887,3733.5433244476526,3483.8623705533428,18215.771148703487,14754.774630449832,1200.0,10250.847430309173,1200.0,5.6274984672199935e-12
B3,2025-11-30,54327.53815289954,9822.206426271057,64149.7445791706,2495.276383762127,2996.98358841336,21828.157335885753,17680.807442067453,1199.9999999999995,10088.666319165088,1200.0,4.092726157978177e-12
B3,2025-12-01,54398.995572181426,26481.00396979882,80879.99954198024,7224.327408939931,1750.9606222940142,23327.405141226318,18895.19816439332,1200.0,10367.570211281121,1200.0,2.1174173525650986e-12
B3,2025-12-02,54343.4164528853,34432.424176235676,88775.84062912097,9162.979072106964,1307.0933488662429,23440.80845247684,18987.054846506246,1200.0,10404.754249784943,1200.0,7.119638212316204e-12
B3,2025-12-03,55504.95754479256,22083.436450048972,77588.39399484154,6799.931321405778,1881.0264176181402,23414.915964707045,18966.081931412704,1200.0,10391.44788931572,1200.0,2.0463630789890885e-12
B3,2025-12-04,56056.77423154002,26291.24866836451,82348.02289990454,7011.867839751064,3310.5629117486574,22438.009508923293,18174.787702227863,1200.0,10384.939132551714,1200.0,1.8403056856186595e-12
B3,2025-12-05,23613.692280881165,16704.98502246509,40318.67730334626,5108.28140603054,4626.066697657303,18446.34899878581,14941.542689016507,1200.0,10330.945787735682,1200.0,3.296918293926865e-12
B3,2025-12-06,21875.08250643545,23571.96271093308,45447.04521736853,7604.964419150315,1545.3966117626387,18317.99729243657,14837.577806873622,1200.0,10115.949706179412,1200.0,3.765876499528531e-12
B3,2025-12-07,59331.807270614605,18962.256494504836,78294.06376511944,5314.0868444583575,4969.188817862827,21279.773926372334,17236.61688036159,1200.0,10045.670843745105,1200.0,2.149391775674303e-13
B3,2025-12-08,64555.10401288528,1445.1118483449393,66000.21586123022,426.68702557280005,7667.711841910175,21954.647956068904,17745.308278761917,1200.0,10357.540641740456,1242.1739618376653,5.684341886080801e-13
B3,2025-12-09,65747.56872020807,795.2112548956164,66542.7799751037,183.8737331250967,9785.178613448581,22533.178020520256,18282.675830263444,1200.8586855154883,10410.522846467986,1207.9499244576193,1.7053025658242404e-12
B3,2025-12-10,62374.712611496114,2608.0614620000542,64982.77407349616,677.4069661370738,4679.101750452739,22839.445794974443,18507.106025941168,1200.0,10402.09706976616,1200.0,1.8189894035458565e-12
B3,2025-12-11,62845.3665363656,581.2396563324132,63426.60619269801,250.3269493335081,6943.154079629026,22285.17678209712,18048.431690265235,1200.0,10438.833636032114,1202.8461147038154,1.2505552149377763e-12
B3,2025-12-12,26929.245180022735,2111.487788557978,29040.732968580716,885.0857269303355,3692.660870914744,19197.087410670218,15543.114938807363,1200.0,10377.566231575453,1210.097074521053,4.447997525858227e-12
B3,2025-12-13,29312.630283746723,1522.1014556283085,30834.73173937503,438.52829743203716,7063.683802993333,17758.88562392733,14389.159690586373,1205.1389242930143,9899.728950870467,1205.1389242930143,3.979039320256561e-13
B3,2025-12-14,63474.337354348994,969.8478186413532,64444.18517299034,255.24606827256585,4706.085018737393,23149.99697710267,18756.122583316876,1200.0,10354.10197684669,1200.0,2.1600499167107046e-12
B3,2025-12-15,63235.72941172805,1472.8188264273074,64708.54823815535,483.1310828100411,4266.52002749374,23166.829422359653,18742.313544321732,1200.0,10391.111330596612,1225.353653099541,9.094947017729282e-13
B3,2025-12-16,63044.99969642625,918.3780566867866,63963.37775311303,320.08714649237015,3689.2118108582463,23099.61418834895,18733.505780352236,1200.0,10457.993202860116,1200.0,3.183231456205249e-12
B3,2025-12-17,63011.88571527955,1353.0515359804538,64364.93725126,294.89092040776757,5430.969348480434,22795.181510346472,18446.974290371476,1200.0,10379.814677865728,1219.0252588990684,1.4779288903810084e-12
B3,2025-12-18,61389.015618192694,2342.085899065207,63731.1015172579,738.8137310532596,3785.9357703964874,23436.311677600643,18993.818261670658,1200.0,10408.016250579996,1207.4632557722564,3.751665644813329e-12
B3,2025-12-19,27484.438975406523,1447.8522666321728,28932.291242038697,473.1494525749132,5214.408679853565,19635.221932248332,15911.24669531618,1200.0,10335.64495653711,1200.0,1.7621459846850485e-12
B3,2025-12-20,26314.54484119424,724.9830533243683,27039.52789451861,314.87775683935405,2944.6694329727893,20042.24616644874,16218.867360596832,1200.0,10407.58840624081,1217.0578158073708,4.774847184307873e-12
B3,2025-12-21,61937.117611067675,2537.1395483035953,64474.25715937127,722.1511385312267,3046.487079956859,23727.21769844432,19213.446605709854,1200.0,10475.26626099756,1223.2797380629838,4.11404244005098e-12
B3,2025-12-22,62874.622985504204,1874.4177005466045,64749.04068605081,415.089880134126,4205.416164971483,22986.231878272545,18639.79958565745,1199.9999999999998,10448.062433511474,1200.0,4.320099833421409e-12
B3,2025-12-23,63054.29958368239,215.9711661090258,63270.270749791416,70.57124736926784,5875.174633196427,22962.62816668657,18587.756290243145,1200.0,10421.631515889834,1213.3028053032974,2.575717417130363e-12
B3,2025-12-24,61884.84667019402,1901.4801300013876,63786.32680019541,427.6829113281889,3992.743328408051,23339.542884438342,18917.002261168036,1200.0,10454.962179946551,1200.0,2.7284841053187847e-12
