date,policy,initial_soc_kwh,terminal_soc_kwh,expected_scenario_emergency_cost_yuan,scenario_cvar_yuan,max_planning_residual
2025-09-07,B3,2809.544077242651,2175.7831604339526,1615.9096331575129,,1.8189894035458565e-12
2025-09-07,B4,2643.7531810920236,2156.8118641275014,1397.877510515294,25278.820603464537,1.8189894035458565e-12
2025-09-08,B1,2157.5177548348274,1200.0,,,0.0
2025-09-08,B3,2175.7831604339526,1200.0,1738.8629984352367,,1.8189894035458565e-12
2025-09-08,B4,2156.8118641275014,1200.0,933.6538111429867,8278.602292828244,1.8189894035458565e-12
2025-09-09,B1,1200.0,1200.0,,,0.0
2025-09-09,B3,1200.0,1200.0,1504.0941522906112,,1.1141310096718371e-11
2025-09-09,B4,1200.0,1200.0,1016.6460520147077,9810.57759209563,1.8189894035458565e-12
2025-09-10,B1,1200.0,1200.0,,,0.0
2025-09-10,B3,1200.0,1200.0,2074.7813384187525,,1.8189894035458565e-12
2025-09-10,B4,1200.0,1200.0,1314.7369088267171,15498.307387784707,1.8189894035458565e-12
2025-09-11,B1,1200.0,1200.0,,,0.0
2025-09-11,B3,1200.0,1200.0,2547.097186977326,,3.410605131648481e-12
2025-09-11,B4,1200.0,1200.0,1654.2914750091584,17721.137569906743,1.8189894035458565e-12
2025-09-12,B1,1200.0,1200.0,,,0.0
2025-09-12,B3,1200.0,1200.0,1173.33991409,,3.637978807091713e-12
2025-09-12,B4,1200.0,1200.0,964.5247115403256,10423.187930781798,1.8189894035458565e-12
2025-09-13,B1,1200.0,1200.0,,,0.0
2025-09-13,B3,1200.0,1200.0,2509.976524041089,,1.8189894035458565e-12
2025-09-13,B4,1200.0,1200.0,2254.8470207828414,24928.369658068455,1.8189894035458565e-12
2025-09-14,B1,1200.0,1200.0,,,0.0
2025-09-14,B3,1200.0,1200.0,2924.877695107977,,1.8189894035458565e-12
2025-09-14,B4,1200.0,1200.0,2361.3452872004327,23628.98956084558,1.8189894035458565e-12
2025-09-15,B1,1200.0,1200.0,,,0.0
2025-09-15,B3,1200.0,1255.5124733835116,2069.150949721937,,1.8189894035458565e-12
2025-09-15,B4,1200.0,1261.160730769192,1415.2200284629737,17817.896666737393,1.8189894035458565e-12
2025-09-16,B1,1200.0,1200.0,,,0.0
2025-09-16,B3,1255.5124733835116,1200.0,2680.0954234442997,,1.602984411874786e-11
2025-09-16,B4,1261.160730769192,1200.0,1921.5548813522134,16706.19182106813,1.8189894035458565e-12
2025-09-17,B1,1200.0,1200.0,,,0.0
2025-09-17,B3,1200.0,1200.0,2476.455948026929,,2.114575181622058e-11
2025-09-17,B4,1200.0,1200.0,1735.7208355527625,17181.501056466885,1.8189894035458565e-12
2025-09-18,B1,1200.0,1200.0,,,0.0
2025-09-18,B3,1200.0,1217.417366730569,1362.1670219546543,,1.3301360013429075e-11
2025-09-18,B4,1200.0,1200.0,945.3200820540736,12829.164543369825,1.8189894035458565e-12
2025-09-19,B1,1200.0,1200.0,,,0.0
2025-09-19,B3,1217.417366730569,1200.0,864.8427368810632,,1.8189894035458565e-12
2025-09-19,B4,1200.0,1200.0,546.072030031036,5212.169241604715,1.8189894035458565e-12
2025-09-20,B1,1200.0,1200.0,,,0.0
2025-09-20,B3,1200.0,1200.0,3293.1498057898652,,1.8189894035458565e-12
2025-09-20,B4,1200.0,1200.0,1245.1381211784612,8882.524648852912,1.8189894035458565e-12
2025-09-21,B1,1200.0,1200.0,,,0.0
2025-09-21,B3,1200.0,1204.1775231486263,2740.330530526936,,1.1439738045737613e-11
2025-09-21,B4,1200.0,1204.177523148626,1873.2190278695875,16176.26815877219,1.8189894035458565e-12
2025-09-22,B1,1200.0,1200.0,,,0.0
2025-09-22,B3,1204.1775231486263,1215.6060487060827,1947.9495234082092,,1.375610736431554e-11
2025-09-22,B4,1204.177523148626,1216.4248593942764,1599.898805014191,15403.055202792711,1.8189894035458565e-12
2025-09-23,B1,1200.0,1200.0,,,0.0
2025-09-23,B3,1215.6060487060827,1259.7318196947374,1272.2989781195138,,5.4569682106375694e-12
2025-09-23,B4,1216.4248593942764,1278.9997812705533,1155.52859235444,17561.646050139167,1.8189894035458565e-12
2025-09-24,B1,1200.0,1200.0,,,0.0
2025-09-24,B3,1259.7318196947374,1200.0,1591.1445917890444,,7.275957614183426e-12
2025-09-24,B4,1278.9997812705533,1200.0,1346.507559160248,19932.904864569944,1.8189894035458565e-12
2025-09-25,B1,1200.0,1200.0,,,0.0
2025-09-25,B3,1200.0,1200.0,2126.9780724207576,,1.864464138634503e-11
2025-09-25,B4,1200.0,1200.0,1669.144948862827,17698.806716575204,1.8189894035458565e-12
2025-09-26,B1,1200.0,1200.0,,,0.0
2025-09-26,B3,1200.0,1200.0,555.2367112642298,,1.8189894035458565e-12
2025-09-26,B4,1200.0,1200.0,381.7290405921375,3161.8941226932106,1.8189894035458565e-12
2025-09-27,B1,1200.0,1200.0,,,0.0
2025-09-27,B3,1200.0,1200.0,2112.788938127496,,1.8189894035458565e-12
2025-09-27,B4,1200.0,1200.0,1792.889588744692,18547.137319958296,1.8189894035458565e-12
2025-09-28,B1,1200.0,1200.0,,,0.0
2025-09-28,B3,1200.0,1200.0,4535.038610983651,,4.661160346586257e-12
2025-09-28,B4,1200.0,1200.0,3172.6310268831307,42731.444435216516,1.8189894035458565e-12
2025-09-29,B1,1200.0,1200.0,,,0.0
2025-09-29,B3,1200.0,1200.0,1435.7666218599777,,8.924416761146858e-12
2025-09-29,B4,1200.0,1200.0,1145.0988845955594,16582.96589741347,1.8189894035458565e-12
2025-09-30,B1,1200.0,1200.0,,,0.0
2025-09-30,B3,1200.0,1200.0,1420.9405371020816,,9.023892744153272e-12
2025-09-30,B4,1200.0,1200.0,1074.633974268006,13914.72375863173,1.8189894035458565e-12
2025-10-01,B1,1200.0,1908.0106915203444,,,0.0
2025-10-01,B3,1200.0,1848.8320840795466,1844.9200196490137,,2.2373569663614035e-10
2025-10-01,B4,1200.0,1875.3504415801306,1470.5251957976539,17211.76009013061,1.8189894035458565e-12
2025-10-02,B1,1908.0106915203444,1782.3398933335047,,,0.0
2025-10-02,B3,1848.8320840795466,1754.110303497949,1945.7591970144206,,9.123368727159686e-12
2025-10-02,B4,1875.3504415801306,1765.3346585082875,1504.1088634705095,17106.751968380482,1.8189894035458565e-12
2025-10-03,B1,1782.3398933335047,2095.1154488874577,,,0.0
2025-10-03,B3,1754.110303497949,2084.9775975600355,535.2626455921313,,1.8189894035458565e-12
2025-10-03,B4,1765.3346585082875,2093.797237022375,371.0660173635383,3484.6390562020833,1.8189894035458565e-12
2025-10-04,B1,2095.1154488874577,2215.8388315549123,,,0.0
2025-10-04,B3,2084.9775975600355,2087.5585322696315,1790.2907108013044,,1.8189894035458565e-12
2025-10-04,B4,2093.797237022375,1984.9572615058378,950.3081011044518,9228.074124464776,1.8189894035458565e-12
2025-10-05,B1,2215.8388315549123,1635.116994591837,,,0.0
2025-10-05,B3,2087.5585322696315,1571.4618379190774,4144.452719058986,,6.139089236967266e-12
2025-10-05,B4,1984.9572615058378,1667.7727939186482,2896.3129326599314,21621.360591244636,1.8189894035458565e-12
2025-10-06,B1,1635.116994591837,1789.1560055958837,,,0.0
2025-10-06,B3,1571.4618379190774,1770.4619642037112,1802.751036616163,,4.172306944383308e-11
2025-10-06,B4,1667.7727939186482,1798.7997881967551,1473.9937170009703,16672.622548245945,1.8189894035458565e-12
2025-10-07,B1,1789.1560055958837,1980.9722413628729,,,0.0
2025-10-07,B3,1770.4619642037112,1937.0937537306293,1606.7976514643965,,3.183231456205249e-12
2025-10-07,B4,1798.7997881967551,1970.1982362291737,1333.200965677728,15482.789734972646,1.8189894035458565e-12
2025-10-08,B1,1980.9722413628729,1200.0,,,0.0
2025-10-08,B3,1937.0937537306293,1203.2980409787688,1192.0695799863342,,1.4551915228366852e-11
2025-10-08,B4,1970.1982362291737,1207.4325689400673,832.2671984261165,12174.54073395337,1.8189894035458565e-12
2025-10-09,B1,1200.0,1200.0,,,0.0
2025-10-09,B3,1203.2980409787688,1200.0,1048.9744044164465,,1.1482370609883219e-11
2025-10-09,B4,1207.4325689400673,1200.0,826.1754361582668,11926.634062561141,1.8189894035458565e-12
2025-10-10,B1,1200.0,1200.0,,,0.0
2025-10-10,B3,1200.0,1200.0,499.33773987391595,,2.7284841053187847e-12
2025-10-10,B4,1200.0,1200.0,409.472137754479,3450.6009461386006,2.5011104298755527e-12
2025-10-11,B1,1200.0,1200.0,,,0.0
2025-10-11,B3,1200.0,1200.0,1605.3438346264404,,1.8189894035458565e-12
2025-10-11,B4,1200.0,1200.0,1516.790492737925,27449.67238849035,1.8189894035458565e-12
2025-10-12,B1,1200.0,1200.0,,,0.0
2025-10-12,B3,1200.0,1200.0,1494.8925109690028,,1.8189894035458565e-12
2025-10-12,B4,1200.0,1200.0,1059.3300378988688,15457.387088696823,1.8189894035458565e-12
2025-10-13,B1,1200.0,1200.0,,,0.0
2025-10-13,B3,1200.0,1200.0,1088.9244876171806,,2.0236257114447653e-11
2025-10-13,B4,1200.0,1200.0,812.8929273352969,12042.012383244988,1.8189894035458565e-12
2025-10-14,B1,1200.0,1200.0,,,0.0
2025-10-14,B3,1200.0,1200.0,1914.8414897110017,,5.4569682106375694e-12
2025-10-14,B4,1200.0,1200.0,1663.0574329255242,18075.24354792952,1.8189894035458565e-12
2025-10-15,B1,1200.0,1200.0,,,0.0
2025-10-15,B3,1200.0,1200.0,1728.611417484736,,1.1118572729174048e-10
2025-10-15,B4,1200.0,1200.0,1363.389440466567,15515.633515876416,1.8189894035458565e-12
2025-10-16,B1,1200.0,1200.0,,,0.0
2025-10-16,B3,1200.0,1200.0,1510.5358235913736,,3.8198777474462986e-11
2025-10-16,B4,1200.0,1200.0,1377.2107438848725,15212.267116144314,1.8189894035458565e-12
2025-10-17,B1,1200.0,1200.0,,,0.0
2025-10-17,B3,1200.0,1216.0305584298007,587.4042977673153,,1.8189894035458565e-12
2025-10-17,B4,1200.0,1206.5457912294423,470.5917578921449,3697.5769067856513,1.8189894035458565e-12
2025-10-18,B1,1200.0,1200.0,,,0.0
2025-10-18,B3,1216.0305584298007,1200.0,1018.8275858235054,,1.8189894035458565e-12
2025-10-18,B4,1206.5457912294423,1200.0,497.0800572056045,5624.17436568685,1.8189894035458565e-12
2025-10-19,B1,1200.0,1200.0,,,0.0
2025-10-19,B3,1200.0,1200.0,3374.7329385093813,,6.480149750132114e-12
2025-10-19,B4,1200.0,1200.0,2874.585824628527,51839.481536088504,1.8189894035458565e-12
2025-10-20,B1,1200.0,1200.0,,,0.0
2025-10-20,B3,1200.0,1200.0,1330.5890380598555,,3.410605131648481e-11
2025-10-20,B4,1200.0,1200.0,996.0170523181525,11186.23569283038,1.8189894035458565e-12
2025-10-21,B1,1200.0,1200.0,,,0.0
2025-10-21,B3,1200.0,1200.0,1596.4773308617482,,3.183231456205249e-12
2025-10-21,B4,1200.0,1200.0,1176.1731028206336,16782.415000921013,1.8189894035458565e-12
2025-10-22,B1,1200.0,1200.0,,,0.0
2025-10-22,B3,1200.0,1200.0,1970.3825708572756,,4.320099833421409e-12
2025-10-22,B4,1200.0,1200.0,1491.9550745389388,17382.032959097563,1.8189894035458565e-12
2025-10-23,B1,1200.0,1200.0,,,0.0
2025-10-23,B3,1200.0,1200.0,2208.444618400876,,9.094947017729282e-12
2025-10-23,B4,1200.0,1200.0,1404.5937451135894,15347.332819525138,1.8189894035458565e-12
2025-10-24,B1,1200.0,1200.0,,,0.0
2025-10-24,B3,1200.0,1200.0,699.6745798426429,,1.8189894035458565e-12
2025-10-24,B4,1200.0,1200.0,324.42122723707587,1699.5432679633932,1.8189894035458565e-12
2025-10-25,B1,1200.0,1200.0,,,0.0
2025-10-25,B3,1200.0,1200.0,1731.6617899783546,,1.8189894035458565e-12
2025-10-25,B4,1200.0,1200.0,906.9674275189124,13338.419808898845,1.8189894035458565e-12
2025-10-26,B1,1200.0,1200.0,,,0.0
2025-10-26,B3,1200.0,1200.0,2287.6402219396205,,2.2964741219766438e-11
2025-10-26,B4,1200.0,1200.0,2065.3477121109117,25805.081766623058,1.8189894035458565e-12
2025-10-27,B1,1200.0,1200.0,,,0.0
2025-10-27,B3,1200.0,1200.0,1795.6007471525963,,5.9117155615240335e-12
2025-10-27,B4,1200.0,1200.0,1268.7631210613135,18019.3100274523,1.8189894035458565e-12
2025-10-28,B1,1200.0,1200.0,,,0.0
2025-10-28,B3,1200.0,1200.0,875.043111226792,,1.0686562745831907e-11
2025-10-28,B4,1200.0,1200.0,396.62776856621684,3578.5655834394347,1.8189894035458565e-12
2025-10-29,B1,1200.0,1200.0,,,0.0
2025-10-29,B3,1200.0,1200.0,1390.6005714713954,,1.8189894035458565e-11
2025-10-29,B4,1200.0,1200.0,810.1835223638969,10158.961352770248,1.8189894035458565e-12
2025-10-30,B1,1200.0,1200.0,,,0.0
2025-10-30,B3,1200.0,1200.0,2177.405254260414,,9.038103598868474e-12
2025-10-30,B4,1200.0,1200.0,1433.698081037481,16714.053851047272,1.8189894035458565e-12
2025-10-31,B1,1200.0,1200.0,,,0.0
2025-10-31,B3,1200.0,1200.0,411.9231654591332,,1.8189894035458565e-12
2025-10-31,B4,1200.0,1200.0,318.8248368004142,2987.5635335268403,1.8189894035458565e-12
2025-11-01,B1,1200.0,1200.0,,,0.0
2025-11-01,B3,1200.0,1200.0,1979.4085545626301,,1.8189894035458565e-12
2025-11-01,B4,1200.0,1200.0,1707.810211023917,21202.084543889894,1.8189894035458565e-12
2025-11-02,B1,1200.0,1200.0,,,0.0
2025-11-02,B3,1200.0,1205.062891191584,2825.981838872048,,3.2599700716673397e-11
2025-11-02,B4,1200.0,1200.0,2405.113093260361,38124.032632508446,1.8189894035458565e-12
2025-11-03,B1,1200.0,1200.0,,,0.0
2025-11-03,B3,1205.062891191584,1200.0,1622.0534532607403,,1.4551915228366852e-11
2025-11-03,B4,1200.0,1200.0,1254.6324715123685,11122.008601248945,2.2737367544323206e-12
2025-11-04,B1,1200.0,1200.0,,,0.0
2025-11-04,B3,1200.0,1200.917062065336,860.4029027081568,,2.2737367544323206e-11
2025-11-04,B4,1200.0,1200.0,640.4346811757833,6514.010598465469,1.8189894035458565e-12
2025-11-05,B1,1200.0,1200.0,,,0.0
2025-11-05,B3,1200.917062065336,1251.8725706196672,1083.4567404240952,,6.366462912410498e-12
2025-11-05,B4,1200.0,1236.3538846031302,908.9730641482225,7227.764232264551,1.8189894035458565e-12
2025-11-06,B1,1200.0,1200.0,,,0.0
2025-11-06,B3,1251.8725706196672,1200.8032019774757,1255.5683643820119,,2.205524651799351e-11
2025-11-06,B4,1236.3538846031302,1205.6468641444549,693.0356935003208,7711.253117006963,1.8189894035458565e-12
2025-11-07,B1,1200.0,1200.0,,,0.0
2025-11-07,B3,1200.8032019774757,1200.0,691.0346020525327,,1.8189894035458565e-12
2025-11-07,B4,1205.6468641444549,1200.0,533.3332872177585,5169.8804427704,1.8189894035458565e-12
2025-11-08,B1,1200.0,1200.0,,,0.0
2025-11-08,B3,1200.0,1200.0,1879.1830733068757,,1.8189894035458565e-12
2025-11-08,B4,1200.0,1200.0,1606.730956170759,19104.08963110185,9.094947017729282e-13
2025-11-09,B1,1200.0,1200.0,,,0.0
2025-11-09,B3,1200.0,1200.0,1634.3120314931716,,7.275957614183426e-12
2025-11-09,B4,1200.0,1200.0,1485.6737479064072,27441.670300834092,4.092726157978177e-12
2025-11-10,B1,1200.0,1200.0,,,0.0
2025-11-10,B3,1200.0,1200.0,1213.8777174136367,,3.979039320256561e-12
2025-11-10,B4,1200.0,1200.0,783.7122527269876,8267.480023011667,1.8189894035458565e-12
2025-11-11,B1,1200.0,1200.0,,,0.0
2025-11-11,B3,1200.0,1200.0,1342.3701253023926,,3.637978807091713e-12
2025-11-11,B4,1200.0,1200.0,1113.0268890403765,11721.310656504198,1.8189894035458565e-12
2025-11-12,B1,1200.0,1200.0,,,0.0
2025-11-12,B3,1200.0,1200.0,797.2630242072714,,4.547473508864641e-12
2025-11-12,B4,1200.0,1200.0,620.7815909023387,6309.570603401779,1.8189894035458565e-12
2025-11-13,B1,1200.0,1200.0,,,0.0
2025-11-13,B3,1200.0,1200.0,1504.190804185067,,8.981260180007666e-12
2025-11-13,B4,1200.0,1200.0,1120.9875051450995,11153.098442007959,1.8189894035458565e-12
2025-11-14,B1,1200.0,1200.0,,,0.0
2025-11-14,B3,1200.0,1209.4970542831159,681.0239467215405,,1.8189894035458565e-12
2025-11-14,B4,1200.0,1201.336479783652,441.5041478266218,4422.374754933604,1.8189894035458565e-12
2025-11-15,B1,1200.0,1200.0,,,0.0
2025-11-15,B3,1209.4970542831159,1218.4748034781805,2929.513084721818,,1.8189894035458565e-12
2025-11-15,B4,1201.336479783652,1203.6854449377718,2747.537566932978,30228.636277447516,1.8189894035458565e-12
2025-11-16,B1,1200.0,1200.0,,,0.0
2025-11-16,B3,1218.4748034781805,1200.0,2242.7862474540466,,1.546140993013978e-11
2025-11-16,B4,1203.6854449377718,1200.0,1855.1908228620757,28827.95091781054,1.8189894035458565e-12
2025-11-17,B1,1200.0,1200.0,,,0.0
2025-11-17,B3,1200.0,1232.8537880587712,1249.6520988620002,,1.1368683772161603e-11
2025-11-17,B4,1200.0,1232.8537880587712,1152.2331137385488,13744.185892237387,1.8189894035458565e-12
2025-11-18,B1,1200.0,1200.0,,,0.0
2025-11-18,B3,1232.8537880587712,1231.4912449093815,1770.3356513610918,,4.206412995699793e-12
2025-11-18,B4,1232.8537880587712,1211.7751052673825,1261.9734741637972,10254.176056735858,1.8189894035458565e-12
2025-11-19,B1,1200.0,1200.0,,,0.0
2025-11-19,B3,1231.4912449093815,1200.0,1507.5339266590934,,1.1596057447604835e-11
2025-11-19,B4,1211.7751052673825,1200.0,792.8822761945554,7841.154420241346,1.8189894035458565e-12
2025-11-20,B1,1200.0,1200.0,,,0.0
2025-11-20,B3,1200.0,1200.9170620653358,1284.351717646205,,8.071765478234738e-12
2025-11-20,B4,1200.0,1200.9170620653358,1039.5801504979995,12504.789355491102,1.8189894035458565e-12
2025-11-21,B1,1200.0,1200.0,,,0.0
2025-11-21,B3,1200.9170620653358,1211.871082285443,690.9320500937868,,1.8189894035458565e-12
2025-11-21,B4,1200.9170620653358,1207.9561526462055,496.7156650966539,6143.995079674587,1.8189894035458565e-12
2025-11-22,B1,1200.0,1200.0,,,0.0
2025-11-22,B3,1211.871082285443,1200.0,2356.5448564147505,,1.8189894035458565e-12
2025-11-22,B4,1207.9561526462055,1200.0,1945.3996021425464,30560.800579399292,1.8189894035458565e-12
2025-11-23,B1,1200.0,1200.0,,,0.0
2025-11-23,B3,1200.0,1201.543944807917,1413.9546469057082,,3.637978807091713e-12
2025-11-23,B4,1200.0,1200.0,1050.093166473756,7771.440090357661,1.8189894035458565e-12
2025-11-24,B1,1200.0,1200.0,,,0.0
2025-11-24,B3,1201.543944807917,1200.0,1364.2017932455187,,1.8189894035458565e-12
2025-11-24,B4,1200.0,1200.0,986.5218920194015,10848.256151297768,1.8189894035458565e-12
2025-11-25,B1,1200.0,1200.0,,,0.0
2025-11-25,B3,1200.0,1200.0,1516.1159045986167,,9.094947017729282e-12
2025-11-25,B4,1200.0,1200.0,806.3605614837896,7903.513757473247,1.8189894035458565e-12
2025-11-26,B1,1200.0,1200.0,,,0.0
2025-11-26,B3,1200.0,1200.0,669.2801651685796,,7.275957614183426e-12
2025-11-26,B4,1200.0,1200.0,520.2192480900844,4143.722863859523,1.8189894035458565e-12
2025-11-27,B1,1200.0,1200.0,,,0.0
2025-11-27,B3,1200.0,1200.0,1644.4159011702861,,1.8189894035458565e-11
2025-11-27,B4,1200.0,1200.0,814.9395079266606,8148.145597910709,1.8189894035458565e-12
2025-11-28,B1,1200.0,1200.0,,,0.0
2025-11-28,B3,1200.0,1200.0,530.8385292517335,,1.2050804798491299e-11
2025-11-28,B4,1200.0,1200.0,329.67319322152133,3898.464205472135,1.8189894035458565e-12
2025-11-29,B1,1200.0,1200.0,,,0.0
2025-11-29,B3,1200.0,1200.0,2205.371344866719,,1.5916157281026244e-10
2025-11-29,B4,1200.0,1200.0,1914.12364520096,34309.03068935856,3.637978807091713e-12
2025-11-30,B1,1200.0,1200.0,,,0.0
2025-11-30,B3,1200.0,1200.0,2140.9196287093528,,1.0913936421275139e-11
2025-11-30,B4,1200.0,1200.0,1846.4079208137764,29712.468955828408,1.8189894035458565e-12
2025-12-01,B1,1200.0,1200.0,,,0.0
2025-12-01,B3,1200.0,1200.0,921.5407289656539,,6.815525921410881e-11
2025-12-01,B4,1200.0,1200.0,845.2717407520769,9936.984436642984,2.2737367544323206e-12
2025-12-02,B1,1200.0,1200.0,,,0.0
2025-12-02,B3,1200.0,1200.0,1757.2343980774097,,1.716671249596402e-10
2025-12-02,B4,1200.0,1200.0,1248.4052467116808,15134.126243398578,1.8189894035458565e-12
2025-12-03,B1,1200.0,1200.0,,,0.0
2025-12-03,B3,1200.0,1200.0,2714.276943253309,,2.1827872842550278e-11
2025-12-03,B4,1200.0,1200.0,2065.047567043285,22186.38649417459,1.8189894035458565e-12
2025-12-04,B1,1200.0,1200.0,,,0.0
2025-12-04,B3,1200.0,1200.0,2273.2936985069987,,5.434230843093246e-11
2025-12-04,B4,1200.0,1200.0,1421.0101821185826,15779.499772120684,1.8189894035458565e-12
2025-12-05,B1,1200.0,1200.0,,,0.0
2025-12-05,B3,1200.0,1200.0,1597.271872715979,,5.6843418860808015e-12
2025-12-05,B4,1200.0,1200.0,473.1739758990102,7372.36460060745,1.8189894035458565e-12
2025-12-06,B1,1200.0,1200.0,,,0.0
2025-12-06,B3,1200.0,1200.0,3218.48714296003,,1.2278178473934531e-11
2025-12-06,B4,1200.0,1200.0,2530.9098976072305,24768.774671680498,1.8189894035458565e-12
2025-12-07,B1,1200.0,1200.0,,,0.0
2025-12-07,B3,1200.0,1200.0,2727.0796455697787,,1.000444171950221e-11
2025-12-07,B4,1200.0,1200.0,2126.8516339114276,32375.84842524131,1.8189894035458565e-12
2025-12-08,B1,1200.0,1200.0,,,0.0
2025-12-08,B3,1200.0,1242.1739618376653,1527.03490310189,,3.092281986027956e-11
2025-12-08,B4,1200.0,1247.3064062753444,672.1697295359547,5098.854358122667,1.8189894035458565e-12
2025-12-09,B1,1200.0,1200.0,,,0.0
2025-12-09,B3,1242.1739618376653,1207.9499244576193,1344.3096914784373,,1.000444171950221e-11
2025-12-09,B4,1247.3064062753444,1207.9499244576193,590.1498565932781,9226.242565417862,1.8189894035458565e-12
2025-12-10,B1,1200.0,1200.0,,,0.0
2025-12-10,B3,1207.9499244576193,1200.0,3043.1303553867615,,1.6711965145077556e-11
2025-12-10,B4,1207.9499244576193,1200.0,1465.6697555252026,15880.622534361491,1.8189894035458565e-12
2025-12-11,B1,1200.0,1200.0,,,0.0
2025-12-11,B3,1200.0,1202.8461147038154,2016.539160681781,,1.750777300912887e-11
2025-12-11,B4,1200.0,1200.0,1263.8508703885489,11819.626583055233,1.8189894035458565e-12
2025-12-12,B1,1200.0,1200.0,,,0.0
2025-12-12,B3,1202.8461147038154,1210.097074521053,2115.842876486722,,6.139089236967266e-12
2025-12-12,B4,1200.0,1200.0,1588.978106535835,20111.393176776088,1.8189894035458565e-12
2025-12-13,B1,1200.0,1200.0,,,0.0
2025-12-13,B3,1210.097074521053,1205.1389242930143,2037.2660721827876,,1.8189894035458565e-12
2025-12-13,B4,1200.0,1237.7692913270848,1467.0498106965697,16692.44015546126,1.8189894035458565e-12
2025-12-14,B1,1200.0,1200.0,,,0.0
2025-12-14,B3,1205.1389242930143,1200.0,3317.0795812068395,,5.161382432561368e-11
2025-12-14,B4,1237.7692913270848,1200.0,2401.1145754746276,33034.7661308858,1.8189894035458565e-12
2025-12-15,B1,1200.0,1200.0,,,0.0
2025-12-15,B3,1200.0,1225.353653099541,2445.932544655802,,3.637978807091713e-12
2025-12-15,B4,1200.0,1223.7557877623906,1108.8680480748094,8926.423083277015,1.8189894035458565e-12
2025-12-16,B1,1200.0,1200.0,,,0.0
2025-12-16,B3,1225.353653099541,1200.0,2744.3580946420693,,1.1016254575224593e-10
2025-12-16,B4,1223.7557877623906,1222.8798397147723,2271.312862784611,24552.7532156719,1.8189894035458565e-12
2025-12-17,B1,1200.0,1200.0,,,0.0
2025-12-17,B3,1200.0,1219.0252588990684,2984.0316383575396,,1.0913936421275139e-11
2025-12-17,B4,1222.8798397147723,1219.0242602441713,1445.4680224524527,15952.894487901496,1.8189894035458565e-12
2025-12-18,B1,1200.0,1200.0,,,0.0
2025-12-18,B3,1219.0252588990684,1207.4632557722564,1858.7545989185828,,1.1823431123048067e-11
2025-12-18,B4,1219.0242602441713,1207.4632557722564,1490.4440605737536,17243.291866933225,1.8189894035458565e-12
2025-12-19,B1,1200.0,1200.0,,,0.0
2025-12-19,B3,1207.4632557722564,1200.0,2140.3862491786044,,1.0686562745831907e-11
2025-12-19,B4,1207.4632557722564,1200.0,1155.8982799020403,10007.643930735427,1.8189894035458565e-12
2025-12-20,B1,1200.0,1200.0,,,0.0
2025-12-20,B3,1200.0,1217.0578158073708,3075.3920312684204,,4.803268893738277e-11
2025-12-20,B4,1200.0,1218.4231694277155,2586.040299703163,35205.76634689282,1.8189894035458565e-12
2025-12-21,B1,1200.0,1200.0,,,0.0
2025-12-21,B3,1217.0578158073708,1223.2797380629838,971.2930803115444,,1.0174971976084635e-11
2025-12-21,B4,1218.4231694277155,1217.8550542895405,604.1425895549615,6949.83831515064,1.8189894035458565e-12
2025-12-22,B1,1200.0,1200.0,,,0.0
2025-12-22,B3,1223.2797380629838,1200.0,2506.2185875545256,,2.190745362895541e-10
2025-12-22,B4,1217.8550542895405,1200.0,2075.1813773783606,24066.561266864326,1.8189894035458565e-12
2025-12-23,B1,1200.0,1200.0,,,0.0
2025-12-23,B3,1200.0,1213.3028053032974,2852.6415103691766,,1.2505552149377763e-11
2025-12-23,B4,1200.0,1213.302805303297,1257.49210369988,8857.151259777682,1.8189894035458565e-12
2025-12-24,B1,1200.0,1200.0,,,0.0
2025-12-24,B3,1213.3028053032974,1200.0,2135.1483797662586,,3.8198777474462986e-11
2025-12-24,B4,1213.302805303297,1200.0,1860.9720500564947,26497.240550984832,1.8189894035458565e-12
2025-12-25,B1,1200.0,1200.0,,,0.0
2025-12-25,B3,1200.0,1200.0,2523.4020539580492,,1.8189894035458565e-12
2025-12-25,B4,1200.0,1200.0,2023.555685505291,14793.370294281756,1.8189894035458565e-12
2025-12-26,B1,1200.0,1539.7117319852634,,,0.0
2025-12-26,B3,1200.0,1544.658616394154,1564.0229859824885,,9.094947017729282e-12
2025-12-26,B4,1200.0,1526.749733822235,1023.6366063974931,11778.75037691493,1.8189894035458565e-12
2025-12-27,B1,1539.7117319852634,1200.0,,,0.0
2025-12-27,B3,1544.658616394154,1206.283936654591,1859.4571614069152,,6.480149750132114e-12
2025-12-27,B4,1526.749733822235,1200.0,1313.9403407548202,19102.067739643317,1.8189894035458565e-12
2025-12-28,B1,1200.0,1200.0,,,0.0
2025-12-28,B3,1206.283936654591,1224.4304355027034,1298.2582872989103,,5.434230843093246e-11
2025-12-28,B4,1200.0,1215.1597463017781,1117.1152695045346,14470.700529317559,3.637978807091713e-12
2025-12-29,B1,1200.0,1200.0,,,0.0
2025-12-29,B3,1224.4304355027034,1200.0,1491.2155866781975,,3.26281224261038e-11
2025-12-29,B4,1215.1597463017781,1200.0,1332.5614891217053,13642.979475030226,1.8189894035458565e-12
2025-12-30,B1,1200.0,1200.0,,,0.0
2025-12-30,B3,1200.0,1259.9312032594053,1472.6624388971336,,5.343281372915953e-12
2025-12-30,B4,1200.0,1241.0229371199487,1243.112430445107,12247.228084823662,1.8189894035458565e-12
