branch,policy,date,initial_soc_kwh,actual_causal_emergency_cost_yuan,fixed_g_perfect_information_emergency_cost_yuan,causal_execution_gap_yuan,actual_emergency_purchase_kwh,perfect_information_emergency_purchase_kwh,perfect_information_terminal_soc_kwh
Q2,B4,2025-12-10,1207.949924457619,2589.3354216100824,0.0,2589.3354216100824,628.5559605785452,0.0,1200.0
Q2,B4,2025-12-11,1200.0,837.8914898225125,0.0,837.8914898225125,274.067571580915,0.0,1200.0
Q2,B4,2025-12-12,1200.0,1101.002202753935,0.0,1101.002202753935,423.8860298295156,0.0,1200.0
Q2,B4,2025-12-13,1200.0,1435.7685679915387,0.0,1435.7685679915387,398.3650238909456,0.0,1200.0
Q2,B4,2025-12-14,1237.7692913270848,899.4412246211906,0.0,899.4412246211906,213.50923908401109,0.0,1200.0
Q2,B4,2025-12-15,1200.0,1526.521017046787,0.0,1526.521017046787,448.0342704020474,0.0,1200.0
Q2,B4,2025-12-16,1223.7557877623906,525.900364656047,0.0,525.900364656047,180.93445492673442,0.0,1200.0
Q2,B4,2025-12-17,1222.8798397147723,1168.2384101924358,0.0,1168.2384101924358,312.51510930312816,0.0,1200.0
Q2,B4,2025-12-18,1219.0242602441713,2782.2290311828356,0.0,2782.2290311828356,855.695805919107,0.0,1200.0
Q2,B4,2025-12-19,1207.4632557722564,1774.79691405616,0.0,1774.79691405616,561.4426250297375,0.0,1200.0
Q2,B4,2025-12-20,1200.0,1000.0126926462002,0.0,1000.0126926462002,353.0257440669744,0.0,1200.0
Q2,B4,2025-12-21,1218.4231694277155,2381.7492152285467,0.0,2381.7492152285467,694.1180672867035,0.0,1200.0
Q2,B4,2025-12-22,1217.8550542895405,1795.0232824738391,0.0,1795.0232824738391,403.8831433885893,0.0,1200.0
Q2,B4,2025-12-23,1200.0,531.8328067515616,0.0,531.8328067515616,135.0136443153254,0.0,1200.0
Q2,B4,2025-12-24,1213.302805303297,1791.038369229852,0.0,1791.038369229852,397.2813712591826,0.0,1200.0
Q2,B4,2025-12-25,1200.0,4586.269038164478,0.0,4586.269038164478,1199.3898117557692,0.0,1200.0
Q2,B4,2025-12-26,1200.0,1239.7360781160892,0.0,1239.7360781160892,436.91070661927546,0.0,1200.0
Q2,B4,2025-12-27,1526.749733822235,654.9050823689574,0.0,654.9050823689574,188.95325371385894,0.0,1200.0
Q2,B4,2025-12-28,1200.0,1752.9143132280708,0.0,1752.9143132280708,448.25592837609963,0.0,1200.0
Q2,B4,2025-12-29,1215.159746301778,650.5231402159053,0.0,650.5231402159053,189.93077623481085,0.0,1200.0
Q2,B4,2025-12-30,1200.0,663.7145642459163,0.0,663.7145642459163,218.81185907248278,0.0,1200.0
Q2,B4,2025-12-31,1241.022937119949,4126.9426449592165,0.0,4126.9426449592165,1091.9114481555348,0.0,1200.0
Q4-2,B1,2025-02-01,3911.098134470335,536.8916859892527,0.0,536.8916859892527,174.85504973133905,0.0,1200.0
Q4-2,B1,2025-02-02,1209.7760767452207,630.3981499715894,7.203218663588132,623.1949313080013,196.84669609196928,1.3402583800517505,1200.0
Q4-2,B1,2025-02-03,1205.9200660289312,3686.4546679496625,272.4026126305548,3414.0520553191077,893.3533612092342,54.76311611580695,1200.0
Q4-2,B1,2025-02-04,1214.7415490547662,8479.812804854966,5142.1298825447775,3337.6829223101886,1936.5979108219333,1174.2490257175564,1200.0
Q4-2,B1,2025-02-05,1200.0,5019.870487011174,2543.260393356458,2476.6100936547164,1183.3238955694917,578.3760474910894,1200.0
Q4-2,B1,2025-02-06,1311.7972215902462,3706.040390642931,388.5189419999998,3317.5214486429313,931.9834176369586,54.7670333333333,1200.0
Q4-2,B1,2025-02-07,1241.398628924108,459.2668128945168,105.94044087107426,353.32637202344256,195.15760121520046,27.7403177672242,1200.0
Q4-2,B1,2025-02-08,1240.297616436631,4289.264711887086,1618.9260131978704,2670.338698689216,1653.4351357704447,547.0173343750314,1200.0
Q4-2,B1,2025-02-09,1233.7379144590334,14248.08963159549,13144.468136548629,1103.621495046862,3446.800725584025,3175.833547945809,1200.0
Q4-2,B1,2025-02-10,1200.0,1999.5932878901563,818.9066233636253,1180.6866645265309,714.8638061296382,272.1600441795328,1200.0
Q4-2,B1,2025-02-11,1200.0,3870.8881218510905,2624.552014874015,1246.3361069770754,878.4091601101615,462.4943409361419,1200.0
Q4-2,B1,2025-02-12,1200.0,5775.116797315343,2248.8380941378728,3526.2787031774706,1381.0100474508595,451.60710768260515,1200.0
Q4-2,B1,2025-02-13,1200.0,4600.003266502258,2199.440974212334,2400.5622922899242,1242.5275356672887,391.8472910937561,1200.0
Q4-2,B1,2025-02-14,1200.0,3582.495420930725,1187.6700806685758,2394.825340262149,1781.049238995632,522.3793987272195,1200.0
Q4-2,B1,2025-02-15,1200.0,5681.400350113866,2869.6729805371515,2811.7273695767144,2492.146488946755,1077.4440205178314,1200.0
Q4-2,B1,2025-02-16,1200.0,19165.339603212007,17482.351719401897,1682.9878838101104,4618.798004677319,4245.86446308928,1200.0
Q4-2,B1,2025-02-17,1200.0,4442.636124827957,2059.680046083751,2382.956078744206,1152.2389036193547,363.6687029543102,1200.0
Q4-2,B1,2025-02-18,1223.123077096619,6062.171212426436,2844.2815761152724,3217.8896363111635,1536.6338566484428,553.6840177693778,1200.0
Q4-2,B1,2025-02-19,1200.0,11611.595850330068,10106.013833655756,1505.5820166743124,2876.4783364059467,2488.1561362416323,1200.0
Q4-2,B1,2025-02-20,1200.0,7246.783758954865,5749.926965262163,1496.856793692702,1758.7453617860374,1308.9917366647067,1200.0
Q4-2,B1,2025-02-21,1200.0,1384.6637668986434,741.8894402550026,642.7743266436408,730.9651981937213,415.9463152730649,1200.0
Q4-2,B1,2025-02-22,1200.0,5071.654467957675,1542.8418593890228,3528.8126085686517,2291.6526352198944,651.741992040237,1200.0
Q4-2,B1,2025-02-23,1200.0,11540.538693466307,9118.532546806131,2422.0061466601765,3028.5476276014892,2455.1916140455114,1200.0
Q4-2,B1,2025-02-24,1200.0,3339.6641425383314,2451.475502463319,888.1886400750122,836.9826230824293,518.443245361333,1200.0
Q4-2,B1,2025-02-25,1223.5205972345689,3774.6229457702057,1796.2761495512827,1978.346796218923,1039.3169314718853,439.4566157427771,1200.0
Q4-2,B1,2025-02-26,1200.0,6508.501210233422,4183.525804013928,2324.9754062194943,1758.552753885419,1023.4313620828752,1200.0
Q4-2,B1,2025-02-27,1200.0,9819.897990696127,8064.740815018529,1755.1571756775975,2042.0416138825622,1662.1007739999454,1200.0
Q4-2,B1,2025-02-28,1200.0,2789.6165484913554,756.7415203677245,2032.8750281236307,1321.8568665543605,232.448486083702,1200.0
Q4-2,B1,2025-03-01,1200.0,2486.3607762478728,1045.2371114172854,1441.1236648305874,935.7941189687666,281.8243136925149,1200.0
Q4-2,B1,2025-03-02,1237.6879260644062,30081.88617461449,27393.676692353423,2688.209482261067,7900.875049326507,7165.429081655195,1200.0
Q4-2,B1,2025-03-03,1200.0,21814.630570943576,18387.47612360678,3427.1544473367976,5147.008977485835,4496.337636232333,1200.0
Q4-2,B1,2025-03-04,1200.0,5071.680504928129,1111.4328431217534,3960.2476618063756,1481.5517341924856,308.3260280598826,1200.0
Q4-2,B1,2025-03-05,1200.0,3383.4998375855143,1229.063702374867,2154.436135210647,896.1734116001124,216.48831029539446,1200.0
Q4-2,B1,2025-03-06,1200.0,5127.25693810675,4295.120472251256,832.136465855494,1418.784550237279,1083.7926712901472,1200.0
Q4-2,B1,2025-03-07,1200.0,2018.3214315190144,109.78150092057162,1908.5399305984427,856.6754122804567,60.75130362723314,1200.0
Q4-2,B1,2025-03-08,1236.0464657120351,2439.1995091997014,1835.8897752664222,603.3097339332792,1190.2899264721345,1034.837853692976,1200.0
Q4-2,B1,2025-03-09,1200.0,3607.752391604872,2241.59762491288,1366.1547666919923,1215.2792262879989,771.4137008226519,1200.0
Q4-2,B1,2025-03-10,1200.0,14762.894145176402,12327.890390924373,2435.0037542520295,4286.128447359408,3663.354917508178,1200.0
Q4-2,B1,2025-03-11,1238.190907966913,6214.196109639973,4534.783609510986,1679.4125001289867,1570.4787439576098,1046.572885660231,1200.0
Q4-2,B1,2025-03-12,1200.0,5140.837808925623,3747.777637036718,1393.0601718889052,1434.1751695557248,903.8405890270091,1200.0
Q4-2,B1,2025-03-13,1200.0,25913.75429429661,22977.827946325528,2935.9263479710826,6634.198821576161,6194.464967059566,1200.0
Q4-2,B1,2025-03-14,1200.0,3145.5447222576186,1247.3141771254882,1898.2305451321304,1420.9625780279312,699.3952802796574,1200.0
Q4-2,B1,2025-03-15,1217.1451299431517,5180.842492878953,3373.591528351884,1807.2509645270688,2215.334428742147,1441.4128812215374,1200.0
Q4-2,B1,2025-03-16,1200.0,9705.544881879352,7168.082375765191,2537.4625061141614,2848.185625528613,2277.9533835672137,1200.0
Q4-2,B1,2025-03-17,1200.0,2037.2350233993498,323.47186376523604,1713.7631596341137,602.4688958149861,79.98945309952255,1200.0
Q4-2,B1,2025-03-18,1200.0,11046.336223771552,7281.381819951711,3764.954403819841,2482.4670799707237,1889.9164018278648,1200.0
Q4-2,B1,2025-03-19,1200.0,6554.886078245601,3882.391131573313,2672.4949466722883,1485.7847627383924,1050.9521660103705,1200.0
Q4-2,B1,2025-03-20,1268.19296684674,11318.60900400072,9611.637253703142,1706.9717502975782,3103.397615669877,2802.298291705779,1200.0
Q4-2,B1,2025-03-21,1200.0,2295.802585596147,2045.50458470674,250.29800088940692,1054.8225434825354,974.3083222342061,1200.0
Q4-2,B1,2025-03-22,1200.0,3501.4114238885927,394.468295354177,3106.943128534416,1731.756779073804,239.90640122737761,1200.0
Q4-2,B1,2025-03-23,1200.0,9773.237650593752,5998.422331806026,3774.815318787726,2726.2855089338186,1589.9489556731996,1200.0
Q4-2,B1,2025-03-24,1200.0,6130.555675567947,3797.3639078487977,2333.1917677191495,1913.7844654470898,1245.963949883846,1200.0
Q4-2,B1,2025-03-25,1200.0,16104.562110243813,14443.621376133,1660.9407341108126,4746.179157507019,4429.8066641895,1200.0
Q4-2,B1,2025-03-26,1200.0,4660.085754914695,3657.22420753427,1002.8615473804248,1328.9573753468585,1025.8272157972842,1200.0
Q4-2,B1,2025-03-27,1200.0,10992.674258980442,9602.055235886972,1390.6190230934699,3239.726208251786,3108.3520177084374,1200.0
Q4-2,B1,2025-03-28,1200.0,1265.3087993702184,631.2033462488516,634.1054531213667,588.2730287989223,369.9739269221026,1200.0
Q4-2,B1,2025-03-29,1200.0,2364.523497395032,1878.9363182484317,485.5871791466002,975.4682123408367,733.4040318195018,1200.0
Q4-2,B1,2025-03-30,1200.0385974629835,6155.820456525948,3345.5553421675313,2810.265114358417,2155.9596409995247,1391.5772858291195,1200.0
Q4-2,B1,2025-03-31,1200.0,14706.84401897162,9127.106270700482,5579.737748271138,4473.668644038513,3184.347481695739,1200.0
Q4-2,B1,2025-04-01,1262.0725583380708,18587.653056602656,16239.31006530437,2348.3429912982865,6085.555446923564,5428.270416527155,1200.0
Q4-2,B1,2025-04-02,1200.0,24392.63169414662,18018.28222705023,6374.349467096392,6783.311984770337,5772.475792812704,1200.0
Q4-2,B1,2025-04-03,1200.0,10954.662716828065,7690.959744701864,3263.7029721262006,2813.0318507097154,2215.2854709366143,1200.0
Q4-2,B1,2025-04-04,1200.0,1499.565555940642,835.9133846623774,663.6521712782646,768.3763482459696,498.13334490358426,1200.0
Q4-2,B1,2025-04-05,1200.0,6547.354655862572,1165.713273656016,5381.641382206556,2965.4811949352693,522.6387907230046,1200.0
Q4-2,B1,2025-04-06,1211.8479118815742,4642.920129170757,2205.425968853401,2437.4941603173556,1350.2329975235648,569.3848080511627,1200.0
Q4-2,B1,2025-04-07,1200.0,5580.041582447806,306.7184637749012,5273.3231186729045,2006.1012934871515,145.61938129595086,1200.0
Q4-2,B1,2025-04-08,1200.0,8995.325089166623,5581.385120391664,3413.939968774959,2346.4321587197946,1501.9826600596016,1200.0
Q4-2,B1,2025-04-09,1200.0,18597.668667968428,16362.768324094392,2234.9003438740365,6175.474758227914,5702.070756684943,1200.0
Q4-2,B1,2025-04-10,1200.0,9365.02148402371,6829.196074045338,2535.8254099783717,2475.7100990921235,2116.3492444777266,1200.0
Q4-2,B1,2025-04-11,1200.0,1458.336990795391,713.1164316764362,745.220559118955,767.6286516533198,431.35219486167955,1200.0
Q4-2,B1,2025-04-12,1200.0,2206.90033628002,0.0,2206.90033628002,1180.6669778442322,0.0,1200.0
Q4-2,B1,2025-04-13,1200.0,9182.361622277873,7853.756926115175,1328.604696162698,3162.4030915886424,2720.765095364819,1200.0
Q4-2,B1,2025-04-14,1200.9614112793308,4660.351576060415,1203.909572081707,3456.4420039787083,1660.192909932871,243.34207509436902,1200.0
Q4-2,B1,2025-04-15,1200.0,6252.080563156054,713.5204940590568,5538.560069096998,1933.8839528287372,220.7305866016465,1200.0
Q4-2,B1,2025-04-16,1206.054321312066,11828.307762041224,9731.276689053764,2097.03107298746,4284.3749112757005,3670.203098153881,1200.0
Q4-2,B1,2025-04-17,1200.0,7360.502056749626,5535.107441196374,1825.3946155532522,2277.574018027772,1917.5805659068787,1200.0
Q4-2,B1,2025-04-18,1200.0,1959.6911452595446,245.98806292452417,1713.7030823350203,990.3940926485816,143.89334712696598,1200.0
Q4-2,B1,2025-04-19,1200.0,2027.7280031514879,1134.4593419343153,893.2686612171726,988.6060387306171,653.3114372108191,1200.0
Q4-2,B1,2025-04-20,1200.0,4923.907619824012,3348.402462326332,1575.5051574976796,1817.2877739001538,1382.913454673519,1200.0
Q4-2,B1,2025-04-21,1200.0,2174.4124515268973,469.6307846896785,1704.7816668372188,789.6181176070236,188.96740374744297,1200.0
Q4-2,B1,2025-04-22,1200.0,9732.948236308755,6474.805996896789,3258.1422394119663,3755.2464608676128,2991.458563342302,1200.0
Q4-2,B1,2025-04-23,1200.0,5998.357273669444,1793.6260000177367,4204.731273651707,2152.573540274176,803.2955930972641,1200.0
Q4-2,B1,2025-04-24,1200.0,3481.5032848208994,1698.9067688057833,1782.596516015116,1185.7050052859186,416.13377972485,1200.0
Q4-2,B1,2025-04-25,1200.0,1156.2557272732456,735.7290399075202,420.52668736572537,547.1401552698142,321.23286279363685,1200.0
Q4-2,B1,2025-04-26,1200.0,6360.46391828575,2519.2189858574347,3841.244932428315,2819.0151953245827,968.4451001483719,1200.0
Q4-2,B1,2025-04-27,1205.851168139625,13030.074643509273,10039.555744013072,2990.518899496201,3279.7380002520567,2826.4887370698134,1200.0
Q4-2,B1,2025-04-28,1200.0,28764.949686139033,23129.836885878267,5635.112800260766,9167.21794121492,8767.373825529856,1200.0
Q4-2,B1,2025-04-29,1200.0,5612.443936528079,4872.166648094535,740.2772884335436,1362.9825729839747,1169.1812388748037,1200.0
Q4-2,B1,2025-04-30,1200.0,6173.822251683339,1144.3111859912058,5029.511065692133,2459.146412672374,207.67744191494324,1200.0
Q4-2,B1,2025-05-01,1200.0,25663.581435182463,22529.364241139345,3134.217194043118,5754.068160875744,5733.9600055701985,1200.0
Q4-2,B1,2025-05-02,1200.0,21408.800706210543,12969.48917999846,8439.311526212083,7545.483204379532,4109.002270045095,1200.0
Q4-2,B1,2025-05-03,1200.0,14779.638274035366,10731.05595261068,4048.582321424685,4819.472186573818,3160.7870439981693,1200.0
Q4-2,B1,2025-05-04,1200.0,18206.145200657746,15051.632954793573,3154.5122458641727,4702.26200202948,3374.1962927766263,1200.0
Q4-2,B1,2025-05-05,1200.0,25801.887135472985,20264.558479923904,5537.328655549081,6121.467802591948,5782.943494270403,1200.0
Q4-2,B1,2025-05-06,1200.0,22502.564055769326,18687.43412714357,3815.1299286257563,5290.7843135925405,5147.729012564664,1200.0
Q4-2,B1,2025-05-07,1200.0,24306.296888745055,21606.800065972642,2699.496822772413,5712.5669990900715,5464.392720959413,1200.0
Q4-2,B1,2025-05-08,1200.0,13294.773046998602,8248.050136407126,5046.722910591476,4560.770455370625,3273.2369231633993,1200.0
Q4-2,B1,2025-05-09,1200.0,1581.6807889840602,554.5258506636761,1027.1549383203842,689.938289470755,276.53125029545777,1200.0
Q4-2,B1,2025-05-10,1200.0,5346.200264531793,231.1102341034834,5115.0900304283105,2622.0384579213114,139.21047459183313,1200.0
Q4-2,B1,2025-05-11,1209.6562202978532,10966.418908740237,7363.687122823778,3602.7317859164596,3655.3349717880883,2525.9511711466084,1200.0
Q4-2,B1,2025-05-12,1200.0,5369.42879378215,1096.4437158568765,4272.985077925274,1700.194855819578,242.60208717933227,1200.0
Q4-2,B1,2025-05-13,1200.0,1874.8938077466753,0.0,1874.8938077466753,661.5841908071211,0.0,1200.0
Q4-2,B1,2025-05-14,1254.2214729008792,2484.734980651134,0.0,2484.734980651134,833.7956233098175,0.0,1200.0
Q4-2,B1,2025-05-15,1200.0,6053.133985490657,2487.103695784803,3566.030289705854,1610.0778694272094,638.5016546049941,1200.0
Q4-2,B1,2025-05-16,1234.4816102210937,1375.2931816953892,626.951884144732,748.3412975506571,781.7973206921105,372.1634314437752,1200.0
Q4-2,B1,2025-05-17,1200.0,7602.761943064854,2708.532597707479,4894.229345357375,3212.4222014990005,803.9488535371619,1200.0
Q4-2,B1,2025-05-18,1200.0,7518.016901932382,3753.38974802526,3764.627153907122,2981.618506642495,1544.694710402015,1200.0
Q4-2,B1,2025-05-19,1200.0,3066.204136732341,1479.219996828644,1586.9841399036968,693.2403171239393,273.73851934439244,1200.0
Q4-2,B1,2025-05-20,1200.0,12605.058065283247,8148.142460498914,4456.915604784333,3894.8262361161487,2893.36166785035,1200.0
Q4-2,B1,2025-05-21,1200.0,6507.359450674112,3468.351056518055,3039.008394156057,1987.135755197588,927.0760142632332,1200.0
Q4-2,B1,2025-05-22,1200.0,7428.5400832788255,5352.214364367175,2076.3257189116503,2171.6660920601703,1339.3400309150697,1200.0
Q4-2,B1,2025-05-23,1200.0,4461.220966039722,1436.5924160064533,3024.6285500332688,1961.5880632243225,584.5086389844607,1200.0
Q4-2,B1,2025-05-24,1200.0,1275.8886976207966,420.97832318011365,854.910374440683,707.3914452113793,231.1588915291568,1200.0
Q4-2,B1,2025-05-25,1245.9326169691149,4354.637335910142,3448.9404721381316,905.6968637720101,970.9600860488666,677.4564942054817,1200.0
Q4-2,B1,2025-05-26,1200.0,14482.741966445356,10608.718353132803,3874.0236133125527,5585.1239079651405,4564.778604023474,1200.0
Q4-2,B1,2025-05-27,1283.6767348714416,1426.127851115884,175.1543560693134,1250.9734950465704,486.62794008028715,80.79673105723234,1200.0
Q4-2,B1,2025-05-28,1200.0,12667.417772969518,6349.9487824454245,6317.468990524094,4669.80506111485,2564.2420058807184,1200.0
Q4-2,B1,2025-05-29,1202.161670526967,16368.453086077272,13734.734137944642,2633.7189481326295,5438.595868523882,4892.9184264908545,1200.0
Q4-2,B1,2025-05-30,1200.0,5601.738559269249,1229.6274558866878,4372.111103382561,2316.2793565965767,416.94486553128655,1200.0
Q4-2,B1,2025-05-31,1200.0,6639.141458510603,1833.203591708148,4805.937866802455,2973.4145471477814,926.2384582371648,1200.0
Q4-2,B1,2025-06-01,1200.0,77648.97138106456,73606.4407426273,4042.530638437267,20477.472712495157,19844.93509804068,1200.0
Q4-2,B1,2025-06-02,1200.0,63606.65486222387,59045.40533288906,4561.249529334811,15951.014128069894,16032.346576812048,1200.0
Q4-2,B1,2025-06-03,1200.0,50893.85223405359,50006.91992445995,886.9323095936415,13914.33932146385,13885.958318789053,1200.0
Q4-2,B1,2025-06-04,1200.0,48861.370979310355,47264.8770659097,1596.4939134006563,13093.598784945636,13126.569274278445,1200.0
Q4-2,B1,2025-06-05,1200.0,49946.847920558976,49378.77985036513,568.0680701938472,13280.193379732867,13175.061863739302,1200.0
Q4-2,B1,2025-06-06,1200.0,42444.27159728192,27347.00064355415,15097.27095372777,13073.195107277312,8023.820316929119,1200.0
Q4-2,B1,2025-06-07,1200.0,28355.424044355583,19094.73471264768,9260.689331707901,9158.74301649964,5684.254102559584,1200.0
Q4-2,B1,2025-06-08,1209.768669127881,1720.8672629384328,115.34913212592254,1605.5181308125102,481.1900553641218,16.502091016912345,1200.0
Q4-2,B1,2025-06-09,1391.923513185465,5495.56464189538,1869.00639370407,3626.55824819131,1359.6083928316807,326.9932105824638,1200.0
Q4-2,B1,2025-06-10,1200.0,2618.411113130922,280.0149089002023,2338.3962042307194,811.2216862839546,45.13277301410585,1200.0
Q4-2,B1,2025-06-11,1207.8975771655153,21761.666885543076,17395.10969927566,4366.557186267415,4702.189893837512,3965.3974507064695,1200.0
Q4-2,B1,2025-06-12,1240.369377906366,6121.231195310216,1031.3356858567038,5089.895509453512,1535.8898641700378,236.02574914777745,1200.0
Q4-2,B1,2025-06-13,1234.8127082170795,1411.7727758944634,0.0,1411.7727758944634,672.5778553904274,0.0,1200.0
Q4-2,B1,2025-06-14,1498.8895349421246,2321.043014646803,20.18295336904654,2300.8600612777564,1319.0418927582218,10.279069706669997,1200.0
Q4-2,B1,2025-06-15,1259.0453217302356,1841.0714133312906,753.1023317444672,1087.9690815868234,492.2635295527954,109.17089576499791,1200.0
Q4-2,B1,2025-06-16,1497.1178454387618,3974.611011526116,94.6626603337573,3879.9483511923586,1068.3926911107046,14.035534188413862,1200.0
Q4-2,B1,2025-06-17,1200.0,11834.780426310146,8500.661119599497,3334.1193067106487,2688.5398334500173,1880.97609506019,1200.0
Q4-2,B1,2025-06-18,1203.9708375549335,3340.8857636016514,372.53464031364683,2968.3511232880046,864.4376489182496,53.870976868649564,1200.0
Q4-2,B1,2025-06-19,1472.4447247988146,3623.1984883776613,937.103194470242,2686.0952939074195,960.740043366498,135.7574901425436,1200.0
Q4-2,B1,2025-06-20,1200.0,601.2925977310662,58.13531355778657,543.1572841732795,257.0512984543989,30.549297718227308,1200.0
Q4-2,B1,2025-06-21,1755.4300831172902,795.9933788468813,143.45956539049854,652.5338134563829,408.69190564352203,85.54200132699154,1200.0
Q4-2,B1,2025-06-22,1257.3666252504847,5870.233721529465,1517.285937127363,4352.947784402102,1581.7392880918405,415.51294591106404,1200.0
Q4-2,B1,2025-06-23,1200.0,4094.3051032741546,113.1606280858342,3981.1444751883205,1097.0000360184772,16.305640830277184,1200.0
Q4-2,B1,2025-06-24,1341.657707689902,37278.90220153316,32508.9051152677,4769.997086265459,10116.272812438583,8755.411124837326,1200.0
Q4-2,B1,2025-06-25,1470.8595975852386,10228.265171214045,4835.794308989845,5392.4708622242,2926.7650610679243,1358.9717514903373,1200.0
Q4-2,B1,2025-06-26,1259.81042859184,7075.563814960156,1170.4141224436964,5905.14969251646,1987.1803874275165,226.27599834620042,1200.0
Q4-2,B1,2025-06-27,1200.0,701.664122048785,238.5648795629872,463.0992424857978,361.99547261928404,121.61746153202421,1200.0
Q4-2,B1,2025-06-28,1369.2503912288105,1965.5631758172694,0.0,1965.5631758172694,733.4590189654518,0.0,1200.0
Q4-2,B1,2025-06-29,1219.5771487291593,9309.402990340663,4006.2604926902413,5303.142497650421,2620.359471495821,1198.1475336777394,1200.0
Q4-2,B1,2025-06-30,1200.0,6640.86666669934,730.0114636903897,5910.85520300895,1834.6052695541807,112.6785126913868,1200.0
Q4-2,B1,2025-07-01,1200.0,34951.65939189692,34214.814424954864,736.8449669420588,8464.873979610446,8219.038253920744,1200.0
Q4-2,B1,2025-07-02,1200.0,33972.313067361465,28252.230822186437,5720.082245175028,7963.671161657678,5764.763726334697,1200.0
Q4-2,B1,2025-07-03,1200.0,59060.13347160069,58778.64129743551,281.49217416517786,14554.531696494436,14273.940890492126,1200.0
Q4-2,B1,2025-07-04,1200.0,32182.524818035214,29688.536250087156,2493.9885679480576,9242.777570867103,8867.418720332364,1200.0
Q4-2,B1,2025-07-05,1200.0,35733.91735542381,31189.7248188281,4544.192536595707,10415.997493706462,9284.428696442026,1200.0
Q4-2,B1,2025-07-06,1200.0,76036.0016225011,73802.40275618689,2233.59886631422,18614.164799045633,18349.663934474156,1200.0
Q4-2,B1,2025-07-07,1200.0,31817.957422081672,30470.034271135908,1347.923150945764,7952.65225772775,7574.123498859347,1200.0
Q4-2,B1,2025-07-08,1200.0,3928.421828334972,406.4432924670857,3521.9785358678864,1045.1545249932924,48.26046318214537,1200.0
Q4-2,B1,2025-07-09,1628.9264291916006,3016.4190583461095,430.07718739653944,2586.34187094957,784.4819896932592,50.52233180738472,1200.0
Q4-2,B1,2025-07-10,1797.3123523535132,3137.0482311383257,875.7799285683288,2261.268302569997,802.4331274629756,103.5252079435187,1200.0
Q4-2,B1,2025-07-11,1200.0,3169.283711409569,0.0,3169.283711409569,1546.3486979133372,0.0,1200.0
Q4-2,B1,2025-07-12,1959.761645225261,1095.4675279709058,0.0,1095.4675279709058,389.9184730180952,0.0,1200.0
Q4-2,B1,2025-07-13,1228.884457913406,3285.698629221643,1191.3451669179224,2094.3534623037203,606.9122652271035,142.73063399821456,1200.0
Q4-2,B1,2025-07-14,1560.9764192281652,1317.2643461674004,132.65570394203064,1184.6086422253697,229.77970082497103,15.424185098776888,1200.0
Q4-2,B1,2025-07-15,1200.0,4972.609432081951,119.99269207821912,4852.616740003732,1511.2098211151042,26.958498441195047,1200.0
Q4-2,B1,2025-07-16,1204.5441094166454,4245.954406913438,958.3630480704854,3287.5913588429526,999.4756832780168,117.35404433405533,1200.0
Q4-2,B1,2025-07-17,1391.036099239822,7920.7429143104455,2928.2588278290887,4992.484086481357,2081.729734270744,785.4521703322155,1200.0
Q4-2,B1,2025-07-18,1200.0,2675.6694204692412,0.0,2675.6694204692412,1259.711875901084,0.0,1200.0
Q4-2,B1,2025-07-19,1772.0305026886383,2271.8793531388364,0.0,2271.8793531388364,804.6646511237991,0.0,1200.0
Q4-2,B1,2025-07-20,1200.0,5679.674541716935,815.9639832413563,4863.710558475579,1660.7327066787125,210.20014938586604,1200.0
Q4-2,B1,2025-07-21,1344.1333098568737,2668.0823773251523,19.508169930397404,2648.574207394755,774.811058077914,2.253065765478709,1200.0
Q4-2,B1,2025-07-22,1830.9621269282693,5378.661990386942,756.5925533196238,4622.069437067318,1415.7515365861236,136.22220979616776,1200.0
Q4-2,B1,2025-07-23,1200.0,4217.096885733259,372.4387764699768,3844.6581092632823,1205.7225033101588,43.79093750521952,1200.0
Q4-2,B1,2025-07-24,1356.5324711332942,11196.680111833828,4338.05565725601,6858.624454577818,2718.815158673055,950.0826416046386,1200.0
Q4-2,B1,2025-07-25,1373.698885683128,706.8265350318283,50.398961545145795,656.4275734866825,235.12678717953114,23.020349664205554,1200.0
Q4-2,B1,2025-07-26,1570.5258210589966,1725.6591045932878,3.7147924337741034,1721.9443121595136,916.6688979787882,1.9357959529828577,1200.0
Q4-2,B1,2025-07-27,1231.03861945711,12675.938734847301,8301.421811296957,4374.516923550344,3694.320010431625,2820.294822342854,1200.0
Q4-2,B1,2025-07-28,1327.6137569215266,15262.266170208575,10139.749874069785,5122.5162961387905,4303.707061890422,3169.250110838556,1200.0
Q4-2,B1,2025-07-29,1222.5507276505928,6262.912612016904,640.8037844175535,5622.108827599351,1793.393774449196,73.72002635464571,1200.0
Q4-2,B1,2025-07-30,1565.94550678119,5375.31133087869,0.0,5375.31133087869,1420.8731602834882,0.0,1200.0
Q4-2,B1,2025-07-31,1587.2920295058093,11158.757840214566,6799.09049570006,4359.667344514506,2610.552704544071,1401.1659378874942,1200.0
Q4-2,B1,2025-08-01,1200.0,1258.9462417227764,0.0,1258.9462417227764,549.820321294389,0.0,1200.0
Q4-2,B1,2025-08-02,1200.0,1416.3274536677768,65.11591169390384,1351.211541973873,450.93193955016676,27.463564223185426,1200.0
Q4-2,B1,2025-08-03,1200.0,6288.4858749145005,5152.892620466309,1135.5932544481911,1206.1789014360897,861.3382101435434,1200.0
