date,policy,initial_soc_kwh,terminal_soc_kwh,expected_scenario_emergency_cost_yuan,planning_scenario_emergency_cvar95_yuan,max_planning_residual
2025-09-10,B3,1200.0,1200.0,2122.2379299464483,,9.094947017729282e-13
2025-09-10,B4,1200.0,1200.0,1325.5591758812525,15859.746367999069,1.8189894035458565e-12
2025-09-11,B1,1200.0,1200.0,,,0.0
2025-09-11,B3,1200.0,1200.0,2367.4305775346115,,2.0008883439004418e-11
2025-09-11,B4,1200.0,1200.0,1577.317340728437,16173.731300881873,1.8189894035458565e-12
2025-09-12,B1,1200.0,1200.0,,,0.0
2025-09-12,B3,1200.0,1200.0,958.4945350933256,,2.273736754432321e-12
2025-09-12,B4,1200.0,1202.3943363239143,781.8387366127763,8481.156502017995,1.8189894035458565e-12
2025-09-13,B1,1200.0,1200.0,,,0.0
2025-09-13,B3,1200.0,1200.0,2095.680539923645,,1.8189894035458565e-12
2025-09-13,B4,1202.3943363239143,1200.0,1874.263835720012,20681.105592974807,1.8189894035458565e-12
2025-09-14,B1,1200.0,1200.0,,,0.0
2025-09-14,B3,1200.0,1200.0,2868.683454830119,,1.8189894035458565e-12
2025-09-14,B4,1200.0,1200.0,2421.178407005352,24682.82537811903,1.8189894035458565e-12
2025-09-15,B1,1200.0,1200.0,,,0.0
2025-09-15,B3,1200.0,1200.0,1997.2940443782625,,2.592059900052845e-11
2025-09-15,B4,1200.0,1205.6292557656152,1289.8060051913974,16107.209967149403,1.8189894035458565e-12
2025-09-16,B1,1200.0,1200.0,,,0.0
2025-09-16,B3,1200.0,1200.0,2744.377225096747,,9.322320693172514e-12
2025-09-16,B4,1205.6292557656152,1200.0,1885.586720272724,16498.859094834952,1.8189894035458565e-12
2025-09-17,B1,1200.0,1200.0,,,0.0
2025-09-17,B3,1200.0,1200.0,2422.8524032919563,,5.9117155615240335e-12
2025-09-17,B4,1200.0,1200.0,1765.4431732096318,17150.02633634899,1.8189894035458565e-12
2025-09-18,B1,1200.0,1200.0,,,0.0
2025-09-18,B3,1200.0,1200.0,1312.7546003579505,,2.9558577807620168e-12
2025-09-18,B4,1200.0,1200.0,908.7366580820404,12736.671628314134,1.8189894035458565e-12
2025-09-19,B1,1200.0,1200.0,,,0.0
2025-09-19,B3,1200.0,1200.0,688.4048890836534,,1.8189894035458565e-12
2025-09-19,B4,1200.0,1200.0,425.4024887415199,4089.346293640415,1.8189894035458565e-12
2025-09-20,B1,1200.0,1200.0,,,0.0
2025-09-20,B3,1200.0,1200.0,2695.4934646590705,,1.8189894035458565e-12
2025-09-20,B4,1200.0,1200.0,928.4970236324992,6845.292312785503,1.8189894035458565e-12
2025-09-21,B1,1200.0,1227.1063834431975,,,0.0
2025-09-21,B3,1200.0,1220.9257282981484,2737.35541195973,,1.6711965145077556e-11
2025-09-21,B4,1200.0,1220.9257282981475,1848.611618594414,16493.330579562167,1.8189894035458565e-12
2025-09-22,B1,1227.1063834431975,1200.0,,,0.0
2025-09-22,B3,1220.9257282981484,1200.0,2024.7818770068995,,5.002220859751105e-12
2025-09-22,B4,1220.9257282981475,1200.0,1649.6874228022791,15259.751216417128,1.8189894035458565e-12
2025-09-23,B1,1200.0,1200.0,,,0.0
2025-09-23,B3,1200.0,1277.643835078389,1300.8198131091774,,1.517719283583574e-11
2025-09-23,B4,1200.0,1239.5083258171896,1184.4179273484672,17853.118242376146,1.8189894035458565e-12
2025-09-24,B1,1200.0,1200.0,,,0.0
2025-09-24,B3,1277.643835078389,1200.0,1660.792687191307,,7.275957614183426e-12
2025-09-24,B4,1239.5083258171896,1200.0,1387.9871161353371,20015.941249950043,1.8189894035458565e-12
2025-09-25,B1,1200.0,1200.0,,,0.0
2025-09-25,B3,1200.0,1200.0,2141.4388746659743,,1.9099388737231493e-11
2025-09-25,B4,1200.0,1200.0,1661.5740604447242,17601.33081799007,1.8189894035458565e-12
2025-09-26,B1,1200.0,1200.0,,,0.0
2025-09-26,B3,1200.0,1200.0,443.6931258030654,,1.8189894035458565e-12
2025-09-26,B4,1200.0,1200.0,342.3567521750288,2653.7119441465284,1.8189894035458565e-12
2025-09-27,B1,1200.0,1200.0,,,0.0
2025-09-27,B3,1200.0,1200.0,1755.2267247583734,,1.8189894035458565e-12
2025-09-27,B4,1200.0,1200.0,1461.65571151505,15361.828924266818,1.8189894035458565e-12
2025-09-28,B1,1200.0,1200.0,,,0.0
2025-09-28,B3,1200.0,1200.0,4762.030892706186,,6.139089236967266e-12
2025-09-28,B4,1200.0,1200.0,3388.960727783889,45487.5388060667,9.094947017729282e-13
2025-09-29,B1,1200.0,1200.0,,,0.0
2025-09-29,B3,1200.0,1200.0,1504.0243682013063,,1.5916157281026244e-11
2025-09-29,B4,1200.0,1200.0,1131.840361306158,17044.319955042756,1.8189894035458565e-12
2025-09-30,B1,1200.0,1200.0,,,0.0
2025-09-30,B3,1200.0,1200.0,1469.2712868679723,,2.137312549166381e-11
2025-09-30,B4,1200.0,1200.0,1135.0567209007977,14698.398933864044,1.8189894035458565e-12
2025-10-01,B1,1200.0,1261.98789885135,,,0.0
2025-10-01,B3,1200.0,1246.3636844784571,1696.70794967166,,7.048583938740194e-12
2025-10-01,B4,1200.0,1247.6670827541093,1337.597812332314,15283.319835473712,1.8189894035458565e-12
2025-10-02,B1,1261.98789885135,1723.2332706307411,,,0.0
2025-10-02,B3,1246.3636844784571,1762.811252738066,1771.769041734433,,1.779199010343291e-11
2025-10-02,B4,1247.6670827541093,1732.537013629595,1367.3396807484355,15615.802822110794,1.8189894035458565e-12
2025-10-03,B1,1723.2332706307411,1361.0881678759613,,,0.0
2025-10-03,B3,1762.811252738066,1528.3104868909077,392.61379138893466,,1.8189894035458565e-12
2025-10-03,B4,1732.537013629595,1576.0104903488968,275.8845221649921,2626.104659255821,1.8189894035458565e-12
2025-10-04,B1,1361.0881678759613,1509.3479544182549,,,0.0
2025-10-04,B3,1528.3104868909077,1451.171452826305,1444.110347681141,,9.094947017729282e-13
2025-10-04,B4,1576.0104903488968,1384.1136714732145,743.8036408824265,6930.467557346649,1.8189894035458565e-12
2025-10-05,B1,1509.3479544182549,1200.0,,,0.0
2025-10-05,B3,1451.171452826305,1276.473691452551,4089.733680103632,,5.1159076974727205e-12
2025-10-05,B4,1384.1136714732145,1253.50627736933,2823.9562317749333,21156.70739060455,1.8189894035458565e-12
2025-10-06,B1,1200.0,1200.0,,,0.0
2025-10-06,B3,1276.473691452551,1251.3984868338614,1843.061394918725,,2.12594386539422e-11
2025-10-06,B4,1253.50627736933,1235.0342996145314,1528.5178686425893,17114.30367926048,1.8189894035458565e-12
2025-10-07,B1,1200.0,1358.5354185512736,,,0.0
2025-10-07,B3,1251.3984868338614,1257.8291440881883,1589.2921999916464,,1.8189894035458565e-12
2025-10-07,B4,1235.0342996145314,1300.7679141286726,1306.373717787254,14915.779471707276,1.8189894035458565e-12
2025-10-08,B1,1358.5354185512736,1200.0,,,0.0
2025-10-08,B3,1257.8291440881883,1200.0,1184.1025906203115,,5.6843418860808015e-12
2025-10-08,B4,1300.7679141286726,1200.0,804.3225537642,12160.002622483824,1.8189894035458565e-12
2025-10-09,B1,1200.0,1200.0,,,0.0
2025-10-09,B3,1200.0,1200.0,1055.2132162165583,,1.091393642127514e-11
2025-10-09,B4,1200.0,1200.0,760.375850224372,11146.82945067992,1.8189894035458565e-12
2025-10-10,B1,1200.0,1200.0,,,0.0
2025-10-10,B3,1200.0,1200.0,388.71732689198143,,1.8189894035458565e-12
2025-10-10,B4,1200.0,1200.0,308.948461907,2750.401316236106,1.8189894035458565e-12
2025-10-11,B1,1200.0,1200.0,,,0.0
2025-10-11,B3,1200.0,1200.0,1257.4766684627243,,1.8189894035458565e-12
2025-10-11,B4,1200.0,1200.0,1164.851943582928,21325.664632611028,1.8189894035458565e-12
2025-10-12,B1,1200.0,1200.0,,,0.0
2025-10-12,B3,1200.0,1200.0,1510.4192028258312,,2.7284841053187847e-12
2025-10-12,B4,1200.0,1200.0,1074.78109800786,15177.83901851614,3.637978807091713e-12
2025-10-13,B1,1200.0,1200.0,,,0.0
2025-10-13,B3,1200.0,1200.0,1126.533528369108,,5.3773874242324376e-11
2025-10-13,B4,1200.0,1200.0,863.2849622786856,12286.824091368417,1.8189894035458565e-12
2025-10-14,B1,1200.0,1200.0,,,0.0
2025-10-14,B3,1200.0,1200.0,1959.384830459751,,5.5706550483591855e-12
2025-10-14,B4,1200.0,1200.0,1743.5467066704496,18733.74171147916,1.8189894035458565e-12
2025-10-15,B1,1200.0,1200.0,,,0.0
2025-10-15,B3,1200.0,1200.0,1752.8665250713982,,1.0231815394945444e-11
2025-10-15,B4,1200.0,1200.0,1382.2868607039454,15999.539744942304,1.8189894035458565e-12
2025-10-16,B1,1200.0,1200.0,,,0.0
2025-10-16,B3,1200.0,1200.0,1616.6453879869648,,8.071765478234738e-12
2025-10-16,B4,1200.0,1200.0,1468.3004865042565,16150.669331719871,1.8189894035458565e-12
2025-10-17,B1,1200.0,1200.0,,,0.0
2025-10-17,B3,1200.0,1200.0,475.7776490877567,,9.094947017729282e-13
2025-10-17,B4,1200.0,1200.0,379.9910899190975,2990.9544149728413,1.8189894035458565e-12
2025-10-18,B1,1200.0,1200.0,,,0.0
2025-10-18,B3,1200.0,1200.0,781.8066747684134,,1.8189894035458565e-12
2025-10-18,B4,1200.0,1200.0,355.7312048516745,4191.909300080822,1.8189894035458565e-12
2025-10-19,B1,1200.0,1200.0,,,0.0
2025-10-19,B3,1200.0,1200.0,3498.4231569175367,,6.798472895752639e-11
2025-10-19,B4,1200.0,1200.0,2986.5137226394377,54335.090208776,1.8189894035458565e-12
2025-10-20,B1,1200.0,1200.0,,,0.0
2025-10-20,B3,1200.0,1200.0,1400.6335661760572,,1.0004441719502209e-11
2025-10-20,B4,1200.0,1200.0,1053.305913842288,11683.257581105192,1.8189894035458565e-12
2025-10-21,B1,1200.0,1200.0,,,0.0
2025-10-21,B3,1200.0,1200.0,1602.5434212459518,,5.4569682106375694e-12
2025-10-21,B4,1200.0,1200.0,1229.1215414735625,18157.5205032439,1.8189894035458565e-12
2025-10-22,B1,1200.0,1200.0,,,0.0
2025-10-22,B3,1200.0,1200.0,1996.756116344883,,3.5129232855979347e-11
2025-10-22,B4,1200.0,1200.0,1579.2699189009086,18719.24638239858,1.8189894035458565e-12
2025-10-23,B1,1200.0,1200.0,,,0.0
2025-10-23,B3,1200.0,1200.0,2242.8988645233376,,1.1709744285326451e-11
2025-10-23,B4,1200.0,1200.0,1432.7818895434625,16223.290233867268,1.8189894035458565e-12
2025-10-24,B1,1200.0,1200.0,,,0.0
2025-10-24,B3,1200.0,1200.0,555.2418299233351,,1.8189894035458565e-12
2025-10-24,B4,1200.0,1200.0,274.8479845238986,1365.6287645070647,1.8189894035458565e-12
2025-10-25,B1,1200.0,1200.0,,,0.0
2025-10-25,B3,1200.0,1200.0,1347.8807276898317,,1.8189894035458565e-12
2025-10-25,B4,1200.0,1200.0,712.1430634530626,10547.84140225018,1.8189894035458565e-12
2025-10-26,B1,1200.0,1200.0,,,0.0
2025-10-26,B3,1200.0,1200.0,2376.6329747716,,3.5470293369144195e-11
2025-10-26,B4,1200.0,1200.0,2146.972919322653,27295.92346244368,1.8189894035458565e-12
2025-10-27,B1,1200.0,1200.0,,,0.0
2025-10-27,B3,1200.0,1200.0,1944.3789714308,,9.094947017729282e-12
2025-10-27,B4,1200.0,1200.0,1374.0209052137905,18963.95890957215,1.8189894035458565e-12
2025-10-28,B1,1200.0,1200.0,,,0.0
2025-10-28,B3,1200.0,1200.0,917.4889604678424,,2.6147972675971687e-11
2025-10-28,B4,1200.0,1200.0,392.2217694133949,3764.697520496334,1.8189894035458565e-12
2025-10-29,B1,1200.0,1200.0,,,0.0
2025-10-29,B3,1200.0,1200.0,1498.7348969734587,,1.4495071809506044e-11
2025-10-29,B4,1200.0,1200.0,878.0305930376813,11171.58487869819,1.8189894035458565e-12
2025-10-30,B1,1200.0,1200.0,,,0.0
2025-10-30,B3,1200.0,1200.0,2275.406068589561,,9.094947017729282e-12
2025-10-30,B4,1200.0,1200.0,1534.8559634651704,17787.392646454533,1.8189894035458565e-12
2025-10-31,B1,1200.0,1200.0,,,0.0
2025-10-31,B3,1200.0,1200.0,336.610504304884,,1.8189894035458565e-12
2025-10-31,B4,1200.0,1200.0,247.5216458099532,2252.169984341253,1.8189894035458565e-12
2025-11-01,B1,1200.0,1200.0,,,0.0
2025-11-01,B3,1200.0,1200.0,1565.6920208326396,,1.8189894035458565e-12
2025-11-01,B4,1200.0,1200.0,1336.7072561453938,16902.454781901757,1.8189894035458565e-12
2025-11-02,B1,1200.0,1200.0,,,0.0
2025-11-02,B3,1200.0,1200.0,2927.5727845394517,,8.640199666842818e-12
2025-11-02,B4,1200.0,1200.0,2595.361379426255,41118.74609036514,1.8189894035458565e-12
2025-11-03,B1,1200.0,1200.0,,,0.0
2025-11-03,B3,1200.0,1200.0,1694.99327468783,,2.364686224609613e-11
2025-11-03,B4,1200.0,1200.0,1324.068629769431,11941.710992763685,1.8189894035458565e-12
2025-11-04,B1,1200.0,1200.0,,,0.0
2025-11-04,B3,1200.0,1206.476585820477,919.6987453973966,,1.0174971976084636e-11
2025-11-04,B4,1200.0,1200.0,684.7495078005055,7046.223050099527,3.637978807091713e-12
2025-11-05,B1,1200.0,1200.0,,,0.0
2025-11-05,B3,1206.476585820477,1200.9170620653335,1287.277663084261,,8.86757334228605e-12
2025-11-05,B4,1200.0,1200.0,991.0487242143288,7872.81628509686,3.637978807091713e-12
2025-11-06,B1,1200.0,1200.0,,,0.0
2025-11-06,B3,1200.9170620653335,1200.0,1371.3692573727033,,7.275957614183426e-12
2025-11-06,B4,1200.0,1200.0,773.305663897457,8351.496013561811,1.8189894035458565e-12
2025-11-07,B1,1200.0,1200.0,,,0.0
2025-11-07,B3,1200.0,1200.0,544.5672835388164,,1.8189894035458565e-12
2025-11-07,B4,1200.0,1200.0,414.83197003370094,3915.520274058649,1.8189894035458565e-12
2025-11-08,B1,1200.0,1200.0,,,0.0
2025-11-08,B3,1200.0,1200.0,1497.2054749534595,,1.8189894035458565e-12
2025-11-08,B4,1200.0,1200.0,1315.4620396346463,15785.63237898553,2.0463630789890885e-12
2025-11-09,B1,1200.0,1200.0,,,0.0
2025-11-09,B3,1200.0,1200.0,1762.5834136023434,,1.6257217794191092e-11
2025-11-09,B4,1200.0,1200.0,1580.83242860187,29143.077951228526,1.8189894035458565e-12
2025-11-10,B1,1200.0,1227.8719429955631,,,0.0
2025-11-10,B3,1200.0,1207.567882018481,1406.0659633362436,,1.8917489796876907e-10
2025-11-10,B4,1200.0,1207.5678820184835,940.014459175606,9777.406790779492,1.8189894035458565e-12
2025-11-11,B1,1227.8719429955631,1200.0,,,0.0
2025-11-11,B3,1207.567882018481,1200.0,1459.1129786145066,,1.0004441719502209e-11
2025-11-11,B4,1207.5678820184835,1200.0,1262.6347458248408,13208.03910618555,1.8189894035458565e-12
2025-11-12,B1,1200.0,1200.0,,,0.0
2025-11-12,B3,1200.0,1200.0,814.6836789519323,,6.366462912410498e-12
2025-11-12,B4,1200.0,1200.0,674.5469376920578,7002.8759337439415,1.8189894035458565e-12
2025-11-13,B1,1200.0,1200.0,,,0.0
2025-11-13,B3,1200.0,1200.0,1584.2956904269402,,1.8189894035458565e-12
2025-11-13,B4,1200.0,1200.0,1120.1429551618344,12571.905052003523,1.8189894035458565e-12
2025-11-14,B1,1200.0,1200.0,,,0.0
2025-11-14,B3,1200.0,1200.0,559.613912649393,,1.8189894035458565e-12
2025-11-14,B4,1200.0,1200.0,351.47102343027694,3576.811027507066,1.8189894035458565e-12
2025-11-15,B1,1200.0,1208.8746292849517,,,0.0
2025-11-15,B3,1200.0,1208.8746292849517,2351.709673771467,,1.8189894035458565e-12
2025-11-15,B4,1200.0,1208.8746292849517,2216.08031602625,24170.900514680183,1.8189894035458565e-12
2025-11-16,B1,1208.8746292849517,1200.0,,,0.0
2025-11-16,B3,1208.8746292849517,1200.0,2459.2898672427677,,1.84172677109018e-11
2025-11-16,B4,1208.8746292849517,1200.0,1975.1144830782748,32196.675153759723,1.8189894035458565e-12
2025-11-17,B1,1200.0,1200.0,,,0.0
2025-11-17,B3,1200.0,1232.8537880587712,1378.4178903018278,,4.411049303598702e-11
2025-11-17,B4,1200.0,1232.8537880587712,1168.2192052541063,14734.938973970637,1.8189894035458565e-12
2025-11-18,B1,1200.0,1200.0,,,0.0
2025-11-18,B3,1232.8537880587712,1200.0,1914.0010737612972,,3.865352482534945e-12
2025-11-18,B4,1232.8537880587712,1200.0,1274.084158046294,11607.170784017106,1.8189894035458565e-12
2025-11-19,B1,1200.0,1200.0,,,0.0
2025-11-19,B3,1200.0,1200.0,1728.1107325696314,,1.8189894035458565e-12
2025-11-19,B4,1200.0,1200.0,844.7544358032395,8994.39024892151,1.8189894035458565e-12
2025-11-20,B1,1200.0,1200.0,,,0.0
2025-11-20,B3,1200.0,1200.0,1306.1242259714418,,1.2391865311656147e-11
2025-11-20,B4,1200.0,1200.0,1184.4207912288516,14633.351898322053,1.8189894035458565e-12
2025-11-21,B1,1200.0,1200.0,,,0.0
2025-11-21,B3,1200.0,1200.0,534.1936984978049,,1.8189894035458565e-12
2025-11-21,B4,1200.0,1200.8445528313396,401.7435583728753,4838.982164674671,1.8189894035458565e-12
2025-11-22,B1,1200.0,1200.0,,,0.0
2025-11-22,B3,1200.0,1200.0,2004.9356623266656,,1.8189894035458565e-12
2025-11-22,B4,1200.8445528313396,1200.0,1589.584299425445,24933.253171248376,1.8189894035458565e-12
2025-11-23,B1,1200.0,1219.713830825537,,,0.0
2025-11-23,B3,1200.0,1200.0,1572.9464992826518,,9.094947017729282e-12
2025-11-23,B4,1200.0,1200.0,1171.2115881220702,8869.345885297296,1.8189894035458565e-12
2025-11-24,B1,1219.713830825537,1200.0,,,0.0
2025-11-24,B3,1200.0,1200.0,1455.7964027364917,,2.7284841053187847e-11
2025-11-24,B4,1200.0,1200.0,1083.023184897426,12642.532710452371,1.8189894035458565e-12
2025-11-25,B1,1200.0,1200.0,,,0.0
2025-11-25,B3,1200.0,1200.0,1784.0915236981607,,1.3301360013429075e-11
2025-11-25,B4,1200.0,1200.0,862.9201233749747,9084.386991991762,1.8189894035458565e-12
2025-11-26,B1,1200.0,1200.0,,,0.0
2025-11-26,B3,1200.0,1200.0,684.7605551323715,,6.366462912410498e-12
2025-11-26,B4,1200.0,1200.0,508.12739990124135,4760.561826425367,1.8189894035458565e-12
2025-11-27,B1,1200.0,1211.674343344299,,,0.0
2025-11-27,B3,1200.0,1211.674343344299,1896.933375341941,,1.4438228390645236e-11
2025-11-27,B4,1200.0,1203.209248546737,1042.7638212251156,10201.904860490791,1.8189894035458565e-12
2025-11-28,B1,1211.674343344299,1200.0,,,0.0
2025-11-28,B3,1211.674343344299,1200.0,441.562333116595,,7.105427357601002e-12
2025-11-28,B4,1203.209248546737,1200.0,275.9825883899898,2994.676185898431,1.8189894035458565e-12
2025-11-29,B1,1200.0,1200.0,,,0.0
2025-11-29,B3,1200.0,1200.0,1913.7831411903903,,2.1998403099132705e-11
2025-11-29,B4,1200.0,1200.0,1587.48092701954,28574.10037119887,1.8189894035458565e-12
2025-11-30,B1,1200.0,1200.0,,,0.0
2025-11-30,B3,1200.0,1200.0,2334.057933133601,,2.5465851649641987e-11
2025-11-30,B4,1200.0,1200.0,2183.962300684206,35138.94556602077,1.8189894035458565e-12
2025-12-01,B1,1200.0,1200.0,,,0.0
2025-12-01,B3,1200.0,1200.0,1174.3420248119694,,3.637978807091713e-12
2025-12-01,B4,1200.0,1200.0,1084.8473882044432,12651.329403129726,3.637978807091713e-12
2025-12-02,B1,1200.0,1200.0,,,0.0
2025-12-02,B3,1200.0,1200.0,2155.524049536241,,1.2278178473934531e-11
2025-12-02,B4,1200.0,1200.0,1561.4920075462544,18345.57308112833,1.8189894035458565e-12
2025-12-03,B1,1200.0,1200.0,,,0.0
2025-12-03,B3,1200.0,1200.0,3347.364124199048,,9.322320693172514e-12
2025-12-03,B4,1200.0,1200.0,2530.6909373469043,27622.848145577213,1.8189894035458565e-12
2025-12-04,B1,1200.0,1200.0,,,0.0
2025-12-04,B3,1200.0,1200.0,2736.845063079404,,7.048583938740194e-12
2025-12-04,B4,1200.0,1200.0,1638.715481213785,19224.653392902947,1.8189894035458565e-12
2025-12-05,B1,1200.0,1200.0,,,0.0
2025-12-05,B3,1200.0,1200.0,1405.7893738724194,,9.265477274311706e-12
2025-12-05,B4,1200.0,1200.0,455.4702246171677,6848.027741856968,1.8189894035458565e-12
2025-12-06,B1,1200.0,1200.0,,,0.0
2025-12-06,B3,1200.0,1200.0,2699.2022691668603,,3.637978807091713e-12
2025-12-06,B4,1200.0,1200.0,2303.831643384493,22594.12278971213,1.8189894035458565e-12
2025-12-07,B1,1200.0,1200.0,,,0.0
2025-12-07,B3,1200.0,1200.0,3221.947742134526,,5.3432813729159526e-12
2025-12-07,B4,1200.0,1200.0,2397.562946240838,37128.62087687859,1.8189894035458565e-12
2025-12-08,B1,1200.0,1281.529485224503,,,0.0
2025-12-08,B3,1200.0,1259.5608663464384,1754.9181764569817,,7.275957614183426e-12
2025-12-08,B4,1200.0,1259.5608663464384,763.0856879261752,5612.4833153019945,1.8189894035458565e-12
2025-12-09,B1,1281.529485224503,1247.108685861246,,,0.0
2025-12-09,B3,1259.5608663464384,1261.3057799283472,1693.89735387706,,1.0004441719502209e-11
2025-12-09,B4,1259.5608663464384,1261.3057799283476,728.4349871801214,12078.4360635614,2.0463630789890885e-12
2025-12-10,B1,1247.108685861246,1200.0,,,0.0
2025-12-10,B3,1261.3057799283472,1200.0,3906.090468213736,,1.8303580873180178e-11
2025-12-10,B4,1261.3057799283476,1200.0,1638.0102872258435,19231.15361099974,2.501110429875553e-12
2025-12-11,B1,1200.0,1201.2249753961944,,,0.0
2025-12-11,B3,1200.0,1204.0710901000098,2438.4217003103035,,1.5006662579253316e-11
2025-12-11,B4,1200.0,1204.0710901000098,1425.7422222862144,13400.52646011432,1.8189894035458565e-12
2025-12-12,B1,1201.2249753961944,1247.0059839306582,,,0.0
2025-12-12,B3,1204.0710901000098,1247.005983930658,2130.8143592387773,,1.4125589586910792e-11
2025-12-12,B4,1204.0710901000098,1247.0059839306582,1485.8514462959845,19227.07539941555,1.8189894035458565e-12
2025-12-13,B1,1247.0059839306582,1200.0,,,0.0
2025-12-13,B3,1247.005983930658,1200.0,2121.91953133213,,5.4569682106375694e-12
2025-12-13,B4,1247.0059839306582,1200.0,1298.9700716829234,14423.590923795537,1.8189894035458565e-12
2025-12-14,B1,1200.0,1200.0,,,0.0
2025-12-14,B3,1200.0,1200.0,3949.4954893607182,,1.750777300912887e-11
2025-12-14,B4,1200.0,1200.0,2873.775690579847,39694.71308632404,1.8189894035458565e-12
2025-12-15,B1,1200.0,1202.0641284801409,,,0.0
2025-12-15,B3,1200.0,1203.7841055935876,3102.309351302214,,1.318767317570746e-11
2025-12-15,B4,1200.0,1209.567869261959,1312.1710542133771,10538.500714348977,3.637978807091713e-12
2025-12-16,B1,1202.0641284801409,1200.0,,,0.0
2025-12-16,B3,1203.7841055935876,1200.0,3413.7974097071965,,4.547473508864641e-12
2025-12-16,B4,1209.567869261959,1200.0,2647.413783612606,30069.84151224485,1.8189894035458565e-12
2025-12-17,B1,1200.0,1200.0,,,0.0
2025-12-17,B3,1200.0,1200.0,3860.065679677733,,4.206412995699793e-12
2025-12-17,B4,1200.0,1200.0,1710.8291642507031,19895.34062498312,1.8189894035458565e-12
2025-12-18,B1,1200.0,1200.0,,,0.0
2025-12-18,B3,1200.0,1205.8653904351063,2378.326781600207,,1.807620719773695e-11
2025-12-18,B4,1200.0,1205.8653904351063,1943.810014760977,21476.296434170148,1.8189894035458565e-12
2025-12-19,B1,1200.0,1222.636793211956,,,0.0
2025-12-19,B3,1205.8653904351063,1203.3977126430418,2011.386582806651,,3.353761712787673e-12
2025-12-19,B4,1205.8653904351063,1200.0,948.8840474366845,8559.966559804141,1.8189894035458565e-12
2025-12-20,B1,1222.636793211956,1232.4558621738092,,,0.0
2025-12-20,B3,1203.3977126430418,1232.4558621738092,2861.8371416953164,,1.2732925824820995e-11
2025-12-20,B4,1200.0,1245.8313694814271,2340.676608748979,31622.94593593446,1.8189894035458565e-12
2025-12-21,B1,1232.4558621738092,1200.0,,,0.0
2025-12-21,B3,1232.4558621738092,1200.0,1106.127982036478,,8.412825991399586e-12
2025-12-21,B4,1245.8313694814271,1200.0,722.5094514842898,7109.857514405819,1.8189894035458565e-12
2025-12-22,B1,1200.0,1200.0,,,0.0
2025-12-22,B3,1200.0,1200.0,3214.823112514553,,1.7053025658242404e-11
2025-12-22,B4,1200.0,1200.0,2638.385060103271,30974.413755630376,1.8189894035458565e-12
2025-12-23,B1,1200.0,1200.0,,,0.0
2025-12-23,B3,1200.0,1213.302805303297,3458.521491369671,,1.1141310096718373e-11
2025-12-23,B4,1200.0,1213.302805303297,1399.2762646328465,9707.223732461418,1.8189894035458565e-12
2025-12-24,B1,1200.0,1200.0,,,0.0
2025-12-24,B3,1213.302805303297,1200.0,2630.6955892074698,,6.252776074688882e-11
2025-12-24,B4,1213.302805303297,1200.0,2339.8810011150185,33316.5208539855,1.8189894035458565e-12
2025-12-25,B1,1200.0,1200.0,,,0.0
2025-12-25,B3,1200.0,1200.0,3099.869743598348,,3.149125404888764e-11
2025-12-25,B4,1200.0,1200.0,2409.450386657294,17524.702544683736,1.8189894035458565e-12
2025-12-26,B1,1200.0,1554.2741934060118,,,0.0
2025-12-26,B3,1200.0,1527.1643406081218,1424.045413062286,,6.30961949354969e-12
2025-12-26,B4,1200.0,1548.0452540143517,948.0273992207208,10963.365679007573,9.094947017729282e-13
2025-12-27,B1,1554.2741934060118,1206.420338867395,,,0.0
2025-12-27,B3,1527.1643406081218,1222.6407562528616,1548.3066712937357,,8.58335624798201e-12
2025-12-27,B4,1548.0452540143517,1200.0,1114.2077769197122,15933.7642247011,1.8189894035458565e-12
2025-12-28,B1,1206.420338867395,1253.5846603736406,,,0.0
2025-12-28,B3,1222.6407562528616,1231.4940772385426,1510.8557909056112,,1.1254996934439989e-11
2025-12-28,B4,1200.0,1220.5741234284671,1178.619396219921,16348.178141076198,1.8189894035458565e-12
2025-12-29,B1,1253.5846603736406,1200.0,,,0.0
2025-12-29,B3,1231.4940772385426,1200.0,1789.3193423165903,,2.319211489520967e-11
2025-12-29,B4,1220.5741234284671,1200.0,1665.274641199946,16478.482095911557,1.8189894035458565e-12
2025-12-30,B1,1200.0,1200.0,,,0.0
2025-12-30,B3,1200.0,1266.9102440298807,1844.907528071633,,1.0913936421275139e-10
2025-12-30,B4,1200.0,1260.580906389418,1514.819191268463,14458.429342162395,5.4569682106375694e-12
2025-12-31,B1,1200.0,1200.0,,,0.0
2025-12-31,B3,1266.9102440298807,1200.0,2170.6083481918804,,3.637978807091713e-12
2025-12-31,B4,1260.580906389418,1200.0,1631.80505742626,19169.640096271447,1.8189894035458565e-12
