policy,date,original_plan_cost_yuan,final_non_emergency_cost_yuan,adjustment_net_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
C2,2025-03-25,45355.38026623317,44855.911080456295,-499.4691857768804,4071.3759362350356,48927.287016691334,1172.9200236338806,5961.348299858669,19299.87504581045,15632.898787106464,1200.0,10139.056996023475,1200.0
C2,2025-03-26,39069.59058428467,40158.67356798789,1089.0829837032218,3500.049518564268,43658.723086552156,1045.7354392816092,5624.448120221346,20260.185536779947,16410.750284791757,1200.0,10433.461191820368,1200.0
C2,2025-03-27,40855.014597667985,41485.82996234225,630.8153646742658,4197.689981828528,45683.51994417078,1336.0055850072004,5808.592851642608,19669.099554715252,15931.660897723294,1200.0,10102.008716465818,1200.3441573289556
C2,2025-03-28,11904.840615540183,12464.646810732036,559.8061951918529,764.4782920642687,13229.125102796304,406.3161356869801,17600.7871504807,17049.694335436892,13810.562153299943,1200.0,10470.29216083635,1200.0
C2,2025-03-29,11044.341012655545,11811.736260078464,767.3952474229187,1387.1729460578954,13198.909206136359,664.5025045024476,19162.009689164843,15524.592567389813,12574.885241869064,1200.0,10351.686509626306,1200.0385974629835
C2,2025-03-30,38767.66367247842,38677.77508456463,-89.8885879137888,4609.185940182532,43286.96102474716,1479.1372019073665,4711.443018823885,20310.617767768206,16451.63512960893,1200.0,10415.528600843929,1200.0
C2,2025-03-31,36504.77800730375,40271.60159944708,3766.8235921433334,3722.4651102295866,43994.06670967667,1103.499601076885,4700.055651972206,19656.49971643318,15858.272180670392,1200.0,10263.369984171442,1270.5473218227623
C2,2025-04-01,42865.400087076254,43642.18508350225,776.7849964259926,2538.27742270741,46180.46250620966,915.638654035539,5314.675308836951,19233.119858122645,15615.183724139704,1230.1510562001374,10433.668024274271,1230.1510562001374
C2,2025-04-02,40860.85657808462,46086.69212265081,5225.8355445661955,2058.203502263008,48144.89562491382,758.5683059630898,8485.219983002624,18113.88048718664,14671.620415161287,1200.0,10259.310432679791,1230.8430333778024
C2,2025-04-03,42173.89391865736,42220.91254911126,47.01863045389737,1535.326765193257,43756.23931430451,586.7565440646042,7686.555250966831,20334.697942021652,16498.864063077555,1200.0,10201.921456355178,1200.0
C2,2025-04-04,10984.313807075196,11456.570408894875,472.25660181968044,1080.719572805835,12537.289981700711,547.8532794028101,20169.936140371523,14489.814793875985,11718.135338445658,1200.0,10416.588071399095,1220.682938437659
C2,2025-04-05,10901.42182922861,11883.650879262601,982.2290500339913,5079.926028167661,16963.576907430263,2331.153452605267,16298.223880201831,14124.269478536715,11448.609801515213,1200.0,10298.821689433234,1211.8479118815742
C2,2025-04-06,38956.54423240206,41764.37408358627,2807.829851184204,1233.9701045666466,42998.344188152914,512.7645026842115,7466.5483744935145,18542.749768576174,15028.961110544627,1201.4770252172111,10485.559666180408,1201.4770252172111
C2,2025-04-07,34420.3669503085,38299.74294013164,3879.3759898231415,2034.646109212847,40334.389049344485,829.1472490157091,5597.235316767039,20451.368019327474,16566.93741835074,1200.0,10361.98866593868,1200.0
C2,2025-04-08,41390.66147419883,41265.533013790155,-125.12846040867618,1202.2761011584453,42467.8091149486,390.08582766181144,8272.842162294519,19542.701526405446,15829.588236388417,1200.0,10299.665872126723,1200.0
C2,2025-04-09,39502.52616299798,43363.56956084396,3861.0433978459787,1561.1042802323857,44924.67384107634,446.2198390411171,6691.666625637774,20309.0446216706,16450.32614355319,1200.0,10343.128170111138,1200.0
C2,2025-04-10,37496.1410591881,39442.82642924394,1946.6853700558397,4657.146823840743,44099.97325308468,1273.729690756157,6673.9415500088635,19616.15957597155,15862.348425728322,1200.0,10286.138565868188,1229.7120342318133
C2,2025-04-11,10396.769175622354,11192.066616668622,795.297441046268,2913.5327905244985,14105.599407193122,1230.461477091781,20901.116989520335,15749.097298674442,12783.509642734927,1200.0,10379.080966550331,1200.0
C2,2025-04-12,10800.095516198111,11308.808470328895,508.71295413078496,1313.2208331779518,12622.029303506848,663.162364627275,17828.95454197683,15811.3518745481,12807.19501838396,1200.0,10376.00063182661,1200.0
C2,2025-04-13,37192.3123686114,40420.10257214631,3227.790203534908,4018.8791476633965,44438.98171980971,1118.3425172198884,7475.755700735792,19460.317359532506,15759.15627140713,1200.0,10288.47668958899,1204.111988682438
C2,2025-04-14,38653.89321820137,38302.946367896555,-350.9468503048171,5474.893616451988,43777.83998434854,1657.7923752246795,7115.401047438517,19337.32470557769,15666.933801332118,1200.0,10090.390448290276,1200.0
C2,2025-04-15,32645.33405228042,36077.28869848109,3431.954646200671,2660.8078489865607,38738.09654746765,758.3331684649297,5878.872714894406,20516.05855406171,16588.428958705237,1200.0,10433.552281074148,1232.8649667608415
C2,2025-04-16,36739.30867195454,39244.70473213546,2505.3960601809217,1721.5709277867159,40966.275659922176,695.1393295313316,4510.872671656574,18956.666896213763,15384.478656017909,1200.0,10445.441518990425,1200.0
C2,2025-04-17,33811.65791900937,36696.09168500268,2884.433765993308,3790.7358501682866,40486.82753517096,1151.4654132749943,3486.685507162888,19116.741420161652,15484.560550330943,1200.0,10388.81006493742,1200.0
C2,2025-04-18,10511.891001661073,11000.44885773832,488.5578560772476,2369.3098703932264,13369.758728131546,1186.8326233843768,19823.861288730503,14398.481510908689,11598.364117896126,1200.0,10372.698875989436,1271.5621177110147
C2,2025-04-19,9811.06828608848,10992.77823982115,1181.7099537326687,1402.6889793668608,12395.46721918801,742.2687495087658,18595.70185334644,14837.821328019625,12083.041181635805,1200.0,10537.437022839042,1200.0
C2,2025-04-20,33035.24545536869,37210.01452624407,4174.769070875374,1259.794225339423,38469.80875158349,506.6117262897693,5004.7723230509655,19304.413047748858,15636.574568676577,1200.0,10452.70129846587,1200.0
C2,2025-04-21,35770.12050600787,35626.07882347084,-144.04168253703395,2749.246319626054,38375.32514309689,800.4521149922399,6744.473879665939,18641.365698755126,15090.316571106414,1200.0,10369.008902021103,1210.2107165391571
C2,2025-04-22,32133.38436594331,35291.83694019926,3158.4525742559454,4705.941714141016,39997.778654340276,1703.0614189198795,3078.726887543978,19161.053776702705,15529.643204014435,1200.0,10384.772841405982,1200.0
C2,2025-04-23,32351.268654817137,37471.98625599617,5120.7176011790325,1526.3461299712387,38998.33238596741,590.4826128175994,5111.155969506218,19825.41154086056,16058.583348097045,1200.0,10417.21525264899,1200.0
C2,2025-04-24,31153.16652885385,35320.35581367095,4167.189284817102,1303.4992433333955,36623.855057004344,530.4506882921086,6402.372678163867,19703.13725367748,15959.541175478755,1200.0,10442.438977664711,1200.0
C2,2025-04-25,9634.659432451786,10203.58384210256,568.9244096507728,1901.854850530243,12105.438692632802,833.1732505515222,22448.343657125126,15461.761960787955,12524.027188238242,1200.0,10374.577216141755,1200.0
C2,2025-04-26,9638.195461143538,10295.716872295978,657.5214111524414,1277.3272580671076,11573.044130363087,722.7904864956978,24559.056787062345,16536.97765254717,13389.685847237548,1200.0,10505.214944139694,1205.851168139625
C2,2025-04-27,29290.561944102126,35468.76246242223,6178.2005183201045,5722.323297557761,41191.08575997999,1612.5717551845567,5944.266461687589,17876.612625326856,14485.32227784041,1200.0,10393.28448459138,1200.0
C2,2025-04-28,39025.19302392314,42601.470668552654,3576.277644629516,502.47493696790553,43103.94560552056,193.21752034928676,7812.532676942536,17935.345002394697,14527.629451939712,1200.0,10302.64727093682,1200.0
C2,2025-04-29,31674.474048450695,36182.79100368869,4508.316955237995,1423.6295796671502,37606.42058335584,360.92488650428834,7272.061311560704,18394.24687222056,14885.219222141086,1200.0,10384.82444507726,1215.689715952854
C2,2025-04-30,30228.95577165312,33720.25638129614,3491.3006096430167,3170.368426139097,36890.62480743523,1228.0975754496312,4373.862658837292,17523.459130486048,14208.122640051271,1200.0,10443.083523706644,1200.0
C2,2025-05-01,32490.308920482068,36981.03775543172,4490.728834949651,14185.886393029643,51166.92414846136,3418.338920309813,6230.821563896901,17442.019680855225,14128.035941492742,1200.0,10231.617714716987,1200.0
C2,2025-05-02,11271.756319019818,12035.272200948477,763.5158819286592,7874.28920267619,19909.561403624666,2418.4985612063924,13847.290734994263,15993.308170708628,12954.579618273987,1200.0,10298.75902023941,1200.0
C2,2025-05-03,10518.830797490546,11332.678202690306,813.8474051997586,8371.452523959735,19704.13072665004,2352.1850715493674,18689.830801139375,14857.595256746372,12034.652157964567,1200.0,10366.01460290709,1200.0
C2,2025-05-04,35668.80949232675,35639.54022491297,-29.269267413780767,15767.697108993802,51407.23733390677,4070.7112757602495,6665.11953649418,16718.995336753585,13542.3862227704,1199.9999999999998,9870.105525837134,1200.0
C2,2025-05-05,38147.17038853864,39708.4745697009,1561.3041811622634,12382.604766094875,52091.079335795774,2792.27921724272,6502.683213094741,16550.732784304873,13406.093555286949,1200.0,9203.61666010574,1200.0
C2,2025-05-06,32698.76365395032,37600.531567285456,4901.767913335137,12431.26491197015,50031.7964792556,2973.4631885257068,4045.405527043775,17338.623716764232,14044.285210579028,1200.0,9663.344769428832,1200.0
C2,2025-05-07,34037.89145968967,38370.2070629079,4332.315603218228,12430.812866042343,50801.01992895024,2743.0017487588684,3396.1961520004575,18070.86042450248,14630.59215928967,1200.0,10173.398076903022,1207.560871730372
C2,2025-05-08,41334.785062235125,43942.88578778795,2608.1007255528257,3252.618719898215,47195.504507686164,885.7206796086995,9906.044379351799,17656.875219207264,14308.873712115217,1200.0,9170.734208836817,1200.0
C2,2025-05-09,13358.279320754715,14408.570115359635,1050.2907946049193,1444.621096793063,15853.191212152698,729.3985933231017,21312.343907403814,12674.250465859574,10006.515617975854,1200.0,9800.52934836395,1488.47473263378
C2,2025-05-10,11754.432141002013,13237.841238809426,1483.4090978074144,1718.9313035057712,14956.772542315199,819.5875613691151,15818.821904753802,14524.68406213612,12008.703627904444,1200.0,10546.378279895764,1217.6863575513487
C2,2025-05-11,36782.47725277909,40156.72029257037,3374.243039791279,2789.31101611817,42946.03130868854,1011.9261061557501,4354.146456962535,19396.469784071065,15727.058246893772,1200.0,10093.877978984508,1200.0
C2,2025-05-12,34593.88131819005,42363.367267316455,7769.485949126408,1012.4761425292344,43375.843409845686,357.8036303866413,8535.031990776939,15748.981680068222,12708.320976408133,1200.0,10003.65474436844,1253.72687160792
C2,2025-05-13,40187.06442139262,41642.67888399351,1455.614462600888,212.081891657012,41854.76077565052,97.29876180592954,7391.753012998622,18235.200587811232,14810.576322482288,1209.211486768816,9029.052099393544,1209.211486768816
C2,2025-05-14,39978.85749993729,41331.16529619253,1352.3077962552386,1966.4596382724546,43297.624934464984,654.8463375063272,8846.242815629917,15874.729043950892,12743.701656258461,1200.0,9605.723920928662,1336.7991193707744
C2,2025-05-15,37617.924885042376,40975.70442275099,3357.7795377086168,1634.6103807847705,42610.31480353576,531.1161782500815,6625.884993002201,16640.980539628654,13578.009950187194,1227.003882606348,8854.084409665867,1227.003882606348
C2,2025-05-16,13552.203663609465,13737.069666603706,184.86600299423918,1408.9454674551966,15146.015134058902,748.9668111904153,25677.77097609147,12997.968806624956,10552.658227711929,1200.0,9618.4328982611,1200.0
C2,2025-05-17,13601.121957534759,14361.17363036602,760.0516728312614,1830.4071729124335,16191.580803278453,868.4678316939073,19030.953217293725,12685.62834115494,10275.358956335502,1200.0,9366.408883182165,1200.0
C2,2025-05-18,39616.85158379693,42712.95074182902,3096.099158032093,934.0769944826916,43647.02773631171,382.8759044217104,10559.829786805081,17389.327812975243,13995.679354214004,1200.0,9902.865219499705,1299.6401936621598
C2,2025-05-19,36607.222283665,39310.316280940846,2703.09399727584,1701.5196537560564,41011.8359346969,363.8712082588881,11136.415702279326,17091.78959801233,13934.025748685932,1200.0,9059.24706941648,1200.0
C2,2025-05-20,34785.1666615117,42190.07683045524,7404.910168943547,1124.1934152780623,43314.27024573331,381.25254184788264,7391.665344612981,17082.841064959517,13837.10126261721,1200.0,9579.234866576342,1200.0
C2,2025-05-21,35235.569950345925,39240.814749564925,4005.2447992189977,804.7209380974075,40045.535687662334,341.95417657382984,5050.867505512455,15839.476301958535,12828.562397584696,1200.0,9411.09890442108,1201.5704522241251
C2,2025-05-22,35935.48948645864,38029.16284614113,2093.6733596824924,2299.404838277996,40328.567684419126,689.9020048656079,6075.44268955755,16120.609881478133,13020.176386470474,1200.0,9237.737150111718,1243.256693920582
C2,2025-05-23,11074.130412724166,13273.51802883991,2199.387616115744,689.5214731917346,13963.039502031645,376.68370129232005,21240.2253608957,14295.07159650419,11595.484378475163,1200.0,10451.370847746466,1224.9495991352874
C2,2025-05-24,11975.852420244453,13001.85084120194,1025.9984209574868,593.5394308057054,13595.390272007644,333.0655511637083,23074.650756858377,12592.09830419085,10180.71491034414,1200.0,10242.773549270782,1245.9326169691149
C2,2025-05-25,36632.2685947835,37009.392231076505,377.1236362930116,1577.983825893899,38587.3760569704,453.833825356798,8747.714578587536,17578.589553084676,14255.923908455266,1200.0,9901.099673846647,1226.747760906141
C2,2025-05-26,36708.226004870616,45684.085958134514,8975.859953263898,1261.5030533879146,46945.589011522425,447.68487958381166,12111.87276859331,15437.507652359114,12450.018065975326,1200.0,9442.299877568816,1287.151241390093
C2,2025-05-27,32978.20615950065,37465.82883616944,4487.622676668794,2059.2236604830923,39525.05249665254,595.1047216188185,6443.8736093616,18477.796106405243,15045.416225722642,1200.0,10146.853749413178,1200.0385974629835
C2,2025-05-28,36605.847545764016,39856.85769184182,3251.010146077806,763.4722779910813,40620.3299698329,264.95845796956195,7222.597678986271,17557.763565897974,14152.702145545063,1200.0385974629835,9893.357732190028,1276.8012006099796
C2,2025-05-29,36036.03531023864,40102.2160265614,4066.180716322757,4806.989101932135,44909.20512849353,1254.2629963154352,6508.706126898928,16770.29271869372,13653.058182690893,1199.9999999999998,9580.752064896416,1200.0
C2,2025-05-30,11732.654970130272,12743.084228643458,1010.4292585131859,1011.4568810358879,13754.541109679347,415.30822590236414,19929.44416206619,14915.773936982509,12081.776888955832,1200.0,10335.269558464888,1200.0
C2,2025-05-31,13447.458606812987,14028.420772784744,580.9621659717582,1102.445530158595,15130.86630294334,541.777088940417,21517.58180361611,16856.50768597947,13653.77122564337,1200.0,9460.705318208316,1200.0
C2,2025-06-01,51136.02428666051,53569.54993458142,2433.5256479209093,31453.059995755666,85022.60993033709,7426.467823855785,8944.236989552337,15590.574508994472,12628.365352285524,1200.0,8944.27083266927,1200.0
C2,2025-06-02,52054.70100067424,50849.36853383081,-1205.3324668434316,26161.71066969851,77011.07920352933,6203.323172312645,5965.677662125282,17202.707506940635,13934.193080621915,1200.0,8754.007743118207,1200.0
C2,2025-06-03,47551.319903310694,50934.80898269478,3383.4890793840905,24641.370491987465,75576.17947468224,5451.37798266547,6936.357745719791,15896.564487646816,12876.217234993921,1200.0,8370.754698650337,1200.0
C2,2025-06-04,55781.70705503278,53937.77389201501,-1843.9331630177724,23811.519681432183,77749.2935734472,6053.646929543713,7700.666937439745,18109.881112037107,14669.003700750056,1200.0,8724.078786717882,1200.0
C2,2025-06-05,46056.83678608328,52416.71603293362,6359.87924685034,24970.507639779353,77387.22367271298,6181.410282248872,4037.7173907729657,17195.059451506673,13927.998155720405,1199.9999999999998,9520.938468976436,1200.0
C2,2025-06-06,17139.06647424565,19222.926629834503,2083.8601555888536,23085.75124325512,42308.67787308962,6849.679377411128,9819.996216173342,11793.277360825981,9552.55466226905,1200.0,8940.23158462793,1200.0
C2,2025-06-07,16931.60631411098,22078.578704996344,5146.972390885366,10343.812370393587,32422.391075389933,3868.2981963786615,11336.89353525218,12810.37387384991,10376.402837818425,1200.0,9613.647665445676,1200.0
C2,2025-06-08,52555.15370532723,62058.209745592205,9503.056040264966,1062.3313044077875,63120.54104999999,271.3536580348304,14311.465511988104,15769.986906272787,11819.399551670496,1200.0,8974.271630041501,2260.322047122735
C2,2025-06-09,62060.629996388874,62305.47743250944,244.8474361205696,1355.5017524933708,63660.97918500281,435.1495058159727,13706.124152287208,16680.79151103604,14465.730966349656,1200.0,9241.918948387583,1200.0
C2,2025-06-10,58524.021778976385,66086.21435460681,7562.192575630418,2081.4569632643943,68167.6713178712,604.4508549560835,14021.839372914948,17656.6419561668,13519.421783738917,1200.0,9396.313379161666,2069.3980008402145
C2,2025-06-11,61503.97071256409,69732.37625962037,8228.405547056287,1152.8521034371424,70885.22836305753,243.13830870120344,13300.441618547495,17347.76327289639,14797.814011686542,1240.3693779063651,8769.11939188177,1240.3693779063651
C2,2025-06-12,57926.31829763954,65092.39980161227,7166.08150397273,2916.7469534741494,68009.14675508642,733.4328486549772,11958.024390183287,18214.332342798356,14136.927726550828,1200.0,8559.426247372237,1925.571012479523
C2,2025-06-13,20937.139403778627,23454.467464160407,2517.328060381783,177.68841659212245,23632.155880752533,104.60474096463358,12615.424422636495,11906.750535677249,9968.194104164668,1474.6296411172898,9476.326218837336,1565.875267739417
C2,2025-06-14,20877.378784620247,24058.855056735338,3181.4762721150937,1231.86450599,25290.71956272534,414.918655836199,13965.238641250022,13025.062361721077,10823.32040853555,1200.0,9385.83222078888,1262.5198282488868
C2,2025-06-15,51334.391132323304,64118.2216725899,12783.830540266594,1113.709473739463,65231.93114632936,285.8508321647761,11396.215267613083,17930.67801343257,14286.365938556153,1220.417178956024,9311.699168043931,1526.390108609142
C2,2025-06-16,57609.691516225575,64366.87047570871,6757.178959483133,2642.096685370824,67008.96716107953,602.8605644217259,10473.759114639342,17633.51617378349,13838.146602625427,1501.4250533486747,9109.478611727567,2020.836217652696
C2,2025-06-17,55506.71107411886,66466.06670116703,10959.35562704818,2448.943574234189,68915.01027540122,528.6708761733858,11582.551140341277,20062.50684065033,16984.11708548853,1201.032919389756,8793.809209884832,1205.851168139625
C2,2025-06-18,59118.18131077974,64513.666105918506,5395.48479513876,173.23428307547357,64686.90038899398,86.63787521587425,14626.948627054702,15977.744911952923,12786.21281558175,1205.851168139625,9134.815739582698,1378.918460473091
C2,2025-06-19,52172.0407932961,62799.12025660518,10627.079463309079,1061.9426673862756,63861.062923991456,345.7727211116062,11658.97933005563,16138.758580819393,12357.290456019595,1299.818699045191,8563.98935520256,2173.478454299885
C2,2025-06-20,19139.76875221404,20259.228757800458,1119.4600055864162,186.08822434949752,20445.316982149954,98.84853467388416,13658.289137382137,13240.339247782835,11140.416047489967,1200.0,9444.77120072512,1711.543724537808
C2,2025-06-21,19489.085459477028,20216.172882120227,727.0874226431994,451.15634848009677,20667.329230600324,234.92055748474073,17274.519904635294,13012.237598509979,10934.33464793569,1200.0,9519.74154656814,1273.2968432682435
C2,2025-06-22,46061.286883548906,54645.920411763494,8584.633528214588,3344.256005511492,57990.17641727498,1166.5154249614382,5422.2338493155585,20485.334324525338,16658.070876773643,1201.130094481442,10784.47283749456,1201.130094481442
C2,2025-06-23,53489.47670531087,61014.91307604612,7525.436370735244,1455.6464486710117,62470.55952471713,410.3042700357633,12472.570323663305,18074.505227682796,13632.668900275437,1201.130094481442,8693.150959583785,2320.7749102010293
C2,2025-06-24,60630.82516018985,63912.10813769028,3281.2829775004266,1329.3194866220415,65241.427624312324,281.3651722530876,7820.833469924544,19554.606089374567,16612.781529263368,1243.442391091434,9412.300207665294,1461.274247012176
C2,2025-06-25,56152.064637012394,60248.15408438348,4096.089447371088,1574.8465784711989,61823.000662854676,409.0663850319618,10504.253667162991,16817.733511659844,12921.509285222697,1461.274247012176,9036.06236926245,2240.0018683697026
C2,2025-06-26,50560.416161143665,57705.63708526665,7145.220924122985,1205.208760547613,58910.84584581426,374.0397264383962,11021.057980282398,17435.085928039614,15058.421283244821,1200.0,9420.269797024144,1200.0
C2,2025-06-27,18978.331716016914,18606.884865740045,-371.4468502768705,904.2126318968368,19511.09749763688,379.5224231598546,14743.002455595848,11891.58563661184,9497.877350621837,1200.0,9445.106151160147,1349.2300167041717
C2,2025-06-28,19090.77240726701,20994.11838535791,1903.3459780908988,367.59365290867373,21361.71203826658,185.1101255184783,15774.255664378037,11605.009592290964,9457.345069353107,1200.0,9152.752470272271,1285.5774615959324
C2,2025-06-29,46389.312209237614,56315.35387005951,9926.041660821893,3929.776918861943,60245.13078892145,1113.7971559597645,4780.102308941724,18655.972693708627,14983.554634220023,1365.5432576895691,10800.0,1427.5588479114429
C2,2025-06-30,53599.400486585866,61734.88112039978,8135.480633813917,871.4608820397926,62606.342002439575,229.99252529086317,10612.02795243729,17899.522795586723,14446.667418528534,1224.5471777268958,9246.96622810558,1485.2766766855698
C2,2025-07-01,51918.179823037965,59605.67813126492,7687.498308226951,42392.39423389345,101998.07236515837,10155.48954670074,3927.6137747938064,19067.74651499657,15701.623686164232,1199.9999999999995,9444.074152513673,1200.0
C2,2025-07-02,48705.19609673769,53372.77974652407,4667.583649786386,45835.01512293436,99207.79486945843,10923.658092253565,3074.38839762407,16786.4793625779,13597.048283688095,1200.0,9073.724870226417,1200.0
C2,2025-07-03,63277.01421904346,67124.57231921729,3847.5581001738183,25853.724459944566,92978.29677916186,5563.262560260161,7938.543687338018,17025.899533342286,13790.978622007251,1200.0,9145.97556526384,1200.0
C2,2025-07-04,21422.16015541213,24633.287663729923,3211.127508317793,25247.204799717685,49880.49246344761,7994.542027120021,15933.147934035893,10956.27521707365,8874.582925829656,1200.0,9359.878108440333,1200.0
C2,2025-07-05,18566.290483886256,21321.72990206124,2755.4394181749876,36548.76318265734,57870.49308471858,10737.439107807963,15488.770203993785,12862.70606535864,10418.791912940498,1199.9999999999998,9135.213897588375,1200.0
C2,2025-07-06,52146.89356499693,68796.97582416142,16650.082259164486,40189.812748682154,108986.78857284356,9457.381050696182,7642.592648019302,18409.60246191272,14911.7779941493,1200.0,9299.727126056,1200.0
C2,2025-07-07,51294.76089672589,54648.8072286621,3354.0463319362143,32093.500728448624,86742.30795711072,7546.599881306517,2591.9461523560008,18761.82422031467,15197.077618454883,1200.0,10410.115285687893,1200.0
C2,2025-07-08,69933.6643161063,73540.42707097373,3606.7627548674427,191.92284741616905,73732.3499183899,85.12655134436568,14996.62110151636,16740.812479081826,13363.985219908638,1200.0,8861.95655312805,1417.8587646084916
C2,2025-07-09,64911.54714207311,80617.27047246417,15705.72333039105,399.5638616457877,81016.83433410995,85.04557111989371,19746.743070417753,17531.11891573613,13268.0358331637,1263.3477690275756,9253.4959645486,2453.603751922445
C2,2025-07-10,62649.10089492121,69227.9194592633,6578.818564342084,2174.7307685433143,71402.65022780662,713.5379117230831,11239.61494521936,16321.523853340621,14193.606869346246,1372.300920655394,9282.504037877916,1372.3009206553947
C2,2025-07-11,30844.0281401634,34683.673909147845,3839.6457689844447,349.46312899480256,35033.137038142646,159.98663002847948,17899.635587945108,11937.07431836705,9211.954867669352,1372.3009206553947,9438.380948447524,1880.1623986642385
C2,2025-07-12,28795.73820346781,29784.329744523333,988.5915410555235,79.01792695379707,29863.347671477128,50.66083959045217,16836.85797411886,12579.17694095025,10775.28346884545,1228.8844579134063,9706.08343548469,1228.8844579134063
C2,2025-07-13,65664.65214934443,68730.52384299361,3065.8716936491815,3613.944888215172,72344.46873120879,871.9659845123406,16064.561611667981,17454.47651905322,13364.746282293132,1228.8844579134063,9341.6981572304,2088.195233624489
C2,2025-07-14,64271.527841793024,71914.59412738807,7643.066285595047,504.5562645312889,72419.15039191936,88.48893195415107,17427.635032829494,16335.208009438276,14020.980915568129,1211.0147581543497,9162.902025134234,1211.01475815435
C2,2025-07-15,67710.26096227427,68770.16503876004,1059.9040764857598,2817.8505418198893,71588.01558057993,795.2365163728778,15580.559506989744,17877.439033727955,14457.131777834738,1200.0,9184.90245586851,1237.230135359796
C2,2025-07-16,63090.95528131417,70540.47603762841,7449.520756314238,588.4089304191382,71128.88496804754,217.4302640784037,11665.27087734816,18077.239540956914,13484.33265102516,1200.0,10197.523354073166,2524.15388774862
C2,2025-07-17,56976.6458375853,58750.21848680249,1773.5726492171882,2441.7378548026877,61191.956341605175,681.6472995412641,3409.622250105284,19779.450216882848,17213.093174648857,1200.0,10800.0,1200.0
C2,2025-07-18,31949.96854309218,31648.026378871175,-301.9421642210093,1736.4668432146345,33384.49322208581,479.39001665644764,19475.559936354308,11630.382950551388,8954.143226222237,1200.0,9455.018041154355,1718.2966263604346
C2,2025-07-19,26085.123762327454,30861.246058610148,4776.122296282695,1029.765498766776,31891.01155737692,396.31566772310373,20494.60209575998,13713.471979632892,11574.37926722703,1200.0,9131.40503470492,1200.0
C2,2025-07-20,69993.97745860205,72405.95680308937,2411.9793444873153,1796.106848993118,74202.06365208249,379.3887440036647,20978.602556723985,16442.99330405436,13049.354964898306,1200.0,9387.981667225346,1499.4106793174717
C2,2025-07-21,76834.55899362049,80674.95129215965,3840.3922985391423,78.72035737672932,80753.67164953637,22.28649737556087,24079.05716638929,15970.826042502147,12469.049505771345,1475.5451322221245,8994.547097088123,2018.6546667123496
C2,2025-07-22,58332.99199650294,67933.26262095489,9600.270624451947,1271.9375938497258,69205.20021480462,489.02084452276074,9416.95495148139,19067.70721663802,15939.626312364666,1468.895259059164,10447.917373626246,1468.8952590591643
C2,2025-07-23,69381.59022603673,67031.16546867865,-2350.4247573580724,8193.185139731788,75224.35060841044,1991.0322572208584,9949.448554519988,19065.160874319765,15675.494667962448,1200.0,9743.385272206746,1210.3237482109037
C2,2025-07-24,75241.52397355414,74424.49894586057,-817.025027693572,657.8085014132097,75082.30744727378,155.28202102905024,20235.93334054359,17263.23755143764,13798.780506103822,1210.3237482109037,9344.506995164738,1415.259204389421
C2,2025-07-25,27550.979818672415,30878.8169310274,3327.8371123549828,310.132896310223,31188.94982733762,148.09730281429194,19534.845721555466,12834.580511059541,9500.88372854119,1214.1032653876548,9265.111706634205,2409.844188186129
C2,2025-07-26,27044.49305088977,27220.86222948222,176.3691785924495,340.2930817770184,27561.155311259237,166.76189677753703,16500.62513300872,16172.676319761595,14160.79283086301,1200.0,9706.083435484692,1231.0386194571097
C2,2025-07-27,63150.16945477862,69576.80719325918,6426.637738480563,4601.677901242367,74178.48509450155,1192.2283470955579,12865.09572757829,18131.64682620543,13811.317455191918,1209.1959717598452,9334.26516006576,2203.6124794954244
C2,2025-07-28,74450.29386776424,82711.01204456785,8260.718176803617,1117.6702872152441,83828.6823317831,219.63647658663956,23446.000332229978,16410.688127616715,13696.592133308768,1200.0,9011.267596228465,1754.7960906740598
C2,2025-07-29,59571.47531584319,76883.50240653356,17312.02709069036,1014.8814724253301,77898.38387895888,227.99665828779095,16381.397676686665,18091.898269733963,15131.724071752462,1204.629527620124,9661.562508979994,1224.4777870430032
C2,2025-07-30,61701.02394432474,75117.01414422065,13415.990199895921,1451.9719066889356,76568.98605090959,520.8797805901954,14381.93075553086,17065.644751719974,12520.403372855708,1224.4777870430032,9275.374751817237,2671.998760417973
C2,2025-07-31,55759.883023627364,70612.49058271106,14852.607559083703,6609.206203734867,77221.69678644594,1289.8599017340832,11752.015849776284,17953.04746839609,15866.767333777007,1200.0,9530.13407651813,1200.0
C2,2025-08-01,23866.047397240025,24315.552986583192,449.5055893431687,903.9434946468278,25219.49648123002,364.84302078660323,17972.26233633669,15426.924226980569,12471.581314782334,1200.0,10800.0,1226.9192323021418
C2,2025-08-02,30465.846453163722,32819.447717041134,2353.6012638774164,1757.0206120500557,34576.46832909119,707.2094027712681,30991.262457791156,11708.241769325134,9507.903142225285,1200.0,9092.203423252118,1200.0
C2,2025-08-03,46106.1261069294,53766.14831482253,7660.022207893136,14657.645330369634,68423.79364519216,2870.7312557278897,5011.331457797715,18194.64326726098,14725.66053063789,1199.9999999999998,9222.423902689992,1213.333906492782
C2,2025-08-04,64214.1399698526,63553.44516679492,-660.6948030576821,6563.443918090402,70116.88908488532,1625.3219010523753,18518.802491161463,16732.445180158335,13565.281111771754,1200.0,9395.990102910602,1200.0
