date,slot,load_kw,pv_actual_kw,price_yuan_per_kwh,day_of_year,month,weekday,is_weekend,sin_time,cos_time,sin_doy,cos_doy,time_label,interval_start,interval_end,timestamp_end,load_kwh,pv_actual_kwh,pv_positive,is_daylight
2025-01-06,85,6546.8999,4727.2282,1.3629,6,1,0,False,-0.5000000000000001,-0.8660254037844386,0.08596479873744647,0.9962981749346078,14:00,2025-01-06 14:00:00,2025-01-06 14:10:00,2025-01-06 14:10:00,1091.1499833333335,787.8713666666666,True,True
2025-01-07,85,6491.2297,4160.9365,1.397,7,1,1,False,-0.5000000000000001,-0.8660254037844386,0.10310169744743485,0.9946708199115211,14:00,2025-01-07 14:00:00,2025-01-07 14:10:00,2025-01-07 14:10:00,1081.8716166666666,693.4894166666667,True,True
2025-01-08,85,6341.2366,4570.8434,1.3705,8,1,2,False,-0.5000000000000001,-0.8660254037844386,0.1202080448993527,0.9927487224577402,14:00,2025-01-08 14:00:00,2025-01-08 14:10:00,2025-01-08 14:10:00,1056.8727666666666,761.8072333333333,True,True
2025-01-09,85,6594.9169,4331.8848,1.3988,9,1,3,False,-0.5000000000000001,-0.8660254037844386,0.13727877211326478,0.9905324521322229,14:00,2025-01-09 14:00:00,2025-01-09 14:10:00,2025-01-09 14:10:00,1099.1528166666667,721.9807999999999,True,True
2025-01-10,85,3854.5093,4027.6369,1.1326,10,1,4,False,-0.5000000000000001,-0.8660254037844386,0.15430882066428117,0.9880226656636976,14:00,2025-01-10 14:00:00,2025-01-10 14:10:00,2025-01-10 14:10:00,642.4182166666667,671.2728166666667,True,True
2025-01-11,85,3924.5957,4309.1268,1.1379,11,1,5,True,-0.5000000000000001,-0.8660254037844386,0.1712931441814776,0.9852201067560606,14:00,2025-01-11 14:00:00,2025-01-11 14:10:00,2025-01-11 14:10:00,654.0992833333333,718.1878,True,True
2025-01-12,85,6441.0149,4422.2796,1.3779,12,1,6,True,-0.5000000000000001,-0.8660254037844386,0.1882267098432442,0.9821256058680006,14:00,2025-01-12 14:00:00,2025-01-12 14:10:00,2025-01-12 14:10:00,1073.5024833333334,737.0466,True,True
2025-01-13,85,6580.7511,4699.7852,1.3945,13,1,0,False,-0.5000000000000001,-0.8660254037844386,0.2051044998686192,0.9787400799669153,14:00,2025-01-13 14:00:00,2025-01-13 14:10:00,2025-01-13 14:10:00,1096.79185,783.2975333333334,True,True
2025-01-14,85,6572.018,4540.6746,1.4079,14,1,1,False,-0.5000000000000001,-0.8660254037844386,0.2219215130041655,0.9750645322571948,14:00,2025-01-14 14:00:00,2025-01-14 14:10:00,2025-01-14 14:10:00,1095.3363333333334,756.7791000000001,True,True
2025-01-15,85,6607.3214,4264.4732,1.4268,15,1,2,False,-0.5000000000000001,-0.8660254037844386,0.2386727660059501,0.9711000518829505,14:00,2025-01-15 14:00:00,2025-01-15 14:10:00,2025-01-15 14:10:00,1101.2202333333332,710.7455333333334,True,True
2025-01-16,85,6505.066,4929.0766,1.3405,16,1,3,False,-0.5000000000000001,-0.8660254037844386,0.255353295116187,0.9668478136052775,14:00,2025-01-16 14:00:00,2025-01-16 14:10:00,2025-01-16 14:10:00,1084.1776666666667,821.5127666666667,True,True
2025-01-17,85,3850.387,4547.8004,1.0917,17,1,4,False,-0.5000000000000001,-0.8660254037844386,0.2719581575341055,0.9623090774541486,14:00,2025-01-17 14:00:00,2025-01-17 14:10:00,2025-01-17 14:10:00,641.7311666666667,757.9667333333333,True,True
2025-01-18,85,3935.7888,4751.4747,1.0838,18,1,5,True,-0.5000000000000001,-0.8660254037844386,0.288482432880609,0.9574851883550393,14:00,2025-01-18 14:00:00,2025-01-18 14:10:00,2025-01-18 14:10:00,655.9648,791.9124499999999,True,True
2025-01-19,85,6571.3983,4346.0975,1.4241,19,1,6,True,-0.5000000000000001,-0.8660254037844386,0.30492122465628907,0.9523775757303974,14:00,2025-01-19 14:00:00,2025-01-19 14:10:00,2025-01-19 14:10:00,1095.23305,724.3495833333333,True,True
2025-01-20,85,6475.5492,4621.7214,1.3523,20,1,0,False,-0.5000000000000001,-0.8660254037844386,0.3212696616923644,0.9469877530760753,14:00,2025-01-20 14:00:00,2025-01-20 14:10:00,2025-01-20 14:10:00,1079.2582,770.2869000000001,True,True
2025-01-21,85,6637.1204,5225.1679,1.3082,21,1,1,False,-0.5000000000000001,-0.8660254037844386,0.3375228995941133,0.9413173175128471,14:00,2025-01-21 14:00:00,2025-01-21 14:10:00,2025-01-21 14:10:00,1106.1867333333332,870.8613166666668,True,True
2025-01-22,85,6602.2851,4110.2026,1.4706,22,1,2,False,-0.5000000000000001,-0.8660254037844386,0.3536761221763716,0.9353679493131483,14:00,2025-01-22 14:00:00,2025-01-22 14:10:00,2025-01-22 14:10:00,1100.38085,685.0337666666666,True,True
2025-01-23,85,6702.5411,4638.7149,1.4099,23,1,3,False,-0.5000000000000001,-0.8660254037844386,0.3697245428906731,0.9291414114031743,14:00,2025-01-23 14:00:00,2025-01-23 14:10:00,2025-01-23 14:10:00,1117.0901833333335,773.11915,True,True
2025-01-24,85,3895.5604,4642.4082,1.0766,24,1,4,False,-0.5000000000000001,-0.8660254037844386,0.38566340624360707,0.9226395488404876,14:00,2025-01-24 14:00:00,2025-01-24 14:10:00,2025-01-24 14:10:00,649.2600666666666,773.7347,True,True
2025-01-25,85,3865.4845,5263.72,1.0206,25,1,5,True,-0.5000000000000001,-0.8660254037844386,0.401487989205973,0.9158642882672872,14:00,2025-01-25 14:00:00,2025-01-25 14:10:00,2025-01-25 14:10:00,644.2474166666667,877.2866666666667,True,True
2025-01-26,85,6699.2269,4659.9127,1.3976,26,1,6,True,-0.5000000000000001,-0.8660254037844386,0.4171936026123168,0.9088176373395029,14:00,2025-01-26 14:00:00,2025-01-26 14:10:00,2025-01-26 14:10:00,1116.5378166666667,776.6521166666666,True,True
2025-01-27,85,6673.7523,5022.2043,1.3031,27,1,0,False,-0.5000000000000001,-0.8660254037844386,0.4327755925504312,0.901501684131884,14:00,2025-01-27 14:00:00,2025-01-27 14:10:00,2025-01-27 14:10:00,1112.29205,837.0340500000001,True,True
2025-01-28,85,6409.1626,4614.5313,1.3561,28,1,1,False,-0.5000000000000001,-0.8660254037844386,0.4482293417404106,0.893918596519257,14:00,2025-01-28 14:00:00,2025-01-28 14:10:00,2025-01-28 14:10:00,1068.1937666666665,769.0885499999999,True,True
2025-01-29,85,6385.1195,5477.0356,1.2534,29,1,2,False,-0.5000000000000001,-0.8660254037844386,0.4635502709028509,0.886070621534138,14:00,2025-01-29 14:00:00,2025-01-29 14:10:00,2025-01-29 14:10:00,1064.1865833333334,912.8392666666667,True,True
2025-01-30,85,6550.7458,5254.8396,1.3157,30,1,3,False,-0.5000000000000001,-0.8660254037844386,0.47873384011578846,0.8779600847008882,14:00,2025-01-30 14:00:00,2025-01-30 14:10:00,2025-01-30 14:10:00,1091.7909666666667,875.8066,True,True
2025-01-31,85,3884.0683,5494.6539,1.0337,31,1,4,False,-0.5000000000000001,-0.8660254037844386,0.49377555015997715,0.869589389346611,14:00,2025-01-31 14:00:00,2025-01-31 14:10:00,2025-01-31 14:10:00,647.3447166666666,915.77565,True,True
2025-01-01,86,6623.3813,4060.4316,1.3215,1,1,2,False,-0.5372996083468239,-0.8433914458128856,0.0,1.0,14:10,2025-01-01 14:10:00,2025-01-01 14:20:00,2025-01-01 14:20:00,1103.8968833333333,676.7386,True,True
2025-01-02,86,6651.4681,4102.9755,1.3961,2,1,3,False,-0.5372996083468239,-0.8433914458128856,0.017213356155834685,0.9998518392091162,14:10,2025-01-02 14:10:00,2025-01-02 14:20:00,2025-01-02 14:20:00,1108.5780166666666,683.8292499999999,True,True
2025-01-03,86,3932.6141,4538.4948,1.0592,3,1,4,False,-0.5372996083468239,-0.8433914458128856,0.03442161162274574,0.9994074007397048,14:10,2025-01-03 14:10:00,2025-01-03 14:20:00,2025-01-03 14:20:00,655.4356833333333,756.4158000000001,True,True
2025-01-04,86,3973.5363,4276.9137,1.1227,4,1,5,True,-0.5372996083468239,-0.8433914458128856,0.051619667223253764,0.998666816288476,14:10,2025-01-04 14:10:00,2025-01-04 14:20:00,2025-01-04 14:20:00,662.2560500000001,712.81895,True,True
2025-01-05,86,6625.8829,4388.2018,1.4052,5,1,6,True,-0.5372996083468239,-0.8433914458128856,0.06880242680231986,0.9976303053065857,14:10,2025-01-05 14:10:00,2025-01-05 14:20:00,2025-01-05 14:20:00,1104.3138166666665,731.3669666666666,True,True
2025-01-06,86,6620.7574,4563.1258,1.3391,6,1,0,False,-0.5372996083468239,-0.8433914458128856,0.08596479873744647,0.9962981749346078,14:10,2025-01-06 14:10:00,2025-01-06 14:20:00,2025-01-06 14:20:00,1103.4595666666667,760.5209666666666,True,True
2025-01-07,86,6516.0687,3958.6374,1.3659,7,1,1,False,-0.5372996083468239,-0.8433914458128856,0.10310169744743485,0.9946708199115211,14:10,2025-01-07 14:10:00,2025-01-07 14:20:00,2025-01-07 14:20:00,1086.01145,659.7729,True,True
2025-01-08,86,6410.1263,4304.7576,1.3738,8,1,2,False,-0.5372996083468239,-0.8433914458128856,0.1202080448993527,0.9927487224577402,14:10,2025-01-08 14:10:00,2025-01-08 14:20:00,2025-01-08 14:20:00,1068.3543833333333,717.4596,True,True
2025-01-09,86,6501.7937,4133.9699,1.3888,9,1,3,False,-0.5372996083468239,-0.8433914458128856,0.13727877211326478,0.9905324521322229,14:10,2025-01-09 14:10:00,2025-01-09 14:20:00,2025-01-09 14:20:00,1083.6322833333334,688.9949833333334,True,True
2025-01-10,86,4063.694,3800.0876,1.1123,10,1,4,False,-0.5372996083468239,-0.8433914458128856,0.15430882066428117,0.9880226656636976,14:10,2025-01-10 14:10:00,2025-01-10 14:20:00,2025-01-10 14:20:00,677.2823333333333,633.3479333333333,True,True
2025-01-11,86,3781.8669,3943.2354,1.132,11,1,5,True,-0.5372996083468239,-0.8433914458128856,0.1712931441814776,0.9852201067560606,14:10,2025-01-11 14:10:00,2025-01-11 14:20:00,2025-01-11 14:20:00,630.31115,657.2059,True,True
2025-01-12,86,6488.2448,4189.4913,1.3703,12,1,6,True,-0.5372996083468239,-0.8433914458128856,0.1882267098432442,0.9821256058680006,14:10,2025-01-12 14:10:00,2025-01-12 14:20:00,2025-01-12 14:20:00,1081.3741333333335,698.2485499999999,True,True
2025-01-13,86,6470.5188,4518.6368,1.354,13,1,0,False,-0.5372996083468239,-0.8433914458128856,0.2051044998686192,0.9787400799669153,14:10,2025-01-13 14:10:00,2025-01-13 14:20:00,2025-01-13 14:20:00,1078.4198,753.1061333333333,True,True
2025-01-14,86,6559.8235,4358.7439,1.352,14,1,1,False,-0.5372996083468239,-0.8433914458128856,0.2219215130041655,0.9750645322571948,14:10,2025-01-14 14:10:00,2025-01-14 14:20:00,2025-01-14 14:20:00,1093.3039166666667,726.4573166666668,True,True
2025-01-15,86,6597.493,4146.5338,1.3906,15,1,2,False,-0.5372996083468239,-0.8433914458128856,0.2386727660059501,0.9711000518829505,14:10,2025-01-15 14:10:00,2025-01-15 14:20:00,2025-01-15 14:20:00,1099.5821666666668,691.0889666666667,True,True
2025-01-16,86,6498.3409,4580.5646,1.3345,16,1,3,False,-0.5372996083468239,-0.8433914458128856,0.255353295116187,0.9668478136052775,14:10,2025-01-16 14:10:00,2025-01-16 14:20:00,2025-01-16 14:20:00,1083.0568166666667,763.4274333333333,True,True
2025-01-17,86,3803.9563,4360.1477,1.0555,17,1,4,False,-0.5372996083468239,-0.8433914458128856,0.2719581575341055,0.9623090774541486,14:10,2025-01-17 14:10:00,2025-01-17 14:20:00,2025-01-17 14:20:00,633.9927166666666,726.6912833333334,True,True
2025-01-18,86,3749.2117,4570.1224,1.083,18,1,5,True,-0.5372996083468239,-0.8433914458128856,0.288482432880609,0.9574851883550393,14:10,2025-01-18 14:10:00,2025-01-18 14:20:00,2025-01-18 14:20:00,624.8686166666666,761.6870666666667,True,True
2025-01-19,86,6532.2852,4117.7322,1.349,19,1,6,True,-0.5372996083468239,-0.8433914458128856,0.30492122465628907,0.9523775757303974,14:10,2025-01-19 14:10:00,2025-01-19 14:20:00,2025-01-19 14:20:00,1088.7142000000001,686.2887000000001,True,True
2025-01-20,86,6334.2667,4343.6994,1.3159,20,1,0,False,-0.5372996083468239,-0.8433914458128856,0.3212696616923644,0.9469877530760753,14:10,2025-01-20 14:10:00,2025-01-20 14:20:00,2025-01-20 14:20:00,1055.7111166666666,723.9499000000001,True,True
2025-01-21,86,6616.1352,4802.7946,1.324,21,1,1,False,-0.5372996083468239,-0.8433914458128856,0.3375228995941133,0.9413173175128471,14:10,2025-01-21 14:10:00,2025-01-21 14:20:00,2025-01-21 14:20:00,1102.6892,800.4657666666667,True,True
2025-01-22,86,6528.7168,4043.2267,1.3995,22,1,2,False,-0.5372996083468239,-0.8433914458128856,0.3536761221763716,0.9353679493131483,14:10,2025-01-22 14:10:00,2025-01-22 14:20:00,2025-01-22 14:20:00,1088.1194666666668,673.8711166666667,True,True
2025-01-23,86,6623.3262,4424.0293,1.3839,23,1,3,False,-0.5372996083468239,-0.8433914458128856,0.3697245428906731,0.9291414114031743,14:10,2025-01-23 14:10:00,2025-01-23 14:20:00,2025-01-23 14:20:00,1103.8877,737.3382166666667,True,True
2025-01-24,86,3855.53,4367.0315,1.0873,24,1,4,False,-0.5372996083468239,-0.8433914458128856,0.38566340624360707,0.9226395488404876,14:10,2025-01-24 14:10:00,2025-01-24 14:20:00,2025-01-24 14:20:00,642.5883333333334,727.8385833333333,True,True
2025-01-25,86,3810.1825,4948.1813,1.0622,25,1,5,True,-0.5372996083468239,-0.8433914458128856,0.401487989205973,0.9158642882672872,14:10,2025-01-25 14:10:00,2025-01-25 14:20:00,2025-01-25 14:20:00,635.0304166666666,824.6968833333334,True,True
2025-01-26,86,6754.1937,4442.815,1.3991,26,1,6,True,-0.5372996083468239,-0.8433914458128856,0.4171936026123168,0.9088176373395029,14:10,2025-01-26 14:10:00,2025-01-26 14:20:00,2025-01-26 14:20:00,1125.69895,740.4691666666666,True,True
2025-01-27,86,6699.2353,4750.5554,1.3072,27,1,0,False,-0.5372996083468239,-0.8433914458128856,0.4327755925504312,0.901501684131884,14:10,2025-01-27 14:10:00,2025-01-27 14:20:00,2025-01-27 14:20:00,1116.5392166666668,791.7592333333333,True,True
2025-01-28,86,6385.2374,4277.9195,1.3239,28,1,1,False,-0.5372996083468239,-0.8433914458128856,0.4482293417404106,0.893918596519257,14:10,2025-01-28 14:10:00,2025-01-28 14:20:00,2025-01-28 14:20:00,1064.2062333333333,712.9865833333333,True,True
2025-01-29,86,6392.8823,5182.0565,1.2303,29,1,2,False,-0.5372996083468239,-0.8433914458128856,0.4635502709028509,0.886070621534138,14:10,2025-01-29 14:10:00,2025-01-29 14:20:00,2025-01-29 14:20:00,1065.4803833333333,863.6760833333333,True,True
2025-01-30,86,6435.9368,5279.0714,1.2497,30,1,3,False,-0.5372996083468239,-0.8433914458128856,0.47873384011578846,0.8779600847008882,14:10,2025-01-30 14:10:00,2025-01-30 14:20:00,2025-01-30 14:20:00,1072.6561333333334,879.8452333333333,True,True
2025-01-31,86,3820.6494,5195.8494,1.0204,31,1,4,False,-0.5372996083468239,-0.8433914458128856,0.49377555015997715,0.869589389346611,14:10,2025-01-31 14:10:00,2025-01-31 14:20:00,2025-01-31 14:20:00,636.7749,865.9749,True,True
2025-01-01,87,6548.98,3934.425,1.3884,1,1,2,False,-0.5735764363510458,-0.819152044288992,0.0,1.0,14:20,2025-01-01 14:20:00,2025-01-01 14:30:00,2025-01-01 14:30:00,1091.4966666666667,655.7375000000001,True,True
2025-01-02,87,6519.73,3897.7875,1.3955,2,1,3,False,-0.5735764363510458,-0.819152044288992,0.017213356155834685,0.9998518392091162,14:20,2025-01-02 14:20:00,2025-01-02 14:30:00,2025-01-02 14:30:00,1086.6216666666667,649.63125,True,True
2025-01-03,87,3892.01,4289.0625,1.0922,3,1,4,False,-0.5735764363510458,-0.819152044288992,0.03442161162274574,0.9994074007397048,14:20,2025-01-03 14:20:00,2025-01-03 14:30:00,2025-01-03 14:30:00,648.6683333333334,714.84375,True,True
2025-01-04,87,3805.42,4062.825,1.1281,4,1,5,True,-0.5735764363510458,-0.819152044288992,0.051619667223253764,0.998666816288476,14:20,2025-01-04 14:20:00,2025-01-04 14:30:00,2025-01-04 14:30:00,634.2366666666667,677.1374999999999,True,True
2025-01-05,87,6466.4,4205.2875,1.402,5,1,6,True,-0.5735764363510458,-0.819152044288992,0.06880242680231986,0.9976303053065857,14:20,2025-01-05 14:20:00,2025-01-05 14:30:00,2025-01-05 14:30:00,1077.7333333333333,700.88125,True,True
2025-01-06,87,6729.88,4230.0,1.3968,6,1,0,False,-0.5735764363510458,-0.819152044288992,0.08596479873744647,0.9962981749346078,14:20,2025-01-06 14:20:00,2025-01-06 14:30:00,2025-01-06 14:30:00,1121.6466666666668,705.0,True,True
2025-01-07,87,6678.09,3789.0375,1.4127,7,1,1,False,-0.5735764363510458,-0.819152044288992,0.10310169744743485,0.9946708199115211,14:20,2025-01-07 14:20:00,2025-01-07 14:30:00,2025-01-07 14:30:00,1113.015,631.50625,True,True
2025-01-08,87,6551.88,4007.8125,1.4072,8,1,2,False,-0.5735764363510458,-0.819152044288992,0.1202080448993527,0.9927487224577402,14:20,2025-01-08 14:20:00,2025-01-08 14:30:00,2025-01-08 14:30:00,1091.98,667.96875,True,True
2025-01-09,87,6520.33,3815.9625,1.4274,9,1,3,False,-0.5735764363510458,-0.819152044288992,0.13727877211326478,0.9905324521322229,14:20,2025-01-09 14:20:00,2025-01-09 14:30:00,2025-01-09 14:30:00,1086.7216666666666,635.99375,True,True
2025-01-10,87,4059.79,3636.825,1.1231,10,1,4,False,-0.5735764363510458,-0.819152044288992,0.15430882066428117,0.9880226656636976,14:20,2025-01-10 14:20:00,2025-01-10 14:30:00,2025-01-10 14:30:00,676.6316666666667,606.1374999999999,True,True
2025-01-11,87,3702.24,3740.8875,1.1295,11,1,5,True,-0.5735764363510458,-0.819152044288992,0.1712931441814776,0.9852201067560606,14:20,2025-01-11 14:20:00,2025-01-11 14:30:00,2025-01-11 14:30:00,617.04,623.4812499999999,True,True
2025-01-12,87,6538.29,3996.375,1.4206,12,1,6,True,-0.5735764363510458,-0.819152044288992,0.1882267098432442,0.9821256058680006,14:20,2025-01-12 14:20:00,2025-01-12 14:30:00,2025-01-12 14:30:00,1089.715,666.0625,True,True
2025-01-13,87,6437.52,4225.9125,1.3589,13,1,0,False,-0.5735764363510458,-0.819152044288992,0.2051044998686192,0.9787400799669153,14:20,2025-01-13 14:20:00,2025-01-13 14:30:00,2025-01-13 14:30:00,1072.92,704.31875,True,True
2025-01-14,87,6766.47,4138.0125,1.3932,14,1,1,False,-0.5735764363510458,-0.819152044288992,0.2219215130041655,0.9750645322571948,14:20,2025-01-14 14:20:00,2025-01-14 14:30:00,2025-01-14 14:30:00,1127.7450000000001,689.6687499999999,True,True
2025-01-15,87,6675.57,4033.65,1.3991,15,1,2,False,-0.5735764363510458,-0.819152044288992,0.2386727660059501,0.9711000518829505,14:20,2025-01-15 14:20:00,2025-01-15 14:30:00,2025-01-15 14:30:00,1112.595,672.275,True,True
2025-01-16,87,6615.85,4403.1375,1.3946,16,1,3,False,-0.5735764363510458,-0.819152044288992,0.255353295116187,0.9668478136052775,14:20,2025-01-16 14:20:00,2025-01-16 14:30:00,2025-01-16 14:30:00,1102.6416666666667,733.8562499999999,True,True
2025-01-17,87,3800.91,4253.4,1.1055,17,1,4,False,-0.5735764363510458,-0.819152044288992,0.2719581575341055,0.9623090774541486,14:20,2025-01-17 14:20:00,2025-01-17 14:30:00,2025-01-17 14:30:00,633.485,708.9,True,True
2025-01-18,87,3714.63,4419.7875,1.1217,18,1,5,True,-0.5735764363510458,-0.819152044288992,0.288482432880609,0.9574851883550393,14:20,2025-01-18 14:20:00,2025-01-18 14:30:00,2025-01-18 14:30:00,619.105,736.63125,True,True
2025-01-19,87,6513.07,3901.275,1.343,19,1,6,True,-0.5735764363510458,-0.819152044288992,0.30492122465628907,0.9523775757303974,14:20,2025-01-19 14:20:00,2025-01-19 14:30:00,2025-01-19 14:30:00,1085.5116666666665,650.2125,True,True
2025-01-20,87,6361.94,4138.275,1.3901,20,1,0,False,-0.5735764363510458,-0.819152044288992,0.3212696616923644,0.9469877530760753,14:20,2025-01-20 14:20:00,2025-01-20 14:30:00,2025-01-20 14:30:00,1060.3233333333333,689.7125,True,True
2025-01-21,87,6613.42,4355.55,1.3599,21,1,1,False,-0.5735764363510458,-0.819152044288992,0.3375228995941133,0.9413173175128471,14:20,2025-01-21 14:20:00,2025-01-21 14:30:00,2025-01-21 14:30:00,1102.2366666666667,725.9250000000001,True,True
2025-01-22,87,6524.83,4072.95,1.3994,22,1,2,False,-0.5735764363510458,-0.819152044288992,0.3536761221763716,0.9353679493131483,14:20,2025-01-22 14:20:00,2025-01-22 14:30:00,2025-01-22 14:30:00,1087.4716666666666,678.8249999999999,True,True
2025-01-23,87,6382.71,4147.7625,1.3547,23,1,3,False,-0.5735764363510458,-0.819152044288992,0.3697245428906731,0.9291414114031743,14:20,2025-01-23 14:20:00,2025-01-23 14:30:00,2025-01-23 14:30:00,1063.785,691.2937499999999,True,True
2025-01-24,87,3823.29,4160.7375,1.1133,24,1,4,False,-0.5735764363510458,-0.819152044288992,0.38566340624360707,0.9226395488404876,14:20,2025-01-24 14:20:00,2025-01-24 14:30:00,2025-01-24 14:30:00,637.215,693.4562500000001,True,True
2025-01-25,87,3645.61,4612.575,1.0917,25,1,5,True,-0.5735764363510458,-0.819152044288992,0.401487989205973,0.9158642882672872,14:20,2025-01-25 14:20:00,2025-01-25 14:30:00,2025-01-25 14:30:00,607.6016666666667,768.7624999999999,True,True
2025-01-26,87,6560.6,4163.6625,1.3938,26,1,6,True,-0.5735764363510458,-0.819152044288992,0.4171936026123168,0.9088176373395029,14:20,2025-01-26 14:20:00,2025-01-26 14:30:00,2025-01-26 14:30:00,1093.4333333333334,693.94375,True,True
2025-01-27,87,6638.23,4437.5625,1.3741,27,1,0,False,-0.5735764363510458,-0.819152044288992,0.4327755925504312,0.901501684131884,14:20,2025-01-27 14:20:00,2025-01-27 14:30:00,2025-01-27 14:30:00,1106.3716666666667,739.59375,True,True
2025-01-28,87,6578.1,4074.7875,1.3545,28,1,1,False,-0.5735764363510458,-0.819152044288992,0.4482293417404106,0.893918596519257,14:20,2025-01-28 14:20:00,2025-01-28 14:30:00,2025-01-28 14:30:00,1096.3500000000001,679.13125,True,True
2025-01-29,87,6361.53,4933.3875,1.3219,29,1,2,False,-0.5735764363510458,-0.819152044288992,0.4635502709028509,0.886070621534138,14:20,2025-01-29 14:20:00,2025-01-29 14:30:00,2025-01-29 14:30:00,1060.2549999999999,822.2312499999999,True,True
2025-01-30,87,6469.45,5059.05,1.3322,30,1,3,False,-0.5735764363510458,-0.819152044288992,0.47873384011578846,0.8779600847008882,14:20,2025-01-30 14:20:00,2025-01-30 14:30:00,2025-01-30 14:30:00,1078.2416666666666,843.1750000000001,True,True
2025-01-31,87,3778.93,4818.3375,1.0475,31,1,4,False,-0.5735764363510458,-0.819152044288992,0.49377555015997715,0.869589389346611,14:20,2025-01-31 14:20:00,2025-01-31 14:30:00,2025-01-31 14:30:00,629.8216666666666,803.05625,True,True
2025-01-01,88,6398.5627,3648.1229,1.4736,1,1,2,False,-0.6087614290087203,-0.7933533402912354,0.0,1.0,14:30,2025-01-01 14:30:00,2025-01-01 14:40:00,2025-01-01 14:40:00,1066.4271166666667,608.0204833333333,True,True
2025-01-02,88,6699.3894,3672.4272,1.5287,2,1,3,False,-0.6087614290087203,-0.7933533402912354,0.017213356155834685,0.9998518392091162,14:30,2025-01-02 14:30:00,2025-01-02 14:40:00,2025-01-02 14:40:00,1116.5649,612.0712,True,True
2025-01-03,88,3900.8667,4035.8747,1.1903,3,1,4,False,-0.6087614290087203,-0.7933533402912354,0.03442161162274574,0.9994074007397048,14:30,2025-01-03 14:30:00,2025-01-03 14:40:00,2025-01-03 14:40:00,650.14445,672.6457833333333,True,True
2025-01-04,88,3952.685,3871.9602,1.2428,4,1,5,True,-0.6087614290087203,-0.7933533402912354,0.051619667223253764,0.998666816288476,14:30,2025-01-04 14:30:00,2025-01-04 14:40:00,2025-01-04 14:40:00,658.7808333333334,645.3267,True,True
2025-01-05,88,6725.6005,3807.3586,1.5008,5,1,6,True,-0.6087614290087203,-0.7933533402912354,0.06880242680231986,0.9976303053065857,14:30,2025-01-05 14:30:00,2025-01-05 14:40:00,2025-01-05 14:40:00,1120.9334166666665,634.5597666666666,True,True
2025-01-06,88,6559.4615,4030.2227,1.4785,6,1,0,False,-0.6087614290087203,-0.7933533402912354,0.08596479873744647,0.9962981749346078,14:30,2025-01-06 14:30:00,2025-01-06 14:40:00,2025-01-06 14:40:00,1093.2435833333334,671.7037833333333,True,True
2025-01-07,88,6683.0353,3588.5569,1.5304,7,1,1,False,-0.6087614290087203,-0.7933533402912354,0.10310169744743485,0.9946708199115211,14:30,2025-01-07 14:30:00,2025-01-07 14:40:00,2025-01-07 14:40:00,1113.8392166666665,598.0928166666666,True,True
2025-01-08,88,6684.3446,3746.644,1.4793,8,1,2,False,-0.6087614290087203,-0.7933533402912354,0.1202080448993527,0.9927487224577402,14:30,2025-01-08 14:30:00,2025-01-08 14:40:00,2025-01-08 14:40:00,1114.0574333333334,624.4406666666666,True,True
2025-01-09,88,6453.558,3556.8296,1.4683,9,1,3,False,-0.6087614290087203,-0.7933533402912354,0.13727877211326478,0.9905324521322229,14:30,2025-01-09 14:30:00,2025-01-09 14:40:00,2025-01-09 14:40:00,1075.593,592.8049333333333,True,True
2025-01-10,88,3763.222,3424.2236,1.2525,10,1,4,False,-0.6087614290087203,-0.7933533402912354,0.15430882066428117,0.9880226656636976,14:30,2025-01-10 14:30:00,2025-01-10 14:40:00,2025-01-10 14:40:00,627.2036666666667,570.7039333333333,True,True
2025-01-11,88,3759.1062,3549.1983,1.2378,11,1,5,True,-0.6087614290087203,-0.7933533402912354,0.1712931441814776,0.9852201067560606,14:30,2025-01-11 14:30:00,2025-01-11 14:40:00,2025-01-11 14:40:00,626.5177,591.53305,True,True
2025-01-12,88,6480.7782,3863.6022,1.5072,12,1,6,True,-0.6087614290087203,-0.7933533402912354,0.1882267098432442,0.9821256058680006,14:30,2025-01-12 14:30:00,2025-01-12 14:40:00,2025-01-12 14:40:00,1080.1297,643.9336999999999,True,True
2025-01-13,88,6623.3726,3865.0612,1.4891,13,1,0,False,-0.6087614290087203,-0.7933533402912354,0.2051044998686192,0.9787400799669153,14:30,2025-01-13 14:30:00,2025-01-13 14:40:00,2025-01-13 14:40:00,1103.8954333333334,644.1768666666667,True,True
2025-01-14,88,6713.503,3875.4367,1.4994,14,1,1,False,-0.6087614290087203,-0.7933533402912354,0.2219215130041655,0.9750645322571948,14:30,2025-01-14 14:30:00,2025-01-14 14:40:00,2025-01-14 14:40:00,1118.9171666666666,645.9061166666667,True,True
2025-01-15,88,6573.958,3839.9958,1.4599,15,1,2,False,-0.6087614290087203,-0.7933533402912354,0.2386727660059501,0.9711000518829505,14:30,2025-01-15 14:30:00,2025-01-15 14:40:00,2025-01-15 14:40:00,1095.6596666666667,639.9993000000001,True,True
2025-01-16,88,6304.5338,4205.5551,1.4536,16,1,3,False,-0.6087614290087203,-0.7933533402912354,0.255353295116187,0.9668478136052775,14:30,2025-01-16 14:30:00,2025-01-16 14:40:00,2025-01-16 14:40:00,1050.7556333333334,700.92585,True,True
