date,slot,load_kw,pv_actual_kw,price_yuan_per_kwh,day_of_year,month,weekday,is_weekend,sin_time,cos_time,sin_doy,cos_doy,time_label,interval_start,interval_end,timestamp_end,load_kwh,pv_actual_kwh,pv_positive,is_daylight
2025-07-12,86,4402.157,6359.4618,0.9726,193,7,5,True,-0.5372996083468239,-0.8433914458128856,-0.16280701293851646,-0.9866579328916572,14:10,2025-07-12 14:10:00,2025-07-12 14:20:00,2025-07-12 14:20:00,733.6928333333334,1059.9103,True,True
2025-07-13,86,7284.487,7399.0182,1.1987,194,7,6,True,-0.5372996083468239,-0.8433914458128856,-0.17976658572556214,-0.9837092937736098,14:10,2025-07-13 14:10:00,2025-07-13 14:20:00,2025-07-13 14:20:00,1214.0811666666666,1233.1697000000001,True,True
2025-07-14,86,7316.672,7413.2734,1.1605,195,7,0,False,-0.5372996083468239,-0.8433914458128856,-0.19667288979357622,-0.9804691603616321,14:10,2025-07-14 14:10:00,2025-07-14 14:20:00,2025-07-14 14:20:00,1219.4453333333333,1235.5455666666667,True,True
2025-07-15,86,7207.1057,7089.5767,1.1512,196,7,1,False,-0.5372996083468239,-0.8433914458128856,-0.2135209154397959,-0.9769384927771817,14:10,2025-07-15 14:10:00,2025-07-15 14:20:00,2025-07-15 14:20:00,1201.1842833333333,1181.5961166666666,True,True
2025-07-16,86,7083.5386,7059.7829,1.2233,197,7,2,False,-0.5372996083468239,-0.8433914458128856,-0.23030567023061196,-0.973118337233262,14:10,2025-07-16 14:10:00,2025-07-16 14:20:00,2025-07-16 14:20:00,1180.5897666666667,1176.6304833333334,True,True
2025-07-17,86,7444.3121,6570.0125,1.272,198,7,3,False,-0.5372996083468239,-0.8433914458128856,-0.24702218048093527,-0.9690098257244063,14:10,2025-07-17 14:10:00,2025-07-17 14:20:00,2025-07-17 14:20:00,1240.7186833333333,1095.0020833333333,True,True
2025-07-18,86,4678.9562,6310.1961,1.0266,199,7,4,False,-0.5372996083468239,-0.8433914458128856,-0.2636654927280072,-0.9646141756912435,14:10,2025-07-18 14:10:00,2025-07-18 14:20:00,2025-07-18 14:20:00,779.8260333333333,1051.69935,True,True
2025-07-19,86,4686.5691,6933.5289,0.9169,200,7,5,True,-0.5372996083468239,-0.8433914458128856,-0.2802306751992161,-0.9599326896597445,14:10,2025-07-19 14:10:00,2025-07-19 14:20:00,2025-07-19 14:20:00,781.09485,1155.58815,True,True
2025-07-20,86,7436.9216,7043.6386,1.2486,201,7,6,True,-0.5372996083468239,-0.8433914458128856,-0.2967128192734901,-0.9549667548552553,14:10,2025-07-20 14:10:00,2025-07-20 14:20:00,2025-07-20 14:20:00,1239.4869333333334,1173.9397666666666,True,True
2025-07-21,86,7045.6583,6840.5519,1.1954,202,7,0,False,-0.5372996083468239,-0.8433914458128856,-0.3131070409358267,-0.9497178427914317,14:10,2025-07-21 14:10:00,2025-07-21 14:20:00,2025-07-21 14:20:00,1174.2763833333333,1140.0919833333335,True,True
2025-07-22,86,6903.1554,6584.788,1.2308,203,7,1,False,-0.5372996083468239,-0.8433914458128856,-0.3294084822245302,-0.9441875088341994,14:10,2025-07-22 14:10:00,2025-07-22 14:20:00,2025-07-22 14:20:00,1150.5258999999999,1097.4646666666665,True,True
2025-07-23,86,7062.3018,6359.5927,1.2419,204,7,2,False,-0.5372996083468239,-0.8433914458128856,-0.3456123126707333,-0.9383773917408642,14:10,2025-07-23 14:10:00,2025-07-23 14:20:00,2025-07-23 14:20:00,1177.0503,1059.9321166666666,True,True
2025-07-24,86,6918.348,6455.7915,1.2385,205,7,3,False,-0.5372996083468239,-0.8433914458128856,-0.3617137307297674,-0.9322892131745134,14:10,2025-07-24 14:10:00,2025-07-24 14:20:00,2025-07-24 14:20:00,1153.058,1075.96525,True,True
2025-07-25,86,4336.8674,6627.9049,0.9347,206,7,4,False,-0.5372996083468239,-0.8433914458128856,-0.37770796520396466,-0.9259247771938499,14:10,2025-07-25 14:10:00,2025-07-25 14:20:00,2025-07-25 14:20:00,722.8112333333333,1104.6508166666667,True,True
2025-07-26,86,4529.7643,6407.1834,0.9876,207,7,5,True,-0.5372996083468239,-0.8433914458128856,-0.39359027665646645,-0.9192859697186105,14:10,2025-07-26 14:10:00,2025-07-26 14:20:00,2025-07-26 14:20:00,754.9607166666666,1067.8639,True,True
2025-07-27,86,7296.1605,6613.8011,1.2522,208,7,6,True,-0.5372996083468239,-0.8433914458128856,-0.4093559588156211,-0.9123747579707274,14:10,2025-07-27 14:10:00,2025-07-27 14:20:00,2025-07-27 14:20:00,1216.02675,1102.3001833333333,True,True
2025-07-28,86,6925.4642,6458.4655,1.2505,209,7,0,False,-0.5372996083468239,-0.8433914458128856,-0.42500033996955394,-0.9051931898913975,14:10,2025-07-28 14:10:00,2025-07-28 14:20:00,2025-07-28 14:20:00,1154.2440333333334,1076.4109166666667,True,True
2025-07-29,86,7102.9009,6645.0247,1.23,210,7,1,False,-0.5372996083468239,-0.8433914458128856,-0.4405187843504952,-0.8977433935342336,14:10,2025-07-29 14:10:00,2025-07-29 14:20:00,2025-07-29 14:20:00,1183.8168166666667,1107.5041166666667,True,True
2025-07-30,86,7159.3698,7623.3175,1.1453,211,7,2,False,-0.5372996083468239,-0.8433914458128856,-0.455906693508459,-0.8900275764346766,14:10,2025-07-30 14:10:00,2025-07-30 14:20:00,2025-07-30 14:20:00,1193.2283,1270.5529166666668,True,True
2025-07-31,86,7044.5908,6183.1851,1.2065,212,7,3,False,-0.5372996083468239,-0.8433914458128856,-0.47115950767386394,-0.8820480249558535,14:10,2025-07-31 14:10:00,2025-07-31 14:20:00,2025-07-31 14:20:00,1174.0984666666666,1030.5308499999999,True,True
2025-08-01,86,4754.1512,7265.6876,0.9639,213,8,4,False,-0.5372996083468239,-0.8433914458128856,-0.4862727071086902,-0.8738071036110807,14:10,2025-08-01 14:10:00,2025-08-01 14:20:00,2025-08-01 14:20:00,792.3585333333334,1210.9479333333334,True,True
2025-08-02,86,4295.3633,7061.8692,0.9174,214,8,5,True,-0.5372996083468239,-0.8433914458128856,-0.5012418134457756,-0.8653072543632061,14:10,2025-08-02 14:10:00,2025-08-02 14:20:00,2025-08-02 14:20:00,715.8938833333333,1176.9782,True,True
2025-08-03,86,7074.0884,7709.7272,1.1248,215,8,6,True,-0.5372996083468239,-0.8433914458128856,-0.5160623910158526,-0.8565509959010037,14:10,2025-08-03 14:10:00,2025-08-03 14:20:00,2025-08-03 14:20:00,1179.0147333333332,1284.9545333333333,True,True
2025-08-04,86,7192.0048,7727.076,1.142,216,8,0,False,-0.5372996083468239,-0.8433914458128856,-0.5307300481619331,-0.8475409228928312,14:10,2025-08-04 14:10:00,2025-08-04 14:20:00,2025-08-04 14:20:00,1198.6674666666665,1287.846,True,True
2025-08-05,86,7086.3739,7842.9997,1.1565,217,8,1,False,-0.5372996083468239,-0.8433914458128856,-0.5452404385406507,-0.8382797052177745,14:10,2025-08-05 14:10:00,2025-08-05 14:20:00,2025-08-05 14:20:00,1181.0623166666667,1307.1666166666666,True,True
2025-08-06,86,6885.5897,6610.0741,1.1987,218,8,2,False,-0.5372996083468239,-0.8433914458128856,-0.5595892624101763,-0.828770087174504,14:10,2025-08-06 14:10:00,2025-08-06 14:20:00,2025-08-06 14:20:00,1147.5982833333335,1101.6790166666667,True,True
2025-08-07,86,7169.3764,7961.3096,1.1604,219,8,3,False,-0.5372996083468239,-0.8433914458128856,-0.5737722679043243,-0.8190148866680802,14:10,2025-08-07 14:10:00,2025-08-07 14:20:00,2025-08-07 14:20:00,1194.8960666666667,1326.8849333333333,True,True
2025-08-08,86,4425.7242,8657.4812,0.8052,220,8,4,False,-0.5372996083468239,-0.8433914458128856,-0.5877852522924734,-0.8090169943749472,14:10,2025-08-08 14:10:00,2025-08-08 14:20:00,2025-08-08 14:20:00,737.6206999999999,1442.9135333333334,True,True
2025-08-09,86,4172.6086,7558.7237,0.829,221,8,5,True,-0.5372996083468239,-0.8433914458128856,-0.6016240632249227,-0.7987793728863648,14:10,2025-08-09 14:10:00,2025-08-09 14:20:00,2025-08-09 14:20:00,695.4347666666666,1259.7872833333333,True,True
2025-08-10,86,6998.8338,7567.6712,1.1227,222,8,6,True,-0.5372996083468239,-0.8433914458128856,-0.6152845999633277,-0.7883050558305253,14:10,2025-08-10 14:10:00,2025-08-10 14:20:00,2025-08-10 14:20:00,1166.4723000000001,1261.2785333333334,True,True
2025-08-11,86,6875.9367,7969.1272,1.1246,223,8,0,False,-0.5372996083468239,-0.8433914458128856,-0.6287628145958345,-0.7775971469736268,14:10,2025-08-11 14:10:00,2025-08-11 14:20:00,2025-08-11 14:20:00,1145.98945,1328.1878666666667,True,True
2025-08-12,86,7061.7832,7054.8579,1.2279,224,8,1,False,-0.5372996083468239,-0.8433914458128856,-0.6420547132365636,-0.7666588193001592,14:10,2025-08-12 14:10:00,2025-08-12 14:20:00,2025-08-12 14:20:00,1176.9638666666667,1175.80965,True,True
2025-08-13,86,7349.3388,7116.7303,1.1881,225,8,2,False,-0.5372996083468239,-0.8433914458128856,-0.655156357209085,-0.7554933140726804,14:10,2025-08-13 14:10:00,2025-08-13 14:20:00,2025-08-13 14:20:00,1224.8898000000002,1186.1217166666668,True,True
2025-08-14,86,6963.4852,8155.3668,1.1413,226,8,3,False,-0.5372996083468239,-0.8433914458128856,-0.6680638642135333,-0.7441039398713608,14:10,2025-08-14 14:10:00,2025-08-14 14:20:00,2025-08-14 14:20:00,1160.5808666666667,1359.2278,True,True
2025-08-15,86,4091.5962,7652.4069,0.86,227,8,4,False,-0.5372996083468239,-0.8433914458128856,-0.6807734094770159,-0.7324940716135792,14:10,2025-08-15 14:10:00,2025-08-15 14:20:00,2025-08-15 14:20:00,681.9327,1275.40115,True,True
2025-08-16,86,4164.8697,7322.5744,0.8431,228,8,5,True,-0.5372996083468239,-0.8433914458128856,-0.6932812268869771,-0.7206671495538615,14:10,2025-08-16 14:10:00,2025-08-16 14:20:00,2025-08-16 14:20:00,694.14495,1220.4290666666668,True,True
2025-08-17,86,6883.3199,8260.0339,1.1184,229,8,6,True,-0.5372996083468239,-0.8433914458128856,-0.7055836101071774,-0.70862667826446,14:10,2025-08-17 14:10:00,2025-08-17 14:20:00,2025-08-17 14:20:00,1147.2199833333334,1376.6723166666668,True,True
2025-08-18,86,7050.0864,7284.2444,1.1477,230,8,0,False,-0.5372996083468239,-0.8433914458128856,-0.7176769136759615,-0.6963762255968726,14:10,2025-08-18 14:10:00,2025-08-18 14:20:00,2025-08-18 14:20:00,1175.0144,1214.0407333333333,True,True
2025-08-19,86,6855.6634,7089.6976,1.1544,231,8,1,False,-0.5372996083468239,-0.8433914458128856,-0.7295575540864876,-0.6839194216246105,14:10,2025-08-19 14:10:00,2025-08-19 14:20:00,2025-08-19 14:20:00,1142.6105666666667,1181.6162666666667,True,True
2025-08-20,86,6951.6964,6826.746,1.1636,232,8,2,False,-0.5372996083468239,-0.8433914458128856,-0.7412220108485957,-0.6712599575675315,14:10,2025-08-20 14:10:00,2025-08-20 14:20:00,2025-08-20 14:20:00,1158.6160666666667,1137.791,True,True
2025-08-21,86,7195.4693,7011.5127,1.1984,233,8,3,False,-0.5372996083468239,-0.8433914458128856,-0.7526668275320083,-0.6584015846980489,14:10,2025-08-21 14:10:00,2025-08-21 14:20:00,2025-08-21 14:20:00,1199.2448833333333,1168.58545,True,True
2025-08-22,86,4319.7915,6989.8169,0.9753,234,8,4,False,-0.5372996083468239,-0.8433914458128856,-0.7638886127905429,-0.64534811322955,14:10,2025-08-22 14:10:00,2025-08-22 14:20:00,2025-08-22 14:20:00,719.9652500000001,1164.9694833333333,True,True
2025-08-23,86,4217.0366,6965.4285,0.8594,235,8,5,True,-0.5372996083468239,-0.8433914458128856,-0.7748840413670406,-0.6321034111873488,14:10,2025-08-23 14:10:00,2025-08-23 14:20:00,2025-08-23 14:20:00,702.8394333333334,1160.90475,True,True
2025-08-24,86,7017.3147,6892.7897,1.1921,236,8,6,True,-0.5372996083468239,-0.8433914458128856,-0.7856498550787144,-0.6186714032625032,14:10,2025-08-24 14:10:00,2025-08-24 14:20:00,2025-08-24 14:20:00,1169.55245,1148.7982833333333,True,True
2025-08-25,86,6934.8536,6505.7515,1.2051,237,8,0,False,-0.5372996083468239,-0.8433914458128856,-0.7961828637826154,-0.6050560696488494,14:10,2025-08-25 14:10:00,2025-08-25 14:20:00,2025-08-25 14:20:00,1155.8089333333335,1084.2919166666668,True,True
2025-08-26,86,7150.3885,7236.0011,1.1706,238,8,1,False,-0.5372996083468239,-0.8433914458128856,-0.8064799463209447,-0.5912614448635782,14:10,2025-08-26 14:10:00,2025-08-26 14:20:00,2025-08-26 14:20:00,1191.7314166666667,1206.0001833333333,True,True
2025-08-27,86,6902.0669,6550.6532,1.216,239,8,2,False,-0.5372996083468239,-0.8433914458128856,-0.8165380514459157,-0.5772916165517278,14:10,2025-08-27 14:10:00,2025-08-27 14:20:00,2025-08-27 14:20:00,1150.3444833333333,1091.7755333333332,True,True
2025-08-28,86,6988.9835,7218.2735,1.1484,240,8,3,False,-0.5372996083468239,-0.8433914458128856,-0.8263541987239094,-0.5631507242749187,14:10,2025-08-28 14:10:00,2025-08-28 14:20:00,2025-08-28 14:20:00,1164.8305833333334,1203.0455833333333,True,True
2025-08-29,86,3902.8667,7216.9329,0.8619,241,8,4,False,-0.5372996083468239,-0.8433914458128856,-0.8359254794186365,-0.5488429582847199,14:10,2025-08-29 14:10:00,2025-08-29 14:20:00,2025-08-29 14:20:00,650.4777833333334,1202.82215,True,True
2025-08-30,86,4106.0772,6984.326,0.8779,242,8,5,True,-0.5372996083468239,-0.8433914458128856,-0.8452490573530634,-0.5343725582809785,14:10,2025-08-30 14:10:00,2025-08-30 14:20:00,2025-08-30 14:20:00,684.3462,1164.0543333333333,True,True
2025-08-31,86,6978.2858,7327.4358,1.1546,243,8,6,True,-0.5372996083468239,-0.8433914458128856,-0.8543221697498269,-0.5197438121555157,14:10,2025-08-31 14:10:00,2025-08-31 14:20:00,2025-08-31 14:20:00,1163.0476333333334,1221.2393,True,True
2025-09-01,86,6370.7592,7326.1255,0.8532,244,9,0,False,-0.5372996083468239,-0.8433914458128856,-0.8631421280499115,-0.5049610547215202,14:10,2025-09-01 14:10:00,2025-09-01 14:20:00,2025-09-01 14:20:00,1061.7932,1221.0209166666666,True,True
2025-09-02,86,6371.719,6652.4553,0.9615,245,9,1,False,-0.5372996083468239,-0.8433914458128856,-0.8717063187093217,-0.4900286664290594,14:10,2025-09-02 14:10:00,2025-09-02 14:20:00,2025-09-02 14:20:00,1061.9531666666667,1108.74255,True,True
2025-09-03,86,6219.3045,6672.8443,0.9333,246,9,2,False,-0.5372996083468239,-0.8433914458128856,-0.8800122039735356,-0.4749510720670502,14:10,2025-09-03 14:10:00,2025-09-03 14:20:00,2025-09-03 14:20:00,1036.55075,1112.1407166666665,True,True
2025-09-04,86,6077.4579,6787.2578,0.888,247,9,3,False,-0.5372996083468239,-0.8433914458128856,-0.888057322629493,-0.4597327394521046,14:10,2025-09-04 14:10:00,2025-09-04 14:20:00,2025-09-04 14:20:00,1012.90965,1131.2096333333334,True,True
2025-09-05,86,3520.8226,7674.4168,0.593,248,9,4,False,-0.5372996083468239,-0.8433914458128856,-0.8958392907349089,-0.4443781781046134,14:10,2025-09-05 14:10:00,2025-09-05 14:20:00,2025-09-05 14:20:00,586.8037666666667,1279.0694666666666,True,True
2025-09-06,86,3384.2865,7688.9216,0.5381,249,9,5,True,-0.5372996083468239,-0.8433914458128856,-0.9033558023246842,-0.4288919379124841,14:10,2025-09-06 14:10:00,2025-09-06 14:20:00,2025-09-06 14:20:00,564.0477500000001,1281.4869333333334,True,True
2025-09-07,86,6197.2998,7181.4654,0.8617,250,9,6,True,-0.5372996083468239,-0.8433914458128856,-0.9106046300942162,-0.41327860778290443,14:10,2025-09-07 14:10:00,2025-09-07 14:20:00,2025-09-07 14:20:00,1032.8833,1196.9109,True,True
2025-09-08,86,6146.4441,6074.6896,1.0008,251,9,0,False,-0.5372996083468239,-0.8433914458128856,-0.9175836260593934,-0.3975428142825566,14:10,2025-09-08 14:10:00,2025-09-08 14:20:00,2025-09-08 14:20:00,1024.40735,1012.4482666666667,True,True
2025-09-09,86,6246.4217,6733.1728,0.9156,252,9,1,False,-0.5372996083468239,-0.8433914458128856,-0.9242907221930934,-0.3816892202666586,14:10,2025-09-09 14:10:00,2025-09-09 14:20:00,2025-09-09 14:20:00,1041.0702833333332,1122.1954666666668,True,True
2025-09-10,86,6277.3052,6036.9825,0.9533,253,9,2,False,-0.5372996083468239,-0.8433914458128856,-0.9307239310379793,-0.3657225234972692,14:10,2025-09-10 14:10:00,2025-09-10 14:20:00,2025-09-10 14:20:00,1046.2175333333332,1006.16375,True,True
2025-09-11,86,6138.4013,7058.7497,0.8401,254,9,3,False,-0.5372996083468239,-0.8433914458128856,-0.9368813462954315,-0.34964745525122826,14:10,2025-09-11 14:10:00,2025-09-11 14:20:00,2025-09-11 14:20:00,1023.0668833333334,1176.4582833333334,True,True
2025-09-12,86,3436.9742,7489.0021,0.5944,255,9,4,False,-0.5372996083468239,-0.8433914458128856,-0.9427611433904206,-0.33346877891818705,14:10,2025-09-12 14:10:00,2025-09-12 14:20:00,2025-09-12 14:20:00,572.8290333333333,1248.1670166666665,True,True
2025-09-13,86,3479.1233,6944.9736,0.6562,256,9,5,True,-0.5372996083468239,-0.8433914458128856,-0.9483615800121716,-0.31719128858910595,14:10,2025-09-13 14:10:00,2025-09-13 14:20:00,2025-09-13 14:20:00,579.8538833333333,1157.4956,True,True
2025-09-14,86,6190.1701,6451.2066,0.9627,257,9,6,True,-0.5372996083468239,-0.8433914458128856,-0.9536809966304455,-0.300819807635668,14:10,2025-09-14 14:10:00,2025-09-14 14:20:00,2025-09-14 14:20:00,1031.6950166666668,1075.2011,True,True
2025-09-15,86,6139.093,6390.1272,0.9395,258,9,0,False,-0.5372996083468239,-0.8433914458128856,-0.9587178169872964,-0.2843591872810036,14:10,2025-09-15 14:10:00,2025-09-15 14:20:00,2025-09-15 14:20:00,1023.1821666666666,1065.0212,True,True
2025-09-16,86,6039.8719,6724.8802,0.9163,259,9,1,False,-0.5372996083468239,-0.8433914458128856,-0.9634705485641486,-0.26781430516217486,14:10,2025-09-16 14:10:00,2025-09-16 14:20:00,2025-09-16 14:20:00,1006.6453166666666,1120.8133666666665,True,True
2025-09-17,86,6357.8866,6595.4922,0.9623,260,9,2,False,-0.5372996083468239,-0.8433914458128856,-0.9679377830240642,-0.25119006388481957,14:10,2025-09-17 14:10:00,2025-09-17 14:20:00,2025-09-17 14:20:00,1059.6477666666667,1099.2486999999999,True,True
2025-09-18,86,6125.2248,6625.2418,0.9023,261,9,3,False,-0.5372996083468239,-0.8433914458128856,-0.9721181966290612,-0.23449138957041052,14:10,2025-09-18 14:10:00,2025-09-18 14:20:00,2025-09-18 14:20:00,1020.8708,1104.2069666666666,True,True
2025-09-19,86,3324.774,6794.4974,0.6319,262,9,4,False,-0.5372996083468239,-0.8433914458128856,-0.9760105506323682,-0.21772323039653224,14:10,2025-09-19 14:10:00,2025-09-19 14:20:00,2025-09-19 14:20:00,554.129,1132.4162333333334,True,True
2025-09-20,86,3650.9942,6707.9182,0.6807,263,9,5,True,-0.5372996083468239,-0.8433914458128856,-0.9796136916454901,-0.20089055513063528,14:10,2025-09-20 14:10:00,2025-09-20 14:20:00,2025-09-20 14:20:00,608.4990333333334,1117.9863666666668,True,True
2025-09-21,86,6293.9132,6857.9118,0.8829,264,9,6,True,-0.5372996083468239,-0.8433914458128856,-0.9829265519799822,-0.18399835165767986,14:10,2025-09-21 14:10:00,2025-09-21 14:20:00,2025-09-21 14:20:00,1048.9855333333333,1142.9853,True,True
2025-09-22,86,6129.7753,6750.1107,0.8783,265,9,0,False,-0.5372996083468239,-0.8433914458128856,-0.9859481499638303,-0.1670516255021195,14:10,2025-09-22 14:10:00,2025-09-22 14:20:00,2025-09-22 14:20:00,1021.6292166666667,1125.01845,True,True
2025-09-23,86,6212.8259,6393.4647,0.9638,266,9,1,False,-0.5372996083468239,-0.8433914458128856,-0.9886775902323404,-0.15005539834465262,14:10,2025-09-23 14:10:00,2025-09-23 14:20:00,2025-09-23 14:20:00,1035.4709833333334,1065.57745,True,True
2025-09-24,86,6129.4807,6745.5645,0.9453,267,9,2,False,-0.5372996083468239,-0.8433914458128856,-0.9911140639934546,-0.13301470653419636,14:10,2025-09-24 14:10:00,2025-09-24 14:20:00,2025-09-24 14:20:00,1021.5801166666666,1124.2607500000001,True,True
2025-09-25,86,6237.6465,6704.6995,0.894,268,9,3,False,-0.5372996083468239,-0.8433914458128856,-0.9932568492674143,-0.11593459959550066,14:10,2025-09-25 14:10:00,2025-09-25 14:20:00,2025-09-25 14:20:00,1039.60775,1117.4499166666667,True,True
2025-09-26,86,3483.148,6458.5197,0.6208,269,9,4,False,-0.5372996083468239,-0.8433914458128856,-0.9951053111006974,-0.09882013873287211,14:10,2025-09-26 14:10:00,2025-09-26 14:20:00,2025-09-26 14:20:00,580.5246666666667,1076.41995,True,True
2025-09-27,86,3507.4671,6030.5429,0.7084,270,9,5,True,-0.5372996083468239,-0.8433914458128856,-0.99665890175417,-0.08167639533042288,14:10,2025-09-27 14:10:00,2025-09-27 14:20:00,2025-09-27 14:20:00,584.57785,1005.0904833333334,True,True
2025-09-28,86,6229.2538,6148.5713,0.9666,271,9,6,True,-0.5372996083468239,-0.8433914458128856,-0.9979171608653922,-0.06450844944931625,14:10,2025-09-28 14:10:00,2025-09-28 14:20:00,2025-09-28 14:20:00,1038.2089666666668,1024.7618833333333,True,True
2025-09-29,86,6188.1707,6577.1306,0.9558,272,9,0,False,-0.5372996083468239,-0.8433914458128856,-0.9988797155850335,-0.04732138832243232,14:10,2025-09-29 14:10:00,2025-09-29 14:20:00,2025-09-29 14:20:00,1031.3617833333333,1096.1884333333335,True,True
2025-09-30,86,6299.9714,5793.8619,0.9843,273,9,1,False,-0.5372996083468239,-0.8433914458128856,-0.9995462806873573,-0.03012030484690836,14:10,2025-09-30 14:10:00,2025-09-30 14:20:00,2025-09-30 14:20:00,1049.9952333333333,965.64365,True,True
2025-10-01,86,6141.0341,6961.7425,0.9027,274,10,2,False,-0.5372996083468239,-0.8433914458128856,-0.9999166586547379,-0.012910296075008843,14:10,2025-10-01 14:10:00,2025-10-01 14:20:00,2025-10-01 14:20:00,1023.5056833333333,1160.2904166666667,True,True
2025-10-02,86,6133.5196,7526.3781,0.8305,275,10,3,False,-0.5372996083468239,-0.8433914458128856,-0.9999907397361901,0.004303538296243821,14:10,2025-10-02 14:10:00,2025-10-02 14:20:00,2025-10-02 14:20:00,1022.2532666666666,1254.39635,True,True
2025-10-03,86,3571.2581,6580.1633,0.6676,276,10,4,False,-0.5372996083468239,-0.8433914458128856,-0.9997685019798909,0.021516097436222233,14:10,2025-10-03 14:10:00,2025-10-03 14:20:00,2025-10-03 14:20:00,595.2096833333334,1096.6938833333334,True,True
2025-10-04,86,3432.4565,6685.9522,0.6408,277,10,5,True,-0.5372996083468239,-0.8433914458128856,-0.9992500112396835,0.03872228089217399,14:10,2025-10-04 14:10:00,2025-10-04 14:20:00,2025-10-04 14:20:00,572.0760833333333,1114.3253666666667,True,True
2025-10-05,86,6433.1836,7011.9885,0.9493,278,10,6,True,-0.5372996083468239,-0.8433914458128856,-0.9984354211555643,0.05591699010060302,14:10,2025-10-05 14:10:00,2025-10-05 14:20:00,2025-10-05 14:20:00,1072.1972666666668,1168.6647500000001,True,True
2025-10-06,86,6325.9574,6655.0982,0.9497,279,10,0,False,-0.5372996083468239,-0.8433914458128856,-0.9973249731081555,0.07309512989807776,14:10,2025-10-06 14:10:00,2025-10-06 14:20:00,2025-10-06 14:20:00,1054.3262333333334,1109.1830333333335,True,True
2025-10-07,86,6124.4028,6820.8396,0.9366,280,10,1,False,-0.5372996083468239,-0.8433914458128856,-0.9959189961471792,0.0902516100310407,14:10,2025-10-07 14:10:00,2025-10-07 14:20:00,2025-10-07 14:20:00,1020.7338,1136.8066000000001,True,True
2025-10-08,86,6093.1007,7188.972,0.8433,281,10,2,False,-0.5372996083468239,-0.8433914458128856,-0.994217906893952,0.10738134666416306,14:10,2025-10-08 14:10:00,2025-10-08 14:20:00,2025-10-08 14:20:00,1015.5167833333334,1198.162,True,True
2025-10-09,86,6110.8386,7227.7859,0.8509,282,10,3,False,-0.5372996083468239,-0.8433914458128856,-0.9922222094179324,0.12447926388678869,14:10,2025-10-09 14:10:00,2025-10-09 14:20:00,2025-10-09 14:20:00,1018.4731,1204.6309833333332,True,True
2025-10-10,86,3491.2371,7488.7687,0.5863,283,10,4,False,-0.5372996083468239,-0.8433914458128856,-0.989932495087353,0.141540295217043,14:10,2025-10-10 14:10:00,2025-10-10 14:20:00,2025-10-10 14:20:00,581.87285,1248.1281166666665,True,True
2025-10-11,86,3521.2848,6852.1329,0.6023,284,10,5,True,-0.5372996083468239,-0.8433914458128856,-0.9873494423939864,0.15855938510313475,14:10,2025-10-11 14:10:00,2025-10-11 14:20:00,2025-10-11 14:20:00,586.8808,1142.02215,True,True
2025-10-12,86,6311.3339,6620.8105,0.9211,285,10,6,True,-0.5372996083468239,-0.8433914458128856,-0.9844738167520923,0.17553149042142777,14:10,2025-10-12 14:10:00,2025-10-12 14:20:00,2025-10-12 14:20:00,1051.8889833333333,1103.4684166666666,True,True
2025-10-13,86,6111.9954,6757.6848,0.8775,286,10,0,False,-0.5372996083468239,-0.8433914458128856,-0.9813064702716093,0.19245158197082995,14:10,2025-10-13 14:10:00,2025-10-13 14:20:00,2025-10-13 14:20:00,1018.6659,1126.2808,True,True
2025-10-14,86,6088.734,6733.8098,0.92,287,10,1,False,-0.5372996083468239,-0.8433914458128856,-0.9778483415056567,0.20931464596304888,14:10,2025-10-14 14:10:00,2025-10-14 14:20:00,2025-10-14 14:20:00,1014.7890000000001,1122.3016333333333,True,True
2025-10-15,86,6190.7152,5992.0022,0.957,288,10,2,False,-0.5372996083468239,-0.8433914458128856,-0.9741004551724206,0.22611568550828803,14:10,2025-10-15 14:10:00,2025-10-15 14:20:00,2025-10-15 14:20:00,1031.7858666666666,998.6670333333333,True,True
2025-10-16,86,6202.0043,5611.8857,1.0268,289,10,3,False,-0.5372996083468239,-0.8433914458128856,-0.970063921851507,0.2428497220959358,14:10,2025-10-16 14:10:00,2025-10-16 14:20:00,2025-10-16 14:20:00,1033.6673833333332,935.3142833333333,True,True
2025-10-17,86,3374.262,5888.4564,0.6992,290,10,4,False,-0.5372996083468239,-0.8433914458128856,-0.965739937654855,0.25951179706979943,14:10,2025-10-17 14:10:00,2025-10-17 14:20:00,2025-10-17 14:20:00,562.3770000000001,981.4094,True,True
2025-10-18,86,3484.6196,5884.7329,0.7394,291,10,5,True,-0.5372996083468239,-0.8433914458128856,-0.9611297838723007,0.27609697309746883,14:10,2025-10-18 14:10:00,2025-10-18 14:20:00,2025-10-18 14:20:00,580.7699333333334,980.7888166666667,True,True
2025-10-19,86,6257.8174,5532.5299,1.0227,292,10,6,True,-0.5372996083468239,-0.8433914458128856,-0.9562348265919058,0.2926003356333479,14:10,2025-10-19 14:10:00,2025-10-19 14:20:00,2025-10-19 14:20:00,1042.9695666666667,922.0883166666667,True,True
2025-10-20,86,6035.7093,6286.9861,0.9128,293,10,0,False,-0.5372996083468239,-0.8433914458128856,-0.9510565162951536,0.30901699437494723,14:10,2025-10-20 14:10:00,2025-10-20 14:20:00,2025-10-20 14:20:00,1005.9515500000001,1047.8310166666668,True,True
